title,reviews
Biped,"Posted: 21 December, 2021
조민국 원숭이새끼"
Biped,"Posted: 12 September, 2021
이 게임을 하고 남친과 욕을 텄습니다"
Biped,"Posted: 21 December, 2021
이가영 고릴라새끼"
Biped,"Posted: 28 March, 2020
게임이 있어도 친구가 없으면 할수 없는 게임
(물론 아싸 에디션으로 싱글 모드 제공)"
Biped,"Posted: 13 May, 2021
여자친구랑 하면 진짜 재밌는 게임

뭐? 없다고?

나도 없어"
Biped,"Posted: 31 March, 2020
같이할 사람이 없자나.."
Biped,"Posted: 13 March
박기윤 병신 원숭이랑 하는게 더 쉬움"
Biped,"Posted: 30 March, 2020
협동시에 제식훈련 PTSD 주의"
Biped,"Posted: 16 March
혹시 2P로 플레이하는 친구가 진짜 존나게 못한다면.....
같이 하는 친구분 고릴라새끼라고 욕하기 전에

스팀 라이브러리 biped 우클릭 > 속성 > 베타 > betterping 사용
이 설정을 꼭 적용하고 플레이 해 보세요.

2인 온라인 플레이 시 2P 캐릭터 (빨강이)는 제대로된 플레이가 불가능할 정도의 핑이 생깁니다

서버가 너무 구려요
1P 플레이어는 멀쩡한데 2P 플레이어는 바보가 됩니다
2P로 게임 하다가 1P 친구가 계속 아니 왜 이 쉬운걸 못하냐고 그러길래
혹시나 싶어서 방 호스트를 바꿔서 플레이 해봤는데 아니나다를까 네트워크 문제 였습니다"
Biped,"Posted: 23 December, 2020
둘이서 한 걸음씩

(총점 7/10)

'Biped'(이하 바이페드)에 대한 이야기를 하기에 앞서 미리 말하자면 함께 플레이할 가족, 친구, 혹은 연인이 없다면 바이페드가 아닌 다른 게임을 찾아볼 것을 '강력하게' 권하는 바이다. 솔로 플레이 모드가 존재하기는 하지만 플레이 타임도 매우 짧고 본작이 가진 매력을 제대로 느끼기가 어렵기 때문에 솔로 플레이를 목적으로 본작을 구입하는 것은 현명하지 못한 선택이 될 것이다.



바이페드는 매우 독특한 조작으로 이루어진 2인 협동 게임이다. 본작의 주인공인 '에고'와 '힐라'는 두발 달린 귀여운 로봇으로 각 플레이어는 두 명의 캐릭터를 하나씩 맡아 조종하며 난관을 헤쳐나가야만 한다. 바이페드의 가장 큰 특징은 두발의 조작이 완전히 분리되어 있다는 점이다. 때문에 단순한 걷기 동작을 위해서도 양쪽 스틱을 앞뒤로 움직이며 한 발 한 발 나아가야만 한다. 캐릭터들에게는 손이 없기 때문에 물건을 집을 때나 상자를 열 때나 심지어 다른 플레이어를 때리거나 떨어트릴 때도 이 두 발만을 사용해야 한다.

물론 이 독특한 조작에 바로 적응하기는 어려울 것이다. 하지만 친구와 함께 플레이한다는 본작의 특성상 아장아장 걷는 것조차 힘겨워하는 서로의 모습은 아주 재밌는 광경이 될 것이며 결국 두 개의 버튼이 조작의 전부인 이상 적응 자체에도 그렇게 오랜 시간이 걸리지 않는다.

조작에 익숙해졌다면 본격적으로 게임을 진행할 시간이다. 본작에 등장하는 모든 스테이지는 소통과 협력을 기반으로 하고 있다. 아무리 간단한 퍼즐이라 할지라도 손발이 맞지 않는다면 진행에 차질이 생기는 경우가 대부분이기 때문에 파트너와 항상 적극적인 대화를 하며 게임을 진행하는 편이 수월할 것이다.

바이페드의 스테이지는 다양하고 창의적인 구성을 자랑한다. 시소나 로프 등의 물리 기반 퍼즐은 물론 한 사람의 실수로 두 사람 모두가 죽을 수 있는 사악한 구성은 단골 소재로서 자주 등장한다. 거기에 빙하 맵에서는 로프를 사용하고 협곡 맵에서는 호버크래프트를 타고 다니는 등 모든 스테이지가 각자 다른 메커니즘을 채용했기 때문에 처음부터 끝까지 유쾌하고 즐거운 시간을 보낼 수 있다. 난이도 조절은 대체로 쉽게 되어있는 편이다. 체크 포인트도 넉넉하고 시간제한이나 죽음에 대한 페널티도 직접적으로 주어지지는 않기 때문에 오로지 클리어만을 목적으로 한다면 남녀노소 불문하고 누구나 쉽게 플레이할 수 있다.

본작에는 가볍게 진행할 수 있는 8개의 메인 스테이지 이외에도 까다로운 난이도를 자랑하는 16개의 '도전 스테이지'와 혼자서도 바이페드를 체험해 볼 수 있는 '1인 모드'가 존재한다. 도전 스테이지는 메인 스테이지와는 비교를 불허하는 난이도를 자랑하기 때문에 정말 친한 친구끼리 플레이하는 경우에만 도전하는 것이 좋을 것이다. 물론 아무리 친한 사이라 하더라도 서로에게 욕지거리가 조금 오갈 수 있지만 말이다.



바이페드는 확실히 둘이서 가볍게 즐기기 좋은 게임이다. 하지만 정말 큰 단점이 하나 존재하는데 바로 콘텐츠의 양이 턱없이 부족하다는 점이다. 메인 스테이지만 플레이할 경우 2시간 이내로 모두 클리어하는 것이 가능하며 리플레이 가치 역시 그다지 높은 편이 아니다. 플레이하며 모은 별의 개수, 클리어까지 걸린 시간, 죽은 횟수에 따라서 클리어한 스테이지에 마크가 추가되기는 하지만 직접적인 보상으로는 전혀 이어지지 않기 때문에 다시 플레이하는 것에 대한 동기부여가 이루어지지 않는다.

스테이지를 클리어하며 모은 동전으로 다양한 치장용 모자를 구입하는 수집 겸 커스터마이즈 시스템도 존재는 한다. 하지만 모자 이외의 커스터마이즈는 전혀 불가능해 캐릭터를 꾸미는 재미가 부족한 데다가 동전을 모으는 방법 자체가 스테이지를 여러 번 반복 클리어하는 것 이외에는 전무하기 때문에 이 역시 콜렉팅을 시도할만한 매력이 떨어진다. 바이페드의 콘텐츠 부족이 더욱 아쉽게 느껴지는 것은 그만큼 본작이 유쾌하고 재밌는 작품이기 때문이다. 좀 더 풍부한 놀거리와 많은 스테이지가 존재했다면 좋았을 것 같다는 아쉬움이 남을 뿐이다.



바이페드는 함께 할 파트너만 있다면 좋은 선택이 될만한 작품이다. 적어도 두세 시간 정도는 웃고 떠들며 즐길 수 있을 것이며 도전 스테이지까지 시도한다면 유쾌한 시간을 좀 더 오래 보낼 수 있을 것이다. 하지만 절대적으로 콘텐츠가 부족하다는 점은 확실하기 때문에 플레이 타임을 중시하는 게이머에게는 실망스러운 작품이 될 것이다. 그래도 친구, 가족 혹은 연인과 함께 짧은 시간 동안 가볍게 즐길만한 게임을 찾는다면 추천할만한 작품이라고 할 수 있겠다."
