title,reviews
Euro Truck Simulator 2,"Posted: 28 April, 2018
잠깐 해봤는데 재밌네요

게임 설명
요약: 오래하면 좀 질리지만 멀티플레이어가 살린다. 힐링게임이라 할만하다. 시뮬레이터 덕후가 사면 좋은게임.

여러 설명들

게임이라기 보다는 시뮬레이터에 가깝지만 돈도 벌고 트럭도 튜닝하고 모드도 적용해서 트럭을 날아가게 한다던가
승용차를 짓밟는다든가 모든걸 할 수 있지만 싱글로 하면 100시간도 안되서 질리는 게임
하지만 100시간이 짧은 시간이 아니므로 설명을 간단히 하도록 하겠다
일단 초반엔 거지라서 다른 회사에서 트럭을 빌려 타야한다. 그걸로 돈 모아서 자신의 트럭을 사고
그 트럭으로 또 돈을 벌면 된다. 그 돈으로 트럭을 튜닝하고 풀업이 됬다면
그 돈으로 드라이버를 고용하고 드라이버에게 트럭을 사줘서 노동을 시키면 된다.
설정에서 제한속도를 풀고 미친듯이 달릴수도 있다.또한 순간이동이나 여러 명령어도 뻘짓도 가능하다.
명령어 사용방법은 검색해보기 바란다.
초반엔 돈모으느라 진짜 바쁘다. 그냥 빨리 갖다주고 또 다른 운송 할 생각밖에 안난다.
하지만 중후반(플레이타임 50~70 쯤)에는 천천히 운전도 하면서 풍경도 보고 해 졌다가 뜨는거도 보고
완전 힐링게임으로 변한다.유럽의 뻥뚫린 도로를 음악틀고 달리면 얼마나 기분이 좋던지 그리고"
Euro Truck Simulator 2,"Posted: 17 August, 2014
얼마전에 이 게임하면서 너무 피곤한 나머지 잠깐 졸게 되었습니다. 그런데 트럭이 가드레일을 들이받고 구르면서 매우 큰 사고가 나게 되었습니다. 빚내서 겨우 장만한 차였는데 갚기는 커녕 오히려 빚이 산더미 처럼 쌓였고 결국 전 파산하게 되었습니다. 여러분 졸음 운전을 하지 맙시다. 졸음 운전은 교통사고의 지름길입니다."
Euro Truck Simulator 2,"Posted: 9 January, 2021
다른 차들이 박았는데 왜 범칙금은 내가 내냐?"
Euro Truck Simulator 2,"Posted: 29 October, 2014
300시간 가까이 하면서 느낀 시승기를 적어볼게요

[만 TGX]
320마력에서 680마력까지 다양한 엔진을 제공합니다
저렙 때 사서 후반까지 몰기 좋습니다.
코너링 무난, 브레이크도 무난합니다.
XXL캐빈으로 업글하고 썬루프를 제거하면
동네사람 다 보이는 전면 창을 제공하여 많은 사람의 주목을 받을 수 있습니다.

[볼보 FH16 클래식]
기본형 마력이 540입니다. 초보라면 혹해서 사지 맙시다.
수리비로 모든 월급이 날아가는 것이 더 이상 꿈이 아니게 됩니다.
기쁜 마음에 구입하고 고속도로 질주 했더니 차량이 공중제비를 도는 액션쾌감을 선사합니다.
이 트럭은 직원용 트럭으로 아주 젖절합니다.
코너링 나쁜편이고 브레이크도 그닥입니다.
장점은 무식한 마력과 보기 편한 계기판.

[볼보 FH]
클래식보단 초보가 몰기 좋습니다 그런데 가격이 비쌉니다.
인테리어도 고급스러워 여자사람 태우고 다니기 좋습니다.
차체도 클래식 보다 높아서 긁어 먹을 일이 적습니다.
게임내 최고인 750마력을 자랑. (야생마가 따로 없다)

[스카니아 R]
중후반용. 팔방미인. 비싼가격
워낙 많이 언급 되는 트럭이라 이것으로 끝.

[스카니아 스트림라인]
가격이 비싼 만큼 후반용으로 타는 트럭입니다.
R보다 연료통이 늘고 엔진 소음이 적은편입니다.
최대마력 730으로 마력 2인자 입니다.
브레이크 준수, 코너링도 만 TGX보다 약간 딸리지만 무난한편으로
현재 가장 많은 사람이 타는 트럭.





여기까지 3대 인기트럭 평가였고 이제 나머지 후기입니다.

[다프 XF105]
저렴한 가격으로 저렙 때 쉽게 구해서 타기 좋습니다.
디자인은 괜찮아 보입니다.
코너링은 크게 좋지도 나쁘지도 않습니다. 브레이크는 약간 좋은편.
최대마력 510. 알프스 산맥을 지나갈 때 절에 들어가고 싶은 마음이 듭니다.
후반 되면 이 트럭은 버립니다.
(어차피 XF Euro 6 출시 된다하니 그 땐 아무도 안탈거다)

[르노 프리미엄]
최대마력 460
게임 내 가장 낮은 마력의 트럭입니다.
코너링이 좋은것도 아니고 브레이크도 안 좋습니다.
동네 과자 사러갈 때 타면 좋은거 같습니다.

[르노 매그넘]
프리미엄에서 박주선 마냥 욕을 얻어 먹었는지
매그넘은 최대마력을 520까지 올릴 수 있습니다.
코너링은 약간 불안정합니다. 브레이크도 무난.
르노 트럭이 가지는 유일한 장점은, 속도계가 디지털이고
전면미러가 가운데 달려서 보기 편하다는 것입니다.

[이베코 스트라리스]
생긴게 귀엾습니다.
싼게 비지떡입니다. 저렙 때 기본형 구입하면 310마력입니다.
당신은 이걸 타다가 오르막을 만나는 순간 암에 걸려 사망하게 됩니다.

[이베코 스트라리스 하이웨이]
스트라리스의 업글판입니다. (그렇게 스트라리스는 버려지고)
최대마력은 560으로 다프나 르노보다 숨통이 트입니다.
코너링이 게임 내에서 최고로 안정적입니다.
역시 이베코는 생긴게 귀엽습니다.

[메르세데스-벤츠(마제스틱) 악트로스]
라이센스를 따지 못해서 마제스틱으로 나옵니다.
로고 모드를 설치하면 최강 간지를 자랑합니다.
이베코에 이어 코너링 안정성 2인자이며, 최대마력 598
마력이 딸려서 스카니아나 타야겠다구요?
이 트럭의 최대 강점은 가속력에 있습니다.
게임내 모델중 100km/h(제로백)에 도달하는데 가장 짧은 시간을 보유하고 있습니다.
성능도 3대 인기트럭에 크게 꿀리지 않는 숨은 보석입니다.
그러니 감성있는 한국인이면 제발 벤츠탑시다. (저 앱등이 아님)"
Euro Truck Simulator 2,"Posted: 7 August, 2015
솔직히 한국 라디오 패치가 살렸다. 새벽에 고속도로 달리면서 들을때 그 분위기는 해본 사람만 안다."
Euro Truck Simulator 2,"Posted: 4 January
졸음운전과 음주운전이 왜 위험한지 알려주는 시뮬레이터"
Euro Truck Simulator 2,"Posted: 7 June, 2020
500시간 다되어가는 한 플레이어입니다~

팁
23,500원(세일시 5,800원)이라는 가격이나, 해보면 중독성있습니다. 그리고 5천원대로 할인할때 사는 것을 추천드립니다. (예: 연말 할인이다. 1월 1일을 2주 앞, 뒤로 이벤트 진행하며, 4주를 진행하는 1년의 최대규모 할인이다.) (갓스팀 ㄹㅈㄷ)
구현된 주요도시는 런던,베를린,제네바,제노바 등등입니다. 맵을 추가하는 DLC를 사면 각각 나라와 도시의 매력이 있습니다.
시골쪽 가보면 풍경이 좋습니다. (돈만 있다면..) 그리고 맵 추가 DLC가 다 있다면 Promods도 적극 추천해드립니다.
Promods는 구현되지 않은 도시를 추가해줍니다. 아이슬란드,스발바르,스페인 등등을 가볼수 있습니다.그리고, 독일 아우토반 등의 고속도로를 리뉴얼 합니다. Promods는 업데이트 주기가 긴 편이라서 이 점은 참고하셔야 되겠습니다.

멀티플레이
룰을 꼭 확인하시고 플레이 하시기 바랍니다. 그리고 2시간만 플레이 하시면 다운받아서 하실 수 있습니다.
채널은 일반 섭, Promods 전용 섭이 있습니다. 현재 Promods 빼고 모드를 적용시킬 수 없습니다.
멀티플레이는 외국인도 있고, 한국인도 있습니다. 그리고 인사법이 따로 있습니다. (인사법 참고) 마지막 팁은
방어운전 하세요... 그리고 블박을 찍을려면 프리캠(0번)빼고 올리시기 바랍니다. 그리고 밴은 삼진아웃제로 1년에 3번 밴당하면
무조건 IP차단됩니다.

멀티플레이 인사법
경적을 1~2번 짧게 울리거나 하이빔 눈뽕당하지 않게끔만 쏴주면 되겠습니다.

레이싱 휠이 있어야 되는가?
없어도 됩니다. 키보드나 마우스, 게임패드를 이용하셔도 됩니다. 레이싱 휠도 지원합니다. 살거면 클러치 있는 페달 사시기 바랍니다. 레이싱 휠 입문이라면 T150RS 추천합니다. 현실적인 떼빙을 하고 싶으시다면 T300RS+고사양 컴 이 조합을 추천드립니다. (역시 FLEX 해야함..)

그래픽
기본적으로 고사양 컴퓨터이면 좋을거 같습니다만, 컴퓨터가 저사양이여도 할 수 있습니다. 스케일링 400%는 차원이 다릅니다. 고사양 컴퓨터 추천드립니다. 3080TI이여도 충분히 풀옵션 (스케일링 400, 날씨 울트라 등등 그래픽 최상급)으로 60fps 뽑으면서 가능할거 같습니다. 본인은 현재 GTX750TI+인텔 펜티엄 G4200 (까먹음..)으로 씁니다.

여담 (2020.12.14 수정, 20가지 팁)

1. DLC 필수항목은 고잉 이스트, 흑해, 발해, 스칸디나비아,프랑스,이탈리아 맵 확장 DLC이고, 트레일러는 크로네, 스폐셜 트랜스프트, 헤비 카고 등이 있다. 제발 할인마 강림하실때 지름신도 제발 불러라. 그러면 못해도 많이 나갈거다.. (세일하면 5만원 약간 넘는 수준이다.) 세일 안할때 사면 흑우 그 자체가 된다. (약 10만원 이상 나감)
유로트럭 2를 처음 접하는 분들이 Flag DLC (깃발 DLC)가 모드 아니냐고 하던데 DLC이다. 세일하면 500원, 세일 안하면 1,100원이다. 꾸밀거면 튜닝팩을 사라. 미쉐린 타이어 DLC를 사는 것도 나쁘지 않다. (승차감이 괜찮기 때문도 있지만, 페인트도 준다.) (세일할때가 좋다. 세일 안할때는 3,000원대이다.)
2. 제발 프로필 키울거면 대출 받지 마라. 글쓴이는 대출 받았다가 프로필 날린적 있다..
3. 멀티할때는 운전하듯이 해라. 방어운전은 첫째도 필수, 둘째도 필수이다.
4. 현실에서 유로트럭 2 하듯이 운전하면 차 뒤집힌다... (트럭의 경우이다)
5. 좀 재미있게 할려면 버튼박스 (20만원대 이상)을 사라.
6. 따블트레일러는 사실 난이도가 낮다. 초보는 은근 쓰기 힘들다. 실력이 좋아질때 몰아보는 것도 나쁘지 않다. 진짜 난이도가 높은것은 아메리칸 트럭 시뮬레이터에 있다.
7. 발해 DLC에서 러시아 상트페테르부르크가 나오는데, 왕복 4~10차선 (!!)이다. 러시아 시내 제한속도는 60km/h이다.
8. 흑해 DLC나 발해 DLC구간은 국경을 통과할때 검문소를 가야한다. 검문소가 없는 국가들은 모두 솅겐 조약을 맺었기 때문이다.
9. 이탈리아, 프랑스의 톨게이트는 하이패스가 있는데, 한국식 하이패스가 아니고, 차단봉이 있기 때문에 하이패스에서도 감속을 해야한다. 시속 3~40km/h가 지나가기 괜찮다. H쉬프터는 매우 귀찮다. (이탈리아 DLC, 프랑스 DLC가 있다면 잘 느낄 수 있다.)
10. Promods에서 언급을 안했지만, Rusmap도 있다. (promods와 호환이 되지만, 연결 업데이트가 매우 느리다.)상트페테르부르크를 넘어서 모스크바 등등이 표현되어있다. Promods마냥 고퀄리티이다. 이외에도 카자흐스탄 (아랄 해)까지 가는 모드가 있는데, 우랄산맥을 넘는다. 유럽,아시아는 우랄산맥으로 유럽, 아시아를 나눈다. 우랄산맥을 넘어가면 아시아이므로 최초의 아시아 구현모드가 된다. (카자흐스탄 관련 모드는 Rusmap의 애드온으로 종속되어있다.) 러시아 남부모드(Rusmap 애드온)도 있는데, 얘는 무려 라스푸티차(!!!)를 경험할수 있다. 스코다로 지나갔다는 스코다가 낑길수도 있고, 트럭으로도 매우 쉽지 않은 지형이다. 근데 그곳 기름값이 겁나 싸다. 라스푸티차가 뭔말이냐면 겨울에 얼은 땅이 봄이 되어 녹아서 진흙+뻘지형이 만들어 지면서 생긴다. Promods의 애드온이라면, 중동모드가 있다. (아무래도 성지순례가 될수도 있다. 그것도 온.라.인.으.로)
11. 1.38버전 기준으로 그래픽모드를 적용하면 그래픽이 깨지므로, 그래픽모드를 빼고 진행해야한다. (현재는 그래픽모드가 2.1버전으로 업그레이드 하면서 문제가 해결되었다. 1.39 버전의 경우는 문제가 없다.)
12. 3페달+쉬프터+레이싱 휠이 있고, 클러치를 쓰면 좋다. 그런데, 클러치 기술을 알아둬야한다. 안그러면 고속도로든 뭐든 시동이 제대로 꺼져 사고가 일어날 수 있다..
13. 아메리칸 트럭 시뮬레이터는 유로트럭 2와 같은데, 그냥 아메리카 스타일이 곁들어졌다고 보는 것이 낫다. (맵 DLC가 12,000~13,000원대로 싸다.) (그래도 맵 DLC 다사면 5~7만원대..)
유로트럭 2는 노래 틀면서 운전하면 트럭커 느낌 난다. (라디오를 틀어놓는 것도 좋다.)
14. TruckersMP(TMP)는 업데이트 주기가 예전보다 느려졌다. 그래서 다운그레이드를 해야하는데, Fmod(1.37 버전부터 사용)때문에 용량을 매우 크게 잡아먹는다. 그냥 싱글을 하는 것을 추천한다.
15. 고인물들에게 추천하고 싶은 맵은 페루맵 등이 있다. 400시간 중후반대부터 하는 것을 추천한다. 특히 트레일러 달고 하면 난이도가 폭8 수준 된다.
16. Promods의 현재 버전은 2.51이다.
17. 모드의 경우는, 웹사이트를 들어가서 다운받는다. 순서는 이러하다. 사이트 들어간 후, 원하는 모드 다운로드를 하고나서, zip 압축이나, scs 파일로 되어있을 것이다. scs 파일의 경우, Euro Truck Simulator 2를 들어가서 mod 파일 (없으면 만들자.)에 다운로드 시킨다. zip 파일의 경우, 어떤 파일에 (C드라이브 같이..) 에 다운받고 압축 해제는 위와 같이 Euro Truck Simulator 2 - mod (위와 같이 없으면 만든다.)에 압축 해제하면 된다.
18. 운송은 장거리이면 매우 힘들다. 그러니, ADR (위험한 물질 운송.)에 긴급화물 (>>>이라고 떠있는 것)이면 200,000유로를 쉽게 넘는다. 참고로 그렇지 않은 것들은 대부분 2,500km 이상이다. 위와같은 경우는 1,500km을 약간 넘어도 200,000유로를 넘는다.
19. 정말 트럭이 질릴때는 자동차 모드를 넣어봐도 괜찮다. 모드를 넣는 것은 위를 참고하자.
20. 트럭 속도 리밋을 해제하면 속도가 더 빨라진다.


마무리

많은 사람에게 이 팁이 전해졌으면 좋겠습니다.
+ 2020/12/14일 기준 63명이 유용함을 남겼네요. (재미있음, 아주 유용함 7명, 생각 1명 등 72명) 총합 72명입니다. 정말 감사드립니다. 모두 안전운전 하세요 !"
Euro Truck Simulator 2,"Posted: 6 June, 2017
갓ㅡ겜
운전할때 한눈팔면 안된다는걸 뼈저리게 알게 해주는 게임
말이 필요한지? 닥치고 추천합니다."
Euro Truck Simulator 2,"Posted: 7 April, 2021
고마워요, 유로트럭! 유로트럭 덕분에 대형견인 면허 취득했어요!"
Euro Truck Simulator 2,"Posted: 11 December, 2015
스팀에 판매중인 '시뮬레이션' 게임중 최고의 '시뮬레이션'게임

장점

+재현도가 높고 넓은 필드
+평화로운 유럽 전역
+높은 트럭 구현도
+활발한 피드백



-대부분 사건사고가 없어 너무 평화로운 도로
-실제 피곤함을 유발



본 게임은 키보드 마우스 플레이를 절대 추천드리지 않습니다.



1종 보통이상의 면허 취득을 준비하시는 분
평화로운 드라이빙 게임을 원하시는 게이머분



자극적인 요소가 있는 게임을 하고 싶은 게이머분



'시뮬레이션'이란 명칭이 붙은 게임은 약빤 컨셉만 아니라면 대부분 어떻게 시뮬레이션과 게임을 잘 접목하여 기능성 게임이 되느냐가 핵심인 게임 장르입니다. 유로트럭은 이 부분은 정확히 캐치했고 게임을 하면서도 실제 트럭 운전실력의 상승을 기대 할 수 있으며 오랜시간 재미를 잃지 않고 플레이할 수 있고 나아가 트럭운전사의 고충 또한 느낄 수 있게 합니다. 누구나 졸음운전으로 인한 사고를 겪게 되고 안전운전을 중시하지만 과속을 하게 되는 상황 또한 이해할 수 있게 됩니다. 이렇게 보면 그저 노동게임수준이 아닌가 할 지 모르지만 유럽에서 트럭 배송을 하며 드라이브를 하는 것 자체가 편안하면서도 재밌습니다. 또한, 장비가 많으면 많을수록 몸에 전달되는 현장감에 의해 더더욱 몰입할 수 있게 됩니다. 게다가 수많은 모드 역시 이 게임을 오래 즐길 수 있도록 도와줍니다.

그러나 하루가 멀다하고 사고가 나는 고속도로인데 너무나도 평화로운 점, 레이싱 게임같이 과속했다가는 사고로 인한 수리비 폭탄과 속도위반 벌금이 유저에게 찾아옵니다. 그로 인해 스트레스 풀려고 게임했다가 더한 스트레스를 받는 상황이 올 수도 있으므로 편안히 드라이브할 유저분들에게만 추천드립니다.

좀 더 이야기하자면 게임성으로도 뛰어나지만 이 게임을 추천하는 가장 큰 이유는 추진력있는 개발진들때문입니다. 개발진들은 단순히 이 게임과 DLC 발매등에서 멈추지 않고 잘못된 컨텐츠의 픽스, 새로운 장비들의 대응, 경제, RPG요소, 멀티플레이등 포부있는 활발한 움직임을 보이며 지속적인 업데이트와 피드백으로 발매가 2년이 지난 지금까지도 높은 인기를 유지하고 있습니다. 2015년 11월 26일부터 유로 트럭 시뮬레이션이 아닌 월드 트럭 시뮬레이션이 되기 위한 최초의 단계를 실행하고 있으며 이는 유럽, 미국은 물론 차후 아시아, 아프리카, 오세아니아등까지 배송이 가능한 최고의 드라이브 시뮬레이션이 될 수도 있을겁니다."
