title,first_cleaned_reviews
Noita,그래픽 황홀하다 멋있다 개성 개성 괜찮다 수준 불편하다 가리다 싶다 사운드 기저귀 갈다 찰지다 알맞다 괜찮다 싫증나다 구림 고막 찢다 싶다 인터페이스 나르다 엄마 자다 챙기다 크게 불편하다 귀찮다 효율 답답하다 자체 노동 사양 할머니 노트북 보급 적당하다 사양 높다 사양 초고 사양 한국어 번역 원본 뛰어넘다 한국어 화가 되어다 한국어 화가 되어다 애매하다 한국어 화가 되어다 한국어 되어다 애매하다 한국어 지장 한국어 화로 어려움 캐릭터 꾸밈 컨텐츠 가볍다 추가 컨텐츠 무기 아이템 추가 임무 확장 수준 컨텐츠 추가 가다 컨텐츠 대부분 발매 지장 모드 모드 핵심 다양하다 종류 많다 비공식 추가 컨텐츠 모드 텍스처 개선 크다 스텀 스킨 가볍다 모드 위주 모드 설치 불가능 모드 난이도 조카 가능 엄마 가능 켜다 문제 난이도 줄이다 방법 적응 인물 스토리 소름 돋다 튼튼하다 독창 적임 튼튼하다 평범하다 개성 무난 무난 성함 부실하다 써다 씻다 싶다 레벨 디자인 레벨 디자인 교과서 독보 적임 참신하다 평이하다 허다 술함 부조리하다 한숨 절로 나오다 타임 가량 이하 발견 크게 신경 쓰이다 많다 불가 수준 자체 덩어리 몰입도 정신 차리다 자다 빠져듬 적당하다 집중 합법 고문 중독 일상생활 가끔 싶다 엔딩 이렇다 노가다 필요 필요하다 부분 노가다 해금 요소 내의 불편하다 해소 노가다 노가다 여러가지 노가다 아예 완벽 가깝다 정교하다 쫄깃함 적절하다 부족함 지루함
Noita,위험하다 몬스터 뭣같 상태 호기심
Noita,진짜 어렵다 방대하다 무기 많다 강추 조합 쏘다 재밌다 무기 죽음
Noita,장르 로그라이크 액션 물리 추천 호불호 강하다 들다 잘만 틀림 느끼다 재미 깨어나다 성향 난이도 모르다 아직도 만남 잊혀지다 취향 맞다 픽셀 범벅 코디 인디씬 유행 로그라이크 스타일 단숨 마음 사로자다 어쩜 리도 재밌다 알다 너무나 즐겁다 정신 차려 벌써 하루 지나다 본격 연애 시작 성격 어딘가 구석 때때론 스럽다 불친절하다 가끔 나르다 거치다 매도 마냥 굳다 너무나 매력 새롭다 기분 끄다 자유 분방 은밀 구석 많다 그리다 드러내다 꺼리다 모르다 조금씩 마음 수록 감다 버리다 뻔하다 많다 게이머 울리다 다니다 그대 엔딩 보여주다 달라 승부 강하다 굴복 버리다 도전 의식 태우다 기념 그날 면밀하다 공략 드디어 엔딩 나다 거치다 수많다 게이머 의하다 진정하다 아직도 무궁무진 좋다 서로 갈다 상상 벌써 가버리다 일밤 겁탈 그날 나오다 가선 애원 소용없다 개발자 참여 픽셀 로그라이크 트레일러 세운 모토 모든 픽셀 상호작용 처음 플레이어 동굴 들어가다 전개 시작 음침하다 하드 마이너 선호 게이머 좋아하다 분위기 플레이어 완드 지팡이 곳곳 찾다 공격 수단 추다 해내다 다양하다 맞서다 싸우다 추가 체력 포션 골드 모으다 스펙 단순하다 완드 특성 플레이어 완드 들다 주문 휴식 장소 조합 재결합 통해 의존 캐릭터 성장 플레이어 창의력 의하다 성장 무궁무진 주요 특징 나무 붙이 타오르다 용암 부다 암석 많이 오다 이타 모든 픽셀 단위 일어난다 폭발 인하다 생겨나다 붙다 수도 생겨나다 연기 질식사 수도 끄다 담그다 주변 몬스터 의하다 돌연 감전사 당하다 수도 어렵다 어렵다 레벨 디자인 상당하다 자다 이루어지다 내려가다 수록 몬스터 특성 공격 진화 따르다 지역 필요하다 스타일 능력 요구 치가 뚜렷하다 구별 플레이어 휴식 장소 수집 완드 새롭다 완드 수도 최대 스펙 수단 고르다 기회 주어지다 형태 속성 면역 단순하다 체력 능력 치르다 올려주다 또는 서든 완드 편집 가능하다 해주다 가지 존재 이상하다 거미 달리다 주문 부메랑 돌아오다 븅신같 존재 적절하다 완드 조합 통해 사방 안개 퍼붓다 상대 얼리다 촉수 거나 레이저 쏘다 부스터 효과 하늘 날아다니다 수도 과도 완드 편집 일어나다 모든 피해 고스 플레이어 책임 자살 기르다 로그라이크 장르 대개 일종 스테이지 형태 존재 분명 분기점 이타 구애 받다 자유롭다 고갈 수도 로그라이크 차별 모습 보여주다 거슬러 올라가다 블랙홀 텔레 포타슘 덮이다 계곡 샛길 특수하다 경우 해당 남기다 두다 스펙 돌아오다 획득 수도 좋다 뚫다 버리다 곧장 보스 진입 수도 지하 내려가다 컨텐츠 존재 노말 엔딩 필수 지나치다 관문 전체 차지 좌측 겨울 지역 우측 사막 지역 깊이 거대하다 하늘 언제나 오브젝트 비밀 자리 지키다 알다 양쪽 밀도 바위 뚫다 나가다 평행 세계 가다 등장 계속 나아가다 평행 세계 타의 세계 무한 이렇다 자유도 분량 더불다 노말 엔딩 제외 플레이도 강요 플레이어 호기심 파고들다 스펙 방문 엔딩 움직이다 분명 업데이트 인하다 정신 나가다 도전 과제 생기다 버리다 아무리 파고들다 요소 존재 완성 디테일 자랑 주요 특징 이자 유일 단점 불친절 모르다 늘다 익숙하다 중요하다 내내 알다 수많다 뉴비 영문 외국 이타 위키 고통 받다 당연하다 한국 이타 전문 스트리머 필자 영어 실력 외국 이타 인물 스트리밍 실력 키우다 페로몬 암브로시아 텔레 포타슘 포션 꾸다 이리 중독 모르다 어쩜 취향 맞다 무조건 보장 다양하다 글자 수로 표현 해보다 배드 보이 과욕 금물 호기심 자살 시뮬레이터
Noita,기대다 맹신 마르다 죽음 자살 차지 비중 쏘다 마르다 처음 다루다 폭발물 무조건 멀리 확인 몬스터 사선 죽대 마르다 생수 들다 다니다 키우다 액체 묻다 상태 모든 마법 폭발 범위 무지막지 뻥튀기 독성 진흙 부다 바뀌다 빨리 섞이다 마법 암거 쏘다 직접 들다 쑤시다 용암 부다 바뀌다 얼다 몬스터 근접 공격 피통 쪼개지다 포함 지네 말다 두운 곳도 시야버프 일정 얻다 어떠하다 얻다 상태 일지 개복치 피통 개복치 운빨 쌓이다 간다
Noita,상점 돌아보다 도트 재미있다 보이다 도트 쓸다 다크 소울 그걸 눈물 나다 유리 대포 먹다 그거 재미있다 유리 대포 자체 되어다 산산조각 내버리다 주의 산산조각 나다 신일 확률 크다
Noita,죽음 필연 받아들이다 파밍 오브 먹다 중요 받아들이다 친해지다 끄다 좋다 마시다 독성 진흙 정화 수도 만능 액체 재밌다 모든 행위 위험하다 유리 대포 유리 대포 먹다 쏘다 정도 돼다 싶다 내려가다 과욕 참사 부르다 묶음 지팡이 왠만하다 쓰다 쉴드 면역 언제나 옳다 상대 적의 하라 정도 상대 최대 수다 전기 강력하다 함부로 들다 물속 뛰어들다 마르다 신다 쪼잔 중요하다 복창 개복치 마법사 개복치
Noita,무기 자다
Noita,완드 용법 스펠 특성 특히 발사체 조작 이해 쉽다 그거 이해 정도 소요 알다
Noita,스킬 안좋다 죽음 스킬 좋다 죽음 자신만만하다 죽음 소심하다 죽음 궁금하다 죽음 알다 죽음 컨트롤 적군 죽음 컨트롤 죽다
Noita,개발자 쒸부럴 기필코 찾아내다 중성 파밍 자다 즐겁다 즐기다 튕겨 버리다 진짜 글러 먹다 그래픽 도트 치다 먹다 리소스 별로 많이 튕기 씹다 데기 개발자 각성 국밥 그릇 치다 받다 먹다 팔고 두다
