title,reviews
Street Fighter V,"Posted: 30 June, 2019
아직 격겜 신작이 꾸준히 나오고 있고 라이벌 게임도 있지만, 아무것도 모르는 초보가 할만 한 격겜은 이것 밖에 없다고 생각합니다.

철권 같은 경우 외울 것도 많고 모르면 맞아야 하기에, 고인물 잘못 만나면 숨도 못쉬고 맞다가 게임이 끝납니다.
저도 격겜 오래했지만 철권은 한 번 뜨면 죽어서 내려오기만 했던 기억이 생생하네요. 특히 오락실서 그랬을 땐 아예 접었었고....

다른 격겜도 사정은 비슷합니다.
기존 유저를 만족 시키기 위해 신 시스템이나 기술을 넣다 보니까, 초보가 접근하기에는 힘든 격겜이 대부분....
요새는 초보를 배려하는 시스템이나 모드를 넣는 추세지만, 정작 시스템은 복잡해서 겜 좀 하겠다고 공부를 많이 해야....

하지만 스파5는 그런 고인물 플레이를 죄다 삭제하고, 시스템을 최대한 단순화 시켰습니다.
물론 고인물이 센 건 맞지만 최소한 발악할 구석은 있고, 10판하면 한 두 판은 고수유저에게 소위 죽창을 찌를 수가 있습니다.
기본기가 조금 쌓인 뒤에, 몇대 맞다보면 어떻게 대응해야 할지 조금은 감이 잡히고, 그 감은 대체적으로 맞기 때문입니다.

그리고 암만 고수고 유리한 상태라도, 소위 찍거나 공격을 그만둬야 하는 상황이 반드시 옵니다.
그래서 한번이라도 발악 할 기회가 주어지고, 고수라도 방심하면 죽는겁니다.
그렇기 때문에 출시 당시, 운빨로 게임해야 한다고 고인물한테 욕도 많이 먹었습니다.
히지만 이것도 경험과 실력 축적으로 극복이 어느정도 가능해지면서 쏙 들어간 상황이고요.

또 초반에 배울 게 (타 격겜에 비해) 적다 보니, 이런 실력차는 계급이 올라갈 수록 줄어듭니다.
저도 중수쯤 되지만, 3~4 단계 위의 계급은 컨디션만 좋으면 연전연승하기도 합니다. 진짜 천상계는 몰라도....

거기에는 그동안 고수했던 근접/원거리 기본기를 하나로 통일 시킨 점, 고수가 아니면 모르는 숨겨진 판정 등을 삭제한 점 등이 게임을 격겜치고 가시적이고 직관적으로 만들었다는 생각이 드네요.

고수도 잠깐의 방심으로 쉽게 질 수 있는 절묘한 시스템 밸런스가, 이 게임의 최대 묘미입니다.
그런 점이 4년차 게임임에도 꾸준히 신규유저가 유입되고 있고, 또 그 유저들이 꾸준히 하는 원동력이 아닌가 생각합니다.
그래서 대전이 안 잡히진 않을까 걱정은 전혀 안 하셔도 됩니다. 이 글을 보시는 분이랑 비슷한 실력의 사람이 널렸습니다.
덤으로 사양도 그렇게 높지 않습니다.

단점은 요새 거의 없다시피 하지만....
키보드로 할 때 어떤 키가 먹히는 키인지 알려주지 않는 점, 클라우드 세이브가 안 돼서 그동안의 싱글 클리어 기록이 날라갈 수도 있다는 점, 요새 패치가 없어서 분위기가 좀 시들하다는 점입니다.


만약 격겜이라는 장르에 생초짜로 입문하신다면, 현재 이만큼 배우기 쉽고 도전정신을 자극하는 게임은 없다고 단언합니다.
왜냐? 나도 어쩌다보면 이길 수 있거든요. 다른 겜을 사서 맨날 맞고만 사시겠습니까?


※덧글
구매 요령을 남깁니다. (20년 1월 최신 기준)

1. 기본판을 사더라도 게임 시스템 자체는 무료업뎃입니다.
그래서 자동으로 AE로 업뎃이 되고, 2월 14일이 되면 CE로 업뎃이 됩니다.
그래서 버전 차이없이 모든 유저들과 게임을 즐길 수 있습니다.
단지 DLC(캐릭터, 스테이지, 코스튬 등)가 없을 뿐입니다.

2. 차이점요?
챔피언 에디션은 쉽게 얘기해서 지금까지 나온 DLC 합본판이라고 생각하면 됩니다.
이 제품은 일부 DLC(CPT 관련, 뽑기, 기타 등등)을 제외한 모든 DLC가 포함입니다.
그런데도 3만원 초반대로 엄청 쌉니다. 4년차 게임인 걸 감안해도요.

3. 2월 14일 이전에는 스파5 기본판(스팀 세일 시 8400원) 을 사세요. 세일 할 때요.
이게 기본판인데, 게임이 생각보다 할만하고 재밌다 싶으면 챔피언 에디션 업글킷을 구매하세요. (2.7만) 약 3.5만 정도가 들어가는데, 현재 업글킷을 사는 방법은 이것 밖에 없습니다.
그리고 업글킷을 지금 사도, 지금까지 나온 거의 모든 DLC는 바로 적용됩니다.
2월 14일에 업뎃되는 내용은 그 때가 되면 자동으로 업뎃 됩니다.

4. 2월 14일 이후에는 챔피언 에디션을 사는 게 제일 싸게 먹힙니다. (풀셋입니다.)
스팀 기준 3.1만인가 그럴겁니다. 3번의 내용은 2월 14일까지 기다릴 수 없다! 당장 해보고 싶다! 이럴 때 선택하시면 됩니다. 몇천원 차이에다 기본판이 싸서 찍먹해보기 좋기 때문에, 기본판+업글킷을 선택하시는 분이 꽤 많습니다만, 2월 14일에 사는 것도 좋겠죠.

5. 컬러나 캐릭터 스테이지 등등, 코스튬을 제외하고는 게임머니(파이트머니)로 구입가능합니다. 근데 모으기가 빡세져서 스토리 모드 등으로 10만 파머를 모으는 거 이후에는 잘 안 모입니다.... 그러니 웬만해선 세일 때 돈으로 구매하시는 게 정신건강에 이롭습니다.

6. 이번에 CE업글킷이 나오면서, 5번의 조건에 조금만 해당되도 사는 게 훨씬 유리해졌습니다. 저거 다 사려면 번들이나 패스를 세일 때 사도 10만원 넘어가거든요..... 저도 초기 파머 많이 줄 때 열심히 모아서 컨텐츠를 거의 다 모았는데, 그냥 하나 샀습니다. 사고나니 코스튬이 훨씬 많아져서 하는 맛이 상당해 지더군요.


※ 다음은 질문이나 궁금증에 대해 정리해 봤습니다.

1. 고인물 진짜 많던데?
이 게임은 상대방의 성적을 자세하게 까볼 수 있습니다.
근데 문의한 사람들 성적 까보면 몇천판 승률 40%대가 정말 많아요.

이 게임은 '자기가 잘 하는 거 하나는 정말 잘하는' 현지인인 경우가 정말 많습니다.
그래서 하기는 잘 하는데, 구멍이 많아서 정작 올라가지는 못하는 사람이 많아요.
소위 브론즈 수문장 같은..... (저도 거의 3년간 플래티넘 수문장을 했습니다 -_-a)
몇천판은 했으니 고인물이라고 하면 맞긴 하지만.... 잘하냐 하면 흐음....


2. 브론즈도 게임을 너무 잘한다. 철권 녹단이나 롤 브론즈 정도 아니냐?
절대 아닙니다. 개인적으로 브론즈 라인 정도면 예전 오락실 중수 수준이고, 실버면 고수, 골드면 동네짱 정도라고 생각합니다. 롤로 치면 2~3단계 위로 생각하셔야 합니다.
그러니 내가 브론즈에 계속 머문다고 좌절하지 않아도 됩니다.

가끔 다른 격겜 하시다 오셔서 이쪽 등급을 만만하게 생각하시는 분들이 있는데, 유저풀이 격겜 중 제일 많은데다 시스템도 완전 다르다보니 좌절하시는 분이 많습니다.
통상적으로 100시간 해서 실버면 재능충 취급합니다. 브론즈라도 슈퍼랑 울트라가 붙으면 그만큼 실력 차이가 확실히 납니다.

그리고 실버쯤 오면 아시겠지만, 나랑 붙는 놈들은 나랑 별 차이가 없습니다.
단지 아는 콤보랑 상황 대응력이 차이가 날 뿐이지요. 이게 가위바위보 처럼 맞물리다 보니 나보다 잘하는 것처럼 느껴지는 것 뿐입니다.

여담으로, 이쯤 오면 짜증을 내는 포인트가 달라집니다.
예전에는 ""아니 x펄 고인물 새x들 왜 이리 많냐? ㅈ망겜이네"" 였다면, 이쯤오면 ""아니 내가 질 놈이 아닌데 왜 이걸 지지? 내가 x신인가?"" 로 미묘하게 바뀝니다...


3. 아니 그러면 대체 등급을 어케 올리냐?
위에 언급한 것 중 포인트는, '자기가 하는 건 정말 잘 한다' 입니다.
반대로 얘기하면 그 외에는 전혀 모르는 경우가 태반인데, 이런 부분을 트레이닝이나 리플레이 감상 등으로 30분 정도 익히면 어이없이 쉽게 올라갑니다...-_-a

단지 '내가 약한 게 뭐냐?"" 라는 걸 찝어내는 게 상당히 어려운데....
그래서 데미지가 센 콤보나 많은 콤보를 외우는 것 보단, 다양한 상황에 100% 쓸 수 있는 콤보 2~3개만 외우면 됩니다. 절대 데미지에 집착하지 마세요. 하다 못해 앉아 강발 한대만 확실하게 때려도 됩니다.

이 게임은 세게 때리는 것 보다, 실수를 줄이고 조금씩이라도 확실하게 데미지를 주는 편이 잘 이깁니다. 죽창력이 강한 게임이지만 그만큼 작은 실수가 패배로 이어지니까, 어색하더라도 방어를 끝까지 하면서 참고, 상대가 실수했다 싶을 때 100% 확실하게 때릴 수 있는 콤보를 익히는 게 훨씬 도움이 됩니다.


4. 점수에 집착하지 마시고 겸손하세요.
점수에 집착하거나 자만심에 취해있는 사람은 금방 좆망겜이라고 하고 게임을 떠납니다. 하지만 냉정하게 자기는 아직 간단한 콤보나 필살기도 제대로 못 넣는 초보라는 걸 인정하고 받아들여야 합니다. 그런 사람은 암만 못해도 한 달 이내 슈브는 찍습니다.

격겜이 제일 스트레스 받는 이유는, 남탓 할 요소가 거의 없기 때문입니다.
불행인지 다행인지, 스파5는 밸런스도 상당히 잘 잡혀있는 반면에, 내가 뭘 잘못했는지도 정말 잘 보입니다. 단점 극복도 정말 쉬운 편입니다.

20연패 1승 뉴비도 제법 많이 봤는데, 점수에 집착을 버리고 조언대로 따라하니 대부분 한달 내 실버는 금방 넘기덥니다. 그리고 실버쯤 되면 게임에 감이 잡혀서 자기가 스스로 성장하는 재미를 느낍니다.

5. 트레이딩 카드... 있습니다.... 키보드 세팅도 있습니다.
몇몇 잘못된 정보가 있어서 정정합니다. 제가 초기에 사서 그런지 몰라도 트레이닝 카드는 갖고 있고요, 키보드 세팅도 컨트롤러 인식이 안 되면 초반에 키보드 세팅 메뉴가 뜹니다.
예전에도 있었지만 불편했죠. 하지만 여전히 불편한 점이 있다는 건 ㅇㅈ.... ㅋㅋㅋㅋ
저는 스틱 꽂긴 귀찮고 리플레이 감상은 하고 싶을 때 키보드로 해결합니다.

6. 꼭 컨트롤러(스틱, 패드)가 있어야 하냐?
아뇨. 키보드 쌉고수가 생각보다 많이 있습니다. 모 유명 켄 유저는 1년전 쯤만 하더라도 키보드로만 해서 프로급 실력을 갖췄습니다. (지금은 대회 땜에 스틱 보유)

개인적으로는 그냥 편의성과 적응력 문제라고 생각하고, 많은 사람들이 그리 얘기합니다.
저는 올드유저라, 키보드나 스틱은 물론, 패드로도 금방 적응합니다. 격겜에 최악이란 소리를 듣는 드캐 패드나 엑박패드로도 잘 했습니다. 지금은 순전히 오락실 손맛 느끼려고 스틱을 쓰고 있습니다. 그것도 3년 정도는 다훈전자의 3만원 짜리 싸구려 스틱 썼습니다.

암튼 컨트롤러는 편의성이랑 익숙함, 재미를 더해주는 정도로 생각하시면 됩니다.
대체적으로 스틱을 많이 쓰는 이유는, 그냥 오락실 때 그걸로 많이 했기 때문입니다. 막 비비고 돌리는 맛을 무시할 순 없지요. 이제 우리는 이 정도 살 돈은 있습니다.
패드유저의 경우, 대부분 휴대성 및 소음방지용으로 많이 씁니다. 주로 애 키우시는 분들...
키보드는 예전부터 격겜을 에뮬로 많이 하다보니 익숙해서 그렇습니다. 게임 하나 한다고 십만원 가까이를? 하시는 분들도 당연히 많구요. 저도 스틱 살 때 돈 아까웠습니다.

정 키보드로는 게임할 맛이 안 난다, 뭔가 안 되는 거 같아 답답하다....
이럴 때 구매를 고려하시면 되겠습니다. 단지 돈이 좀 나가는 거랑 소음, 귀차니즘은 감수하셔야 합니다. 특히 유부남분들은 혼나는 경우가 많으니 주의...
(실제 스틱은 유부남 위주로... 새삥급이 활발히 거래가 많이 됩니다... 안습... ㅠㅠ)

정 모르겠다 싶으면 여기에 댓글로 문의주셔도 되고, 라운지 신청하셔도 됩니다.
저도 아직 성장할 게 많지만, 아는 한도 내에서는 최대한 답변 드리겠습니다.

그리고 현재 디씨 투마갤이 제일 활성화되어 있고, 뉴비에게 정말 친절하니 부담없이 오셔서 문의하셔도 됩니다. 에러나 게임팁 등은 그냥 공지만 읽으셔도 거의 다 극복 가능합니다."
Street Fighter V,"Posted: 27 December, 2019
샀는데 프레임드랍 오지게 심함

모르시는분들을 위한 꿀팁하나

엔비디아 제어판에서 스파만 따로 수직동기 꺼주세요

개겉은 수직동기화가 프레임을 너무 씨게잡고있어 한 30프레임 고정시키는듯

진짜 격겜에 수직동기 만들지마라

옵션에 넣어놓던가 ^^ㅣ발"
Street Fighter V,"Posted: 11 December, 2020
그냥 컴까기만 해도 나름 재미는 있는데
요즘 게임들은 dlc를 하도 쪼개서 팔아대니까 뭘 사야 될지를 모르겠다는.."
Street Fighter V,"Posted: 17 February, 2016
스토리 모드가 캐릭터 당 4판? 딱 4번 이기면 스토리 100% 나옵니다.
주요 캐릭터들이 그렇구요, 그마나 서브 캐릭터들은 3판이면 깨요. 엔딩 금방 봐서 좋긴 한데 ㅎㅎㅎ
하긴 격투게임이 스토리가 뭐가 중요하겠어요? 대전모드만 잘되면 되죠.
그런데 첫날부터 로긴서버가 다운되서 아직 대전 못해봤네요...

캡콤, 얘들 게임 만들다 내놨어요. 으이구."
Street Fighter V,"Posted: 21 October, 2018
점점 렉이 너무 심하네요 중국분들 계속 랭매하네~ 중국서버 차단해라~~ 캡콤아~~"
Street Fighter V,"Posted: 9 August, 2020
춘리가 너무 꼴려요"
Street Fighter V,"Posted: 16 June, 2017
100시간 남짓 발버둥 쳐보고 포기한 격포자 이긴 합니다만
생각보다 너무 저평가 된 타이틀인 것 같아 따봉 하나 남기고 갑니다.

비주얼, 음악, 타격감, 케릭터, 기종을 아우르는 멀티플레이,
완성도 높은 게임성과 시스템, 꾸준히 열리는 세계대회 등
개인적으로 현존 격투게임으로서 최고의 게임이라 감히 말하고 싶습니다.

또한 현실적으로 격겜 입문하기도 가장 수월한 타이틀로 꼽히면서도
깊이감 있는 대전시스템을 갖고 있어서 길게 즐길 수 있는 격겜타이틀입니다."
Street Fighter V,"Posted: 7 March, 2016
환불 받기 전에 모든 스토리를 깰 수 있는 혜자게임 입니다.
조이스틱 우대를 하기때문에 천민 키보드 유저는 잡기나 V트리거를 쓸대마다 손가락이 6.25 피난민마냥 여행길에 올라야 한다는 단점이 있습니다. 물론 컴퓨터의 AI가 형편없기 때문에 강공격만 눌러도 컴퓨터 상대로 승리를 거둘 수 있으니 이 점에 대해서는 안심하셔도 됩니다.

스팀 보관함 정리정돈을 위해 트레이딩 카드를 제공하지 않는 캡콤의 세심한 배려가 돋보입니다."
Street Fighter V,"Posted: 19 January, 2018
드디어 얼리 억세스가 끝났다는 말이 나오는 그놈의 스파 5 AE입니다.

많은 사람들이 말하듯, 실제로 기존 시리즈가 있던 대전 게임들 중에서는 유일하게 진입장벽을 낮추기 위한 대규모 변화를 일으킨 물건이지요. 어렵기 짝이 없는 강제연결 루트, 너무 긴 콤보가 필수가 되어 새로 들어온 사람들이 즉시 겁 먹고 쫓겨나는 게임이 아니며, 대전 격투 게임 치고는 심리전의 중요도가 더 높은 게임이 되었습니다.

하지만 그래봤자 컴까기조차 제대로 지원하지 못했으며 키보드 입력에 대한 보조가 엉망이라 오토핫키를 동원하여 억지로 키를 고쳐서 해야 했던게 점차 발전하여 이제서야 솔직히 게임다운 게임이 된 게 사실이지요. 정확히는 그동안 뼈밖에 없었는데 이제 살이 들어간 삘입니다.

이번 AE에 트리거 선택이 추가 되며 전통적으로 가장 자주 지적되던 상성 커버를 위한 장치가 되기도 했습니다. (매칭된 적 캐릭터에 따라 다른 트리거 선택 가능) 이것때문에 실질적인 로딩타임이 좀 길어진 감이 있긴 한데 (경우에 따라서는 이걸 선택하는 걸 장고하는 사람이나 저처럼 매칭 걸어놓고 딴짓 하던 사람들이 매칭 되고 바로 반응하지 못해 오래 걸리기도 함) 진짜 로딩 타임 자체는 기존에 사용하던 로딩 단축 모드 없이도 줄었고, 밸런스는 끝없이 고치면서 비교적 티어 구분 없이 캐릭터들을 다들 할 만한 한 수준으로 맞추고 있습니다.

PS ) 스트리트 파이터 시리즈는 캐릭터 플레이타입에 따른 개성이 매우 강한 편이므로 콤보만 다르지 기본 골격은 비슷한 캐릭터가 많은 대전 게임들과는 좀 다릅니다. 운영 방식의 차이가 큰 편이므로 처음이라면 여러 캐릭터 말고 꽂히는 캐릭터만 우선 하다가 상대하기 힘든 캐릭터를 만나면 그 약점을 익히기 위해서 해본다는 방식이 좋을 것입니다.

PS ) 매칭 큐가 뉴비에게 잡히기 힘들게 되어있는 기괴한 한 매칭 방식을 가지고 있습니다. 5회 정도는 무제한으로 매칭을 걸고 매칭이 되기만 하면 지던 이기던 그냥 막 굴리고 그 뒤부터 매칭 회선 속도를 5 이상으로 맞추기를 추천합니다.

PS) 초보라면 캐쥬얼 매치를 하지 마시기 바랍니다. 캐쥬얼 매치는 자기 실력에 관계 없이 매칭되는 무제한 매칭이라고 보면 됩니다."
Street Fighter V,"Posted: 23 February, 2016
PC판 디럭스 에디션, 플스판 승룡권 에디션 둘다 구매했습니다.

1. 현재로서는 급하게 나온 감이 없지 않아 컨텐츠 볼륨이 작다.
2. 서버의 쾌적함이 좋지 못하다.
3. 플스판 유저와 크로스 매치가 실현 가능하지만 NAT코드의 문제가 많다는 전문가 지적과 플스판 유저의 랙과 기타 이유로 PC판 유저와의 매치 기피가 가능하다.
4. PC판임에도 PC입력장비인 키마를 쓰지 못하는 한계를 지니고 있고 이는 접속 시작부터 그렇다. 아주 기본적으로는 엑박 조종 패드가 필수이며 플스의 듀얼쇼크는 모르겠다. 제일 좋은 것은 오락실 마냥 레버와 키가 있는 전용 스틱 제품이다.

총 평 : 대회때문에 완성도 되지 않은 게임을 좀더 이른 시기에 급하게 내놓은 감이 없지 않다. 얼리액세스 게임을 하는 느낌이다. 게임은 잘 만들어졌다 해야될지 의문이지만 그래픽은 좋아졌고 격투 게임으로선 괜찮은 편을 중론으로 볼 때 나머지 점들을 미완인 채 내놨기 때문에 비추 폭탄은 당연한 것이라 생각한다. 이에 비추때림. 물론 난 환불은 하지 않는다. 시즌 패스와 추후 컨텐츠 확장과 시스템 개선이 이뤄질 것이라 믿으므로.. 2016년 2월 초에 PC판 스팀으로 컨버팅한 나루토 스톰4는 소비자 우롱급이어서 환불하고 플스판으로 샀지만 이녀석은 그래도 PC판으로도 충분히 괜찮다고 생각.. 물론 멀티 지향 게임이라 멀티가 안되면 문제가 크다.. PC판 최대의 맹점은 플스판보다 매치 자유도가 낮다는 것이다. 옵션 극대화가 장점인 PC는 콘솔판을 못따라가는 이유가 최적화 프레임, 30fps고정 극약처방, 멀티유저 등인데 PC 스파5는 멀티유저에서 문제가 있다. 크로스 매치를 지원해서 괜찮긴한데 플스로 PC유저랑 매치를 안걸리게 막는 옵션이 있어서 당연히 플스 유저들은 PC판이랑 하면 렉걸린다는 둥 부정한 방법을 쓸지도 모르기 때문에 막아놓고 플스유저끼리 해버릴 수도.. 내 얘기가 맞는 얘기라고 할 순 없으며 스파5를 샀다면 충분히 즐겨보길 바라는 것을 끝으로 평을 마친다."
