title,reviews
ONE PIECE: PIRATE WARRIORS 4,"Posted: 12 October, 2020
디엘씨 계속 좆같이 만들래?"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 4 September, 2020
원피스 팬이라면 추천드립니다~ 저와 같이 직장인에 애기있으면 컴퓨터 전원을 킬수있느냐 없느냐인대 가끔 킬수있을때 잠깐잠깐씩 하기에는 딱이네요. 각잡고 스토리 보면서 풀어나가는 게임을 좋아하지만 여건상 안되기에 스테이지 짧게짧게 클리어되면서 때려뿌수고 성장시키는 재미가 있습니다. 저와 같이 게임하다 중간에 꺼야되고 오래 게임할수 없는 애기아빠들에게 추천드립니다"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 27 March, 2020
30분동안 엑박패드 설정하느라 시간 다 지나간듯 합니다 -_-,, 딴겜은 다 잘되는고만

[]

[] < 번역은 알아서

해적무쌍3 팬이라 4도 삽니다.

[플레이영상]



---------------------------------

3시간 플레이 + 30분은 이것저것 찾아봄.

저는 세이브 오류가 아예 없었습니다. 혹시나 해서
세이브 불러오기 둘다 해봤는대 이상 없었으며 자동저장도 잘됐습니다. 뭐가 문젠지 모르겠음.

1. 스토리모드는 사막? 비비 스토리부터 시작됩니다. 챕터는 1~5정도
중요한 캐릭터는 다 나오는듯 합니다. 넘버3(?) 넘버 1 , 2 등등

2.역시나 시원시원한 액션이 일품입니다. 이번부터는 짬푸가 생겨서
공중콤보 보는 맛이 있습니다. 가끔 짬푸 하다가 적이 안맞는 경우가 있어서 짱나긴하는대
이정도면 장족의 발전이라고 생각합니다.

3.그래픽도 상승했습니다.
물론 원피스 월드시커 >>>>>>>>>>>>>>> 해적무쌍4 > 해적무쌍3
월드시커 그래픽에 해적무쌍 시스템이었으면
지금쯤 갓겜이라는 평가를 하고 있을지도 모릅니다.

4.볼륨도 크고 추억팔이도 좋지만

3에서 발전이 없는듯한 요딴 그뤠픽으로 6만 5천원은 양심이 뒤져버린것 같습니다.
천천히 하실분은 지금 세일하는 위쳐3를 구매해
해적무쌍4가 할인하기를 기다리는게 훨씬 나아보입니다."
ONE PIECE: PIRATE WARRIORS 4,"Posted: 14 May
아 시발 야마토 있는 줄 알았는데 없네

-장점-
무쌍 시리즈 본연의 맛인 양학과 원피스의 캐릭터 액션을 잘 가미했음.
속도감 좋고 타격감 준수함. 손맛과 공중콤보 쓰는 맛이 있음. 캐번디시 왤케 시원하냐.
패드가 굳이 필요없음 키마로도 충분.
육성이 쉬움. 본가만 하다가 해적무쌍 시리즈는 처음 해봤는데 확 체감이 됨.

-단점-
이유는 잘 모르겠는데 이상하게 로딩이 김.
스토리 모드 볼륨이 많이 빈약함. 스토리 다 꿰고 있는 원작 팬은 괜찮을 것 같고 스토리 잘 모르는 사람일수록 쳐내는 게 너무 많아서 그닥. 좆모노스케 좆에몬 세탁용으로 좋음.
캐릭터가 그리 적진 않아서 게임이 자기한테 잘 맞으면 좀 잡을 수 있을 거 같은데, 플탐이 그리 길게 나오진 않을 듯.
그래픽이 썩 좋지 않고 모델링도 개인적으로는 취향이 아님.
스토리 모드 미션이 몇 개 안 되는데도 구성이 좀 지나칠 정도로 동선을 낭비하도록 해놨음. 무쌍 시리즈가 원래 이러긴 하는데 미션도 별로 없으면서(심지어 일대일 미션도 섞여있으니) 너무 성의 없는 구성 아닌가 싶음.




원피스 팬이라면 충분히 할 만함. 장점이자 단점인데 게임이 놀라울 정도로 단순함. 깊게 생각할 거 없이 그냥 다 패고 싶을 때 하기 딱 좋음.

이제 와노쿠니편도 사실상 끝이겠다, 곧 나올 오디세이와 나중에 나올 해적무쌍5 기대해 봄."
ONE PIECE: PIRATE WARRIORS 4,"Posted: 13 July, 2021
속성 - 컨트롤러 - 컨트롤러일반설정 - xbox 구성지원 체크 해야 패드 지원됩니다

코에이 이새끼들 언제 정신차리나?"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 18 April, 2020
가장빡치는점 아머다깍고 필살기날리는데 동료가 쳐날려버림 AI좀 개선해줘요"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 15 June, 2021
팬심+세일할 때 구매하세용 >.ㅇ"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 24 May, 2020
원피스 팬이라면 아주 강추합니다.
지금까지 해본 원피스게임중 역대급이었습니다."
ONE PIECE: PIRATE WARRIORS 4,"Posted: 27 March, 2020
현재 저장 안 되시는 분들 다음의 방식으로 해결해 보세요.

1. C:\Users 로 들어가시면 이상한 이름으로 된 폴더가 있을 겁니다.(한글이 깨진 거)
2. 그 폴더 안에 AppData 폴더를 복사
3. C:\Users 폴더에 현재 로그인 된 계정 이름 폴더를 열고 그 안에 복사

하시면 실행이 됩니다.

해적무쌍3 저장에러 해결법 응용해봤는데 잘 되네요
즐겜하십쇼"
ONE PIECE: PIRATE WARRIORS 4,"Posted: 28 March, 2020
무쌍류게임이 갖추어야할 건 큰 부족함없이 다 갖추고있음

무쌍류가 새로나오면 그래픽 좋아짐 + 새로운 캐릭터 + 아주약간의 시스템변화
이정도인건 인지하고 구매하도록하자.
획기적이고 새로운걸 바란다면 애초에 무쌍류 게임은 크게 달라질게 없음.
그런부분에서 볼거리와 호쾌한 액션은 더 좋아졌음에 틀림없음.

무쌍류가 새로운걸 시도했다가 무쌍팬들한테 후드려까이고 망한 케이스는 이미 한번 봤잖슴.
사골 마이너 장르가 되어버린 무쌍류 게임 신작을 내준다는것만으로도 나는 고맙다."
ONE PIECE: PIRATE WARRIORS 4,"Posted: March 27, 2020
계속 저장실패 뜨는데 나만 그런거임? ㅅㅂ 데이터 다 날라갔다..."
