game,review
이터널트리,처음 나올때부터 무과금으로 쭉 달려본 개인적인 의견으로는 [장점] 1. 인게임 일러스트와 전투 내 SD모델링과 디자인이 예쁘고 좋은 편에 속함 + 그래픽 좋음 2. 가챠재화나 업그레이드 재화 수급률 괜찮음 3. SSR 생각보다 잘뜸/ SR로도 컨텐츠 꽤 잘 돌아짐 무/소과금 유저도 천천히 하면 즐기기 어렵지는 않을듯 [단점] 1. 번역이 개판임 진짜 뭔소린지 모를만큼 이상한 경우도있음. 번역에 더해서 인게임 디자인 텍스트 오류도 종종 보임 2. UI/인터페이스 화려하고 예쁜거 알겠는데 가시성이랑 접근성이 너무 떨어짐. 초반에는 거기다 잔렉+터치딜레이 같은것도 있었어서 좀 많이 거슬렸음 3.전투하면 발열심함 (갤럭시S22임) 4.소재던전 돌리는데 드는 기본재화가 ㄱㅐ같이 모자람 진짜 스토리 다 밀고나서 어느정도 성장하면 뭘해야할지 막막하고 컨텐츠도 부족하지만 그건 이후 패치 진행하면서 이것저것 더 생길테니 기다려보겟뜸
이터널트리,"게임은 참 재밋다. 기본적인 타격감, 그래픽, 사운드 훌륭하고 파밍구조도 훌륭하다. 헬적화 거리는 애들은 무자본으로도 할 수 있는게임 노가다하는 거 싫어하는사람인듯 물론 기본적인 에너지가 좀 모자른 느끼리 많다. 빠르게 성장하려면 돈 써야하지만 , 그럴 필요도 없는 게임일 뿐더러, 일단 파밍과정 자체가 재밋다"
이터널트리,7일 정도는 할만하다. 초반에 뿌리는 재화만으로 모든 컨텐츠를 즐기고 접을 수 있다. 하지만 그 이후엔 헬적화를 당해서 재화수급이 굉장히 힘들기 때문에 현질을 할 수 밖에 없는데 패키지도차도 효율이 좋지 않다. 비리비리게임 특징이므로 무과금으로 잠깐 즐기고 삭제하자. 언제 섭종하고 나를줄 모름ㅋㅋ
이터널트리,"무과금,과금 모두 행복한겜 간소화도 전반적으론 잘해뒀습니다. 일러스트는 더 할 나위없이 고급지고 세련스럽다. 뽑기확률도 엄청좋은건 아니지만 평타는치는거같고 천장이있어서 타겟팅으로 작업치면 명함은 무조건딸수있음! 멀티방 회전률이 좋아서 강력한분들,비슷한분들끼리 모여 보스도잡고 , 소탕 기능으로 빠른 경험치,재화 수급이 가능 메인 스토리 챕터도 짧아서 진행도 빠른편 단점이라면 캐릭터의 세부사항에 내용이 부실하고 보스전 소탕기능이 없어 엄청난 발열을 견디며 많게는 50회동안 보스를 잡아야하는 컨텐츠 존재와 모든겜이 그렇지만 후반으로 갈수록 뽑기회전률이 곱적용급으로 떨어져 다소 재미가 떨어지고 만족감을 느낄수없을지도 모른다. 특정 출석 이벤트들은 알림도 안나와서 놓칠수있다"
이터널트리,게임 너무 재밌고 즐겁게 하고 있어요 제가 한 게임을 오래 붙잡고 있지를 못하는 성격인데 이 게임은 오래할 수 있을거 같네요 그런데 물속성 클리포트를 지원으로 설정하라는 미션이 있는데 바로가기를 해서 지원을 눌러 물속성 클리포트를 넣었는데도 안돼네요... 혹시 이 방법이 아니라면 방법 좀 알려주세요ㅜㅜ
이터널트리,7일동안 해봤습니다 우선 장점부터 말하자면 게임편의성에 노력하는게 보였고 최근에 나온 게임들보다 획실히 지루하지 않고 템포가 적당하게 맞춰지다 보니 재밌게 게임했습니다. 그리고 게임 일러스트가 너무 이뻐 수집욕심이 생겨 이틀차때 게임에 현질도 했습니다. 가챠시스템은 다른게임에 비해 혜자스러운면도 있습니다(수시채용에 천장시스템 도입) 시간만 충분히 투자한다면 이게임은 그만큼 페이백을 확실히 해줍니다. 단점 어느덧 7일이 되고난 이후로 모든컨텐츠를 클리어 했습니다. 에코성장을 시켜야되는데 그거말곤 할 게 없습니다.(최종컨텐츠 중 하나) 가끔 번역이 좀 이상합니다.(만약 스토리를 좋아하시고 그런거 불편하시다면 조금 불호할 경향이 있습니다.) 그외에는 정말로 없습니다. 한 가지 아쉬운 점은(개인적 의견) 10개 채용권을 10번채용권 1개로 교체가 가능하나 상점에 들어가서 바꿔야 된다는 번거로움이 있습니다.(가챠칸 오른쪽 옆에 작게라도 교환권 배치가 되어있음 좋겠음)
이터널트리,"게임은 3일 플래이를 하면서 게임 방식이 재밌고 보는 맛도 있었으며 스토리도 독특한 방식으로 나와서 좋았습니다. 그래서 주변에 사람들에게 추천을 해볼려고 합니다. 그치만 중간에 캐릭터 얼굴이 사라지거나 오역나는 부분,글 짤림이 좀 있었지만 그래도 아직 초반이라서 이해하면서 스토리 즐기면서 플래이를 하는 것이 좋았습니다. 아 그리고 오역과 글 쩔림 부분이 대부분이 이벤트 쪽에 있었습니다. 주로 이벤트 부분 쪽에 중국어 간체로 바론: ⌠哇! 发生什幺事了?⌡ 1번 스토리 4-2 경호원, 등: ""哇!"" 스토리 3-2,등 이 부분이 약 2~3번 정도 좀 있었습니다. 간략하게 다시 말해주면 ""게임 플래이""는 괜찮지만 스토리가 [오역, 캐릭터 짤림,등] 검토 해보시면 될 것 같습니다. 그럼 제작자님 파팅~ (〃´・ω・`)♪ 갓겜이 되길 기대합니당! (개인적인 생각이지만 요기 제작자 회사 게임들은 믿고 저는 재밌어서 다른 게임들도 같이 하고 있습니다.)"
이터널트리,"제 인생 게임 발견한 것 같네요.. 일단 타격감,일러스트,성우 너무 좋고요... 무과금도 즐길수 있을만큼 현질이 딱히 필요없습니다...그리고 난이도 자체도 어렵지도 않고 스토리도 재미있어서 오랜만에 완벽한 게임을 찾은것 같네요.. 앞으로 오랫동안 열심히 그리고 재밌게 게임 할 수 있겠네요... 이터널트리 파이팅!"
이터널트리,"진짜 장점부터 말하면 컨텐츠 많고, 시스템도 일단 문제가 없고, 노가다만으로 할 수 있고, 가챠 확률 혜자라 좋아요. 아쉬운 점이 AI가 일단 멍청해서 자동사냥을 돌렸을 때 AI가 정해진 조건으로 스킬을 사용할 수 있게 하고, 과금은 강요는 안 하지만 일단 보상의 비해서 가격이 비싸다는 단점이 있어요. 노가다로 충분히 구할 수 있음에도 비싼 가격을 주고 살 사람 자유지만 일단 보상의 비해 가격이 높다는 점. 그 두 가지만 고치면 진짜 완벽한 게임이면서 운영만 잘하면 좋을 것같네요."
이터널트리,"이게임도 재미있기는해요...근데 ssr도 ㄱㅊ하고 그러긴한데...만약에 옆집에있는 파이널기어같은경우에도 ur을 뽑기에 놔서 과금러들만살아남는경우가 많이보였어요...이게임이라도 ur이 ssr조각이나 그런거로(예시:60개를 모으면 ur로 진화, 케릭터를 뽑은게 나오면 20개나 10개씩 ssr조각이뜸) ur되는시스템이 생기면 좋을거같네여!"
