game,review
Zombie Frontier 4: FPS 좀비 슈팅,게임완성도도 비교적 높고 초반에 할만했었지만 시간이 지날수록 현질을 하지않으면 진행이 안됩니다. 초심자퀘스트를 타임어택으로 주고 클리어시 대미지가 좋은 총을 주지만 현질을 하지않으면 2라운드보스를 잡을수없습니다 -문제점- 1.총의 대미지가 약하면 헤드샷을 초근거리에서 한탄창을 다 갈겨도 좀비가 죽지않음... 2.총의 대미지를 올리려면 업그레이드를 6단계까지 해야되고 (여기까진 노가다로 극복가능) 이후부터 개조를 해야되는데 개조부품을 수급하려면 현실적으로 현질을해야됨 3.초반에는 난이도가 쉽지만 어느정도 지나면 현질없이는 불가능함 4.약간의 과금을 한다면 그럭저럭 할만한겜이지만 그렇지 않다면 손대지 않는것이 정신건강에 좋습니다 5.그럼 이만 전 지우러갑니다
Zombie Frontier 4: FPS 좀비 슈팅,수정 필독//프론티어3 보다 그래픽이나 설정은 좋으나~ 챕터 올라갈때마다 고유의 총이 있어야함..공짜로 주는 무기는 없다~~ 고로 챕 올라갈때마다 무기 현질해야한다..현질이 답이다....역쉬 공짜는 없지...(추가)현질하려면 13만원짜리는 피하세요~ 2~5랩총이지만 기본공격력은 개떡~ 업할려면 또 10만원 이상 듭니다..머리 잘쓰네...니하오~~
Zombie Frontier 4: FPS 좀비 슈팅,이건 우리가 알고 있던 상식을 버려야 가능한 게임입니다. 저희가 움직일수 없고 주위를 살펴보는 것은 오직 좌우로 고개를 돌리는 행위밖에 없죠 분명 오락실에서 해봤던 방식이데 이 게임이 더 재미 없는 이유는 오락실은 좌우로 빠르고 정확하게 돌릴수 있지만 이 게임은 빠르게 돌려도 자동으로 발사가 안 되기 때문에 재미가 없습니다.
Zombie Frontier 4: FPS 좀비 슈팅,재미는 있다. 그런데 진짜 현질 유도가 부모가 없는 수준이다. 게임을 하다 보면 좀비들이 점점 쎄져서 총을 구매하고 업그레이드를 해야 할 시기가 곧 온다. 그래서 큰 맘 먹고 3~4만원 질러서 총을 하나 사면 한 3~4판 하다가 또 좀비가 쎄져서 업그래이드 해야 된다. 그러려면 또 5만~10만 현질해야 된다. 아니 미친 4판 하려고 4만원 질렀냐? 한 판 해봤자 1~2분 내외에 끝나는데 10분 따리 겜 하는 비용이 4만원이 라는게 말이됨?ㅋㅋㅋㅋㅋ
Zombie Frontier 4: FPS 좀비 슈팅,"게임 메인화면에서 전화가 와서 전화를 받다가 볼에 눌렸는지 상점에 들어가서 6천원짜리 뭐하나가 잘못 결재가 되었길래 환불신청 해서 환불 받았습니다. 그리고 나서 2시간 이후 계정 오류라면서 게임실행만 하면 계정오류라고 뜹니다. 앱의 문제일까 하여 삭제, 재설치 및 데이터, 캐시 제거 해서 다시 해봣지만. 튜토리얼 이후 계정연동 다시 하면 계정오류 동일하게 발생합니다. 하지말라는거지?"
Zombie Frontier 4: FPS 좀비 슈팅,"게임이 과금으로 먹고사는 건 알겠는데..이건 너무했다. 중국회사들이 돈은 기가막히게 밝힘..게임은 재미있는데, 노가다로 어느정도 업그레이드는 가능하게 해줘야지..게임 조금 하면 광고나와, 현질 안하면 뭐 최소 몇십시간을 노가다해야 그나마 업그레이드 할 수있는 게임캐시 쌓여..홧김에 현질한 게 아까워서 못지우고 있음. 돈 좀 그만 밝히자. 그러다 오래 못가요."
Zombie Frontier 4: FPS 좀비 슈팅,게임은 재미있어요 근대 업데이트에 돈이 너무든다 하여튼 돈없으면 겜 하지마시길ㅋ
Zombie Frontier 4: FPS 좀비 슈팅,리뷰부터 읽었어야...어느나라에서 만든게임이길래 이렇게 현질이 심하냐. 멋도 모르고 총 몇개 아이템 몇개 사면 될줄 알았더니 뭔 놈의 게임이 스테이지마다 총을 바꿔야 하나. 이럴줄 알았음 발을 들여놓지도 않았을것을. 완전 돈에 미친 게임.
Zombie Frontier 4: FPS 좀비 슈팅,게임은 재밌으나 일정챕터가 되면 무과금으로는 절대 못하는 게임입니다 무조건 과금을 할수밖에 구조로 게임이 이루어져 있습니다 절대 하지마세요 저는 지쳐서 삭제합니다 정신건강을 위해서요 게임회사 관계자분들 반성하세요
Zombie Frontier 4: FPS 좀비 슈팅,게임은 좋은데 현질하기전에는 다른스테이지 넘어가기 엄청 어렵네요
Zombie Frontier 4: FPS 좀비 슈팅,그래픽도 별로고 타격감도 별로고....데드타켓3 게임이 모든면에서 훨씬 좋은듯...
Zombie Frontier 4: FPS 좀비 슈팅,"광고 가끔 봐가면서 즐기는데 그래픽 괜찮고 타격감 괜찮네요. 초반이라 스토리 시뮬레이션 진행모드로 가는데 아직은 무리없습니다. 단, 이전 미션으로는 못가서 돈버는 노가다를 못하는게 아쉽네요."
