game,review
미틱 히어로즈,나 왜 이거 처음하는 게임인데 어디선가 해본것같지? 도감에 새로운 영웅 등록될때마다 다이아100개 주는것부터 사냥할때 경치 없이 재료로 레벨업하고 사냥터 반복사냥은 안되고 막히면 레벨업하고의 반복뿐인 그림체만 다른 양산형게임. 이게임은 특히나 그림체가 진입장벽이 높달까. 묘하게 유치한감이 있다. 사전예약알림와서 설치했더니 리뷰보면 나온지 오래된게임 같은데 최근 7월부터 평점은 죄다 알바썻는지 별다섯개에 칭찬뿐이네.
미틱 히어로즈,"드뎌 한국 상륙!! 진짜 너무 재밌어요ㅠㅠㅠㅠ 일러스트도 예쁘고, 특히 이번에 나온 이순신 영웅! 효과도 멋있고 캐릭터도 멋지고.. 성능은 말할것도 없구욤ㅋㅋㅋㅋ 아침에 출근해서 방치 돌려놓고 화장실가서 싹~ 보상 먹고, 집가서는 손으로 눌러줘야하는 던전같은거 해주면 끝! 저는 만족하는 중...♡"
미틱 히어로즈,"완전히 새로운 방치형 RPG , 미틱 히어로즈 정말 재밌네요. 전 세계 신화 속 신들과 영웅들을 캐릭터로 써볼수 있어 눈이 즐겁습니다. 방치 보상에서 획득한 보석, 재료 및 각종 자원만으로도 충분히 제가 원하는 구성원으로 구성하여 군단을 만들수 있었습니다. 오프라인 방치 보상과 자동 전투 등 편리한 기능도 게임진행에 큰 도움이 됐습니다. 지금 이 순간에도 미틱 히어로즈의 재미가 잊혀지지않아요"
미틱 히어로즈,"AFK아레나, 솔라리바이벌 짝퉁인 게임이지만 기능은 더 다운그레이드 됐다. 영웅 전체 스탯이 낮고 스킬시전속도가 너무 느려서 스킬은 쓰지 않고 평타로만 사냥해야하는 게임이다. 오토기능이 있지만 그래도 느리다. 그래픽도 약갸 중국삘난다."
미틱 히어로즈,"간만에 하는 방치형 게임입니다 ㅎㅎ 귀에 익은 목소리가 들리는걸로 보아 역대급 성우진이 더빙을 했나보네요. 간단한 조작으로 쉽게 플레이도 가능하고, 영웅을 수집하는 재미가 있습니다! 꿀잼 게임 예약~!"
미틱 히어로즈,방치형이라 스트레스도 안 받고 그림도 요즘의 귀엽기만 한 흔한 일러스트 느낌이 아니라서 좋네요 그렇다고 확 튀지도 않고 컨셉이 좋은 것 같습니다👍🏻 한국에 출시해서 이순신이 추가된건가요?? 이건 뽑을 때까지 갑니다ㅋㅋㅋ
미틱 히어로즈,일러스트 등 전체적으로 좋습니다.다만 한가지 거의드리자면 제 기준에 공격속도가 x2가 일반속도는 되어야하지 않을가 싶습니다.x1은 너무느려요ㅠㅜ
미틱 히어로즈,"다양한 캐릭터 모으는 재미가 있어요~ 진영, 덱 맞춰서 챕터 미는 것도 재미있고 재화 수급도 원활히 잘 돼서 뽑기하는 재미도 있구영 한국 출시하면서 이순신 영웅도 출시됐는데 뭔가 한국 사람이라면 이순신을 뽑아야 애국자가 되는 너낌ㅋㅋ 이순신 뽑으러갑니당~.~"
미틱 히어로즈,성우진이 짱짱한가봐요ㅎㅎ 소리 키고 하니까 어디서 듣던 목소리들이 나와서 반가웠어요^^ 게임도 자동플레이 가능해서 좋네요 무조건 과금 안하고 적당히 무과금으로도 천천히 플레이 가능할듯!
미틱 히어로즈,저동전투기능과 UI가 편리하게 되어있네요 언능 랩업해봐야겠습니다
미틱 히어로즈,게임 구성이 왠지 낯익다 했드만.. 개발사 검색해보니 Rage of destiny 그래픽만 바꿔서 내놓은거. 하루 이틀정도 하면 과금없인 진행못함
미틱 히어로즈,방치형 많이 안해봤는데 일러가 넘 맘에 들어서 시작했습니다 ㅎㅎ.. 생각보다 재밌구요 한국 출시기념으로 이순신 장군님도 추가됐다하니 넘 좋아요!
미틱 히어로즈,지금 하고있는데 x3배까지 뚫으니까 빠르고좋네요 리세도 하실분은 하시겠지만 과금러아니면 딱히 할 필요없는거같고 오래할꺼같습니다 오랜만에 갓겜인듯
미틱 히어로즈,이게임의 가장큰단점은 할게없습니다... 어설프게 현질 했더니 하루하고 오늘 진도가 못나감.... 할게없습니다... 1.5일 재미있습니다. 난이도조절실패한듯요...
미틱 히어로즈,진짜 잘만드셨네요^^ 미틱히어로즈 모든 모험과 스토리 다 끝날때까지 재미있게 할께요ㅎㅎㅎ 때때마다 게임 업데이트 할만한거나 이런거 하면 좋겠다 하면 바로 바로 발전 해주세요^^ 미히ㄱㄱㄱ
미틱 히어로즈,Good 재밌네요!! 자동전투시스템이 있어서 굳이 따로 다음 전투로 안넘겨도 된다는 점이 너무 센스있네요!!
미틱 히어로즈,이제막 시작했는데 기본적인 방치형게임으로 보이며 캐릭이 참 아기자기하고 귀엽네요 재미있을것 같습니다.
미틱 히어로즈,사실 비슷한 방치형이지만 그래픽 좋 깨나가는 맛이 있습니다. 추천합니다. ^^
미틱 히어로즈,아직 플레이 한지 얼마 안되서 잘모르겠지만 성우진들도 괜찬고 편안하게 플레이 해보겠습니다.
미틱 히어로즈,기다리고 있었는데 드뎌 한국 출시됐네용! 어릴적 봤던 올림푸스 신화 추억이 새록새록 재밋어요! 그리고 헤카테 너무 귀엽고 이순신 넘 멋짐!!>_< 체고체고!
미틱 히어로즈,나쁘지않는 게임인듯 afk류 게임중엔 편리하고 금방금방 끝낼수있는게임 나처럼 afk류좋아하시는 분들은 날뛰실듯 근데 그리스로마신화를 배경으로한건 아쉽긴함
미틱 히어로즈,게임이 간단하면서 쉽게쉽게 진행이되서 킬링타임으로 딱이예요!
미틱 히어로즈,일러스트 및 그림체가 이쁘고 무과금으로도 재미있게 즐길수 있습니다~^^
