game,review
Pokémon Masters EX,오랜만에 복귀하고 생각보다 많은 포켓몬들이 나와서 재미있게 하고 있습니다만 아쉬운 점 몇 개만 말씀드리자면 1. 다이아 수급이 힘들다고 생각됩니다. 초반에는 모르겠지만 10번 뽑기는 3000개가 필요한거에비해서는 얻을 수 있는 콘텐츠나 주는 수량이 너무나도 적습니다. 일일도 고작 80개라서 수급이 좀 그렇습니다. 대신 확률은 괜찮은 편! 2. 아쉽다기 보다는 통계같은게 있으면 좋겠습니다. 어떤 포켓몬은 무슨 포텐셜을 자주 쓰거나 추천하는 그런 용도가 있으면 좋을 거 같습니다.
Pokémon Masters EX,"은근 뽑기 확률도 나쁘지않고,다이아도 많이퍼줘서 신나게 쇼핑할수 있었습니다.(레벨이 올라가면 딸림) 저는 이거 깔자마자 바로 중독되었습니다.전에는 들을수 없었던 성우도 좋았고,도트였던 캐릭터들이 3b화(?)된것도 색달랐습니다.캐릭터각자 스토리를 볼수있는 버디즈 에피소드가 개인적으로 제일 마음에 드네요!하지만 로딩이 조금 오래걸립니다.뽑기창을 누르면 로딩중 만 뜨고,창이 열어지지않는 경우가 때때로 있습니다.그리고,다른유저와 대결할수있는 시스템이 생겼으면 더욱더 재밌을것 같네요^&^~"
Pokémon Masters EX,스토리도 괜찮고 관장이나 라이벌 및 플레이 했던 캐릭터와 그들의 대표 포켓몬과 동료가되어 같이 진행하는 것도 나쁘진 않군요. 게임개발 초반이라 부족한 것들이 보이지만 후에 보완 한다면 충분히 재미 있어질 것같습니다. 포획 및 모험보다는 캐릭터들간의 대전및 수집을 중점을 두고있는 게임이라 보여집니다.
Pokémon Masters EX,핸드폰으로 할 수 있는 포켓몬 게임이 있어서 좋네요. 다이아 엄청 퍼주고 제가 좋아하는 캐릭터들이 3D로 움직여서 좋습니다. 게임도 긴장감있고 한 스테이지 한 스테이지를 깰 때마다 짜릿합니다. 전 멀티를 솔플로 하지만 다른 분들 리뷰를 보니까 통신이 안 좋은 모양이네요. 확률을 어떻게 한건지 뽑기 중복이 많이 뜹니다. 그리고 auto는 좋지만 자동 재시작이 있으면 더 좋을 것 같습니다.
Pokémon Masters EX,"일단 정신 없이 기술을 눌러야 하기 때문에 턴제 게임의 메리트를 전혀 살리지 못 했음. 방대한 포켓몬스터 세계관의 수많은 트레이너와 포켓몬들을 제대로 표현하지 못 함. 각 화면마다 로딩이 너무 오래 걸림. 멀티 플레이시 엄청난 렉과 함께 타이밍도 전혀 맞지 않아 연계가 거의 불가능함. 오토 플레이시 각 포켓몬마다 눈에 보이는 스킬 구성(용성군-되돌리기)이 있으나, 버프를 우선시함. 거의 모든 필수 요소는 멀티 플레이로 치중되어 있는 반면, 나와 맞는 수준의 트레이너가 난입해 어려워지는 상황 빈번히 발생. 이 게임, 출시한지 얼마나 지났는지 정확히 알지도 못 하겠고, 가장 기본인 게임 속도는 어떻게 해결이 안 되는 건가 싶다. 혹시 몰라 덧붙이는데, 갤럭시 s10 5G 기종입니다. 설마 호환이 안 되는 기종이라는 헛소리는 안 하시겠지."
Pokémon Masters EX,"업데이트 오류 이번에 업데이트가 된건지 어제까지 멀쩡히 구동하던 앱이 10mb의 업데이트를 한다며 무한 반복됩니다. 구동은 커녕 다운로드 퍼센트는 어느새 다시 줄어있는 현상이 반복. 앱의 권한 요구가 변경되며 업데이트가 필요한건지 이미 있던 그린처럼 데이터 업데이트인지는 모르겠으나, 무한반복되는 업데이트가 좋아보이지는 않네요."
Pokémon Masters EX,월한정다이에 1회한정다사고 하고있지만 정말 컨텐츠없고 혐한트위터에 여러가지가 문제가 많다 업데이트를 스토리 위주로 해도 모자란 판국에 아무런진전없이 가차 뽑기 이벤트만 한다. 나중에는 갯수가 기하급수적으로 늘어날텐데 참답이없는 게임이다. 2019년도 게임인데 모델링 회전 캐릭터 포즈 트레이너 동작 자체를 직접 취해볼수가 없다.
Pokémon Masters EX,"'포켓몬'을 가지고 이렇게나 별로인 게임을 만든다는게 참 아이러니합니다. 포켓몬에 부여된 별점도 이상하고 그냥 게임이 엉망진창이네요. 예를 들어 물속성이면 전기 풀속성에 약해야되는데 상성이 풀 한가지 속성으로 밖에 지정안되는 것도 이상하고, 보스를 어렵게 클리어하고 우리팀원으로 맞이하면 한없이 약해지는 것도 이상하고 그냥 게임이 별로에요. 잘못만든 게임이 확실합니다."
Pokémon Masters EX,다 좋은데 왜 계속 바닥이 번쩍번쩍 거리는 건가요..? 지웠다 다시 깔아보고 저장용량이 부족한가 싶어서 앱도 삭제해보고 인게임 해상도도 낮춰 보았지만 그대로네요ㅠ (그나마 해상도 낮추기 전엔 홈화면도 번쩍거렸는데 해상도 낮추고 나니 그건 괜찮아 졌네요)혹시나 싶어 연동이 되지 않는 기기인가 싶어 확인해 보았는데 그것도 아니더라구요ㅠ; 왜 그러는 건가요? 게임 너무 재밌는데 눈이 아파서 못하고 있네요..
Pokémon Masters EX,게임 출첵보상 오류 현재까지 일일차 보상에서 넘어가서 2일차 보상이 안나옴. 생각보다 단순한 전투 가챠를 위한 자금 수급의 어려움. 그리고 중후반 2번째 뱃지를 얻을려 하는 보스부터 확 느껴지는 한계가 있다. 진행이 힘들정도로 강한 적들 진행이 너무 어렵다고 생각한다. 타격이나 이런건 괜찮음.
