game,review
숨바꼭질 온라인 - 실시간 숨바꼭질,"벽뚫이나 핵, 오류가 너무 많아요. 술래가 나올 시간이 됐는데도 술래가 오류 때문에 못 나오고 시간이 멈추고 30초 정도 뒤에야 술래가 나오는 버그도 경험했고요, 벽뚫이나 핵은 일상입니다. 서버 5번 방문하면 적게는 2~3번, 많게는 4번 이나 보고요. 닉네임을 선정적으로 하고 피해 끼치거나 선정적인 채팅 쓰는것 역시 매일 봅니다. 이외에도 갑자기 튕기면서 서버 연결중 이라고만 뜨고 계속 연결도 안 되고, 게임하다가 멈추거나 맞는 사물을 때려도 체력이 깍입니다. 이런 기술적인 오류 이외에도, 게임에서 제일 기본적인 신고기능이나 친구추가, 계정연동 기능이 없습니다. 폰을 바꾸거나 앱을 삭제하면 처음부터 다시하는게 너무 짜증나고 계정 만 아깝습니다. 제발 맵만 늘리지 마시고 오류를 고치고 기능 좀 추가해주세요."
숨바꼭질 온라인 - 실시간 숨바꼭질,먼저 게임 자체는 아주 재밌습니다.하지만 버그가 너무 많아요.일단 빠른 서버찾기를 하면 가장 빨리 할수 있는 서버를 찾아야 되는데 더 빨리 할 수 있는 서버를 놔두고 계속 150초 정도 남은 서버만 계속 표시해서 너무 불편했습니다.그리고 게임 중간에 너무 많이 튕깁니다.숨는팀으로 안걸리고 10초쯤 남았을때 이길 생각에 신나하고 있었는데 그럴때 튕겨서 갑자기 새맵이 나와서 못얻은 코인이 너무 많습니다.게임 자체는 앞에서 말했다시피 정말 재밌지만 이런 버그들은 좀 고쳐주셨으면 좋겠습니다.
숨바꼭질 온라인 - 실시간 숨바꼭질,겜은 잘 만들었다 생각하는데... 예전에 만들어진 겜이라 그런가 사람이없어서 게임이 불가능! 어쩌다보면 채널 한 곳에 유저있긴한데. 나머지는 다 AI인데 너무 멍청함! 바로앞에 있는데도 못 찾고 단순함 도망가면 따라오지도 않고.. 인원도 없어서 게임 진행이안되는데.. 서버 문 닫아야 되는게 아닌가 싶은데.. 10번채널 돌려도 다 AI뿐..
숨바꼭질 온라인 - 실시간 숨바꼭질,"여러분들! 이게임은..모든걸 좋타곤 할수없습니다,왜냐하면 벽뚫이나 핵이 너무많아요 그렇지만 무엇보다 오류가 조금 쎄다고 볼수있어요 게임을 하다 튕기는 경우가 있고 또 너무많은 오류와 핵 때문에 옛날은 질겼지만 지금은 잘 추천하지 않는 게임입니다 자기가 오류와 렉 핵 튕김 벽뚫을 극복할수있다면 추천하는 게임입니다 그러니 평점은... 좋지도 않고 않좋지도 않은 중간주겠습니다 (참고로 실제 평점은 다좋아요) 리뷰 끝"
숨바꼭질 온라인 - 실시간 숨바꼭질,"제가 하고있는 게임중에서 가장 재밌는 게임인데 불편한 점이 있습니다. 1.광고가 많이 나옵니다(술래가 절 잡았을때 광고가 나오잖아요? 그 광고가 20초짜리에요 그냥 사진 광고는 몰라도 이건 너무 심각해요) 2. 친구추가를 만들어주세요(친구,동생들이랑 같이 하는데 꼭 만나거나 전화로 하자고 하는데 친추를 해서 게임을 했으면 좋겠어요 3.확율 반반 으로 해주세요 (반반인지는 모르지만 어떨때는 10판 정도 했는데 다 술래 걸리고 또 다를때는 10판 하고 숨는사람이 10번 걸려요 제 운빨인지는 모르지만 이거 너무 이상해서 그래요 제발 제가 말한것들 해주시면 게임이 더 즐거워질꺼 같아요"
숨바꼭질 온라인 - 실시간 숨바꼭질,일단 플레이 하면서 불편한 점은 없었어요 하지만 좀 아쉽다고 느끼는 점이 있어서 리뷰를 작성해 봅니다 1. 친구추가 가끔 플레이 하면서 잘 맞거나 마음에 드는 사람은 친구추가를 하고 싶을때가 있거든요. 근데 친구추가 기능이 없으니 그 사람이 나가면 더 이상 그 상대방을 같은 서버에서 만나기도 어렵기도 하고 해서 친구추가 라는 기능이 있었으면 좋겠습니다. 2. 스킨 제한 저는 개인적으로 스킨 제한이 있거든요 1/2 밖에 없는데 최대 스킨 보유함이 1/2 가 아닌 적어도 1/5 까지는 늘려주셨으면 좋겠어요. 또한 랜덤 스킨 뽑기가 아닌 플레이어가 직접 스킨을 골라서 살수 있도록 만들어 주셨으면 더 좋았을거 같아요.
숨바꼭질 온라인 - 실시간 숨바꼭질,재밌게 플레이 하고 있습니다 ^^ 다만 한가지 더 추가해주셨으면 하는게 챗끄는거 말고도 투표로 해당 플레이어를 추방할수 있었으면 좋겠습니다 일부러 길막을 하거나 욕을하거나 그렇게 다른 사람들을 불편하게 하는 사람들이 있습니다. 하지만 매번 게임을 나갔다오기도 힘들고 그렇다고 요즘 사람 많은방도 많이 없어서 새로운 방을 찾기도 어렵습니다 추방할수있는걸 만들어주세요 부탁드립니다ㅠ
숨바꼭질 온라인 - 실시간 숨바꼭질,"친구랑 하는 것 도 재밌고 물건으로도 변하는게 재밌습니다.. 단점은:서버가 자주 가득참,계속 친플이 늘어나고 있어서 숨어도 찾음.. 그런게 아쉽지만 재밌고 추천하기 좋네요!~"
숨바꼭질 온라인 - 실시간 숨바꼭질,재밌게 플레이하고 있지만 아쉬운 점이 있어 적어봅니다:) 1. 사물이 종종 어딘가에 끼여서 못움직일때가 있어요 2. 높은 곳에 올라가기 어려워요 이 두 문제만 고치면 완벽한 게임이 될 수 있을 것 같아요 :D 친플이라고 하는 사람들이 있다고 별점 낮게 주시는분들 계시던데 그건 친플이라고 욕하는 유저분의 잘못인데 어쩔 수 없잖아요? 그냥 무시하고 넘어가시면 아무 상관 없을 것 같아요! 재미있는 게임 만들어주셔서 감사합니다 •U•
숨바꼭질 온라인 - 실시간 숨바꼭질,정말 재밌게 플레이중입니다.그런데 정말로🐶빡치는게 있어요.바로 친플입니다.어쩌다가 시크릿모드 못하고 들어가면 거의다 친플입니다. 이문제를 어떻게 해결하면 좋겠나면 아예 시크릿모드가 기본으로 장착되면 좋겠네요. 그럼 정말 재밌게플레이할수 있을것 같습니다.
