game,review
헌터W,"출시 전에 기대를 많이 했는데, 그래서 그런지 저랑은 잘 맞지 않네요. 콘텐츠에 별다른 차별성이 없는데 너무 많은 종류를 때려넣다 보니 뭐가 다른지도 모를 보스전, 도전 등을 허겁지겁 터치만 하게 됩니다. 스킬에 펫에 날개에 탈것에 과금이나 현질 유도를 위한 장치만 엄청나게 많습니다. 전반적으로 게임성이 별로 없는 것 같습니다.. 그렇다고 그래픽이 뛰어난 것도 아니라서 보고 있기엔 눈이 아파요."
헌터W,"솔직히 별 한개도 아깝네요. 오픈날부터 지금까지 매일매일 결제하며 하였는데, 매일 새로운게(현질) 나오고, 새로운 시스템 오픈하면 또 새로 나오고;; 물론 돈을 벌기 위해서, 게임을 만드셨겠지만, 정말 정말 유저를 위한 게임속 컨텐츠나 여러가지 재미를 유발하는 요소나 흥미를 끄는 부분 없는거 같고, 오로지 게임사의 돈을 벌기 위한 요소만 잔뜩 보이고 그렇게 느껴지네요.. 요즘 출시하는 게임들이 대게 확률성 뽑기에 의한 현질 유도가 강해서 별로인데, 이게임도 더하면 더했지 덜하지는 않네요. 아 참고로 짜증나서 2일정도 현질 안했더니, 전투력은 전혀 못따라가고 순위는 계속 내려가고.. 게임속의 순위는 현질 자극과 경쟁을 유발하기 위한 시스템인가봐요? ㅎㅎ"
헌터W,"서버가 너무 많아서 사람들이 이리저리 흩어진 채로 파티를 구성하지 못합니다. 언리얼3 특유의 조악한 그래픽에 과도하게 얹어놓은 반짝거리는 이펙트가 가독성을 더욱 떨어뜨립니다. 텍스트는 작고 이펙트는 화려하지도 않게 번쩍거리기만 해서 자동 전투 버튼이 안 보일 수준이고요. 한 서버에 길드가 5개도 안 될 정도인 데다, 길드장이 과금을 많이 하지 않으면 길드 전체의 운영이 불가능한 시스템입니다. 캐릭터 레벨이 아닌 VIP 레벨을 올려야만 정상적인 협동 플레이가 가능하고, 레벨업을 한 뒤 퀘스트를 받으면 더 이상 할 컨텐츠가 없어서 성장이 멈추는데, 멈춘 동안 아무것도 할 수 있는 행위가 없으며, 매일 특정 시간에 열리는 컨텐츠들은 성장에 필요한 자원을 주지 않습니다. 사람들이 별로 하지도 않을 이벤트를 화면에 마구 구겨넣느라 조작을 방해하는 것도 문제고, 서버에 열리지도 않은 이벤트들이 필수 컨텐츠들과 섞여 무엇을 먼저 해야 할지 헷갈리게 만드는 건 짜증납니다."
헌터W,음... 게임 퀄리티도 낮고 스토리가 재미있거나 캐릭터가 예쁘지도 않아요 광고 나올때 너무 예쁘고 재미있어보여서 깔았는데 생각보다 재밌지도 않고 실망했네용... 모험 게임이 다 그런건진 모르겠지만 공격하는 기술들이 다른 게임이랑 비슷한거 같네요 기분상일수도 있지만 저의 개인적인 평가입니다...
헌터W,완전 자동화 게임입니다.할게 펫 육성이랑 캐릭터 말 넘기기 밖에 없어요.할거면 완전 자동화로 하지 굳이 불편하게 그렇게 해둬서 계속 확인도 해야 되서 불편합니다.그리고 괜히 애니메이션만3d로 만들어서 렉 오지게 걸리구요.가로 세로 변경하는것도 어렵습니다.컴퓨터 다운로드 보상은 컴퓨터에 이미 깔려있으면 못 받고요.다른 서버 갈 때 마다 캐릭터 달라지는데 서버 꽉 차면 하고싶어도 못합니다.메이플처럼 게인 서버가 있으면 좋을 것 같아요.그리고 허위광고입니다.광고에서 보이는 그래픽은 완전 젤다 야숨보다 더 좋은데 현실은 똥망입니다.할게 없어요.스토리가 너무 부실합니다.
헌터W,"무슨게임이 퀘스트 한번하기가 어렵네요..고렙들은 저렙들 죽이고 싸우기바쁘고,퀘스트해서 렙업 하고픈 저렙 유저들은 매번 죽으니..가슴졸이고 하는 게임이 되었네요. 가만히 있는 저렙유저 재미로 죽이고..진짜 속터지고 스트레스받아서 ㅜㅜ 충전해서 시작했는데 넘 스트레스받습니다.유저죽임 그에따른 벌칙 주셨음해요. 재미있고 스트레스풀려고 시작한 저는 스트레스만 이빠이받고 접습니다. 차라리 노아 환상공간처럼 보스잡는것도 혼자 잡을수 있게 만들어주시던지~~저렙들은 퀘스트할 엄두도 못내는...;;ㅜㅜ"
헌터W,내 게인적 평과 - 광고에 멋지고 귀여운 펫과 성우님들 더빙(?)하는 걸 보고 예약하고 깔아서 해보니 역시나 다를 바 없음 초반에는 쉽게 레벨이 오르고 과금유도 그런거 별로 없지만 후반에는 과금없이는 레벨을 빨리 못올리고 전투력 상승도 그리 빠르지 못하다 그리고 경쟁도 넘 심함 혹시 이 게임 하고싶은 분들은 참고하시길...
헌터W,"안그래도 컨텐츠 겁나모자라서 할거없는데 오픈 일주일도 안되서 서버통합해서는 현질경쟁시키고, 경쟁하는건 그렇다치지만 그조차도 할게없다. 컨텐츠의 반이상이 보스들 잡는것인데, 보스들 잡을때도 무조건 데미지 제일 많이 넣으면 먹는구조, 현질을 적게하거나 하루라도 늦게시작하면 따라잡을수없다. 중국 똥겜들도 이정도는 아닌듯"
헌터W,아니 난닝구 쳐입고 광고하는거 좀 치우세요. 안그래도 유튜브 광고나오는거 킵하는데 저따위로 난닝구 입고 재미있지도 않는 게임 홍보를 하는데 게임 흥미가 생기긴 하겠습니까? 누구 생각으로 철구씨 컨셉 유지해서 난닝구 쳐입히시고 광고를 했는지는 모르겠다만. 광고 이딴식으로 하는거 아닙니다.
헌터W,퀄도 괜찮고 재밌습니다 근데 차마 5점은 못 주게습니다 이유는 90렙 메인 퀘스트를 깨고 나서 105렙 메인 퀘스트인데 105을 못 갑니다 컨텐츠도 다 했고 보스사냥도 이미 다 했고 서브미션도 했고 할 수 있는게 없습니다 이제 렙업이 훈련 밖에 없는데 훈련으론 렙업하기도 힘듦니다 렙업은 안 되고 할 수 있는 거라곤 없고 너무심심합니다 사용 제안이 없는 레벨업 방법을 더 많이 추가 해줬으면 좋겠네요 그 것 빼고는 다 좋고 만족하고 추천합니다 렙업 할 수 있는 방법이 다 다양하고 많다면 별점도 5점 입니다 이 글을 보고 빨리 할 순 없겠지만 최대한 빨리 업데이트가 되서 렙업을 할 수 있는 방법이 더 나오고 사용제안이 없는 렙업 방법이 나오면 인기가 더 오를 겁니다 응원하겠습니다 힘내세요
