game,review
클래시 오브 클랜,"불편한 점들 1.업그레이드에 드는 자원,업그리이드를 할 장인 이것들은 다 준비가 되어있는데 막상 업그레이드를 할려면 업그레이드 시간 때문에 부담이 됩니다. 업글 하나할려면 기본 1주일은 기다려야하는건 좀 많이 긴편인것같아요.;; 2.장벽은 즉시 업그레이드이기는 하지만 업그레이드할 때 사용해야하는 자원이 미친듯이 많이 듭니다... 거의 장벽업그레이드에 들어가는 비용과 그외에 들어가는 비용이 비슷하다고 느껴질 정도로요. 본인이 느끼는 단점은 이정도네요. 그래도 단점보다는 장점이 많은 게임이니 리뷰를 보신분들은 한번씩 꼭 즐겨보시길."
클래시 오브 클랜,"1년 가까이 해서 10홀까지 키웠지만 저장공간이 부족했고 흥미를 많이 잃은 관계로 지우게 되었습니다. 그리고 한 2년후인 지금 클오클을 친구들이 너무 재밌게 하길래 계정이 아직 있길 바라는 마음으로 다시 깔았지만 슈퍼셀 아이디를 까먹어 계정에 들어가지 못했습니다...ㅠㅠ 그래서 지금 8홀까지 다시 올렸는데요 너무 재밌습니다! 그리고 클오클 과금러한테 알려드릴게 있는데 클오클은 전체적으로 14홀까지 오직 현질로만 키우면 돈이 상상도 못할정도로 많이 나갑니다. 그러니 과금을 할거면 가끔씩 젬 현질하시거나 골드패스를 구매하시는걸 추천드립니다. 그리고 무과금이신 분들은 알려드릴게 없고, 그냥 열심히 키우시면 될것 같습니다.!! 슈퍼셀 초심 잃지 마세요~"
클래시 오브 클랜,"이게임 무과금 12홀 거의 풀방 유저입니다 이 게임은 무과금으로 해도 충분히 잘 할 수 있고 여러 전략을 만들거나 클랜전을 하면서 정말 재밌습니다. 한가지 아쉬운점이 있다면 영웅 업글 비용이 1렙씩 올라갈수록 너무 많이 듭니다 이 부분 때문에 오래 걸립니다,,,,,,, 조금이라도 줄어주셨음 좋겠어요 그래도 재밌게 플레이 하고 있습니다~~"
클래시 오브 클랜,초반에는 전략적으로 건물을 배치해 방어하는 게임으로 재미있는게임이다. 그러나 후반에는 어마어마한 건물 업그레이드비용과 6시간이넘는 건물업그레이드 시간으로 무과금유저는 힘들것같다. 위내용만 고치면 무과금유저도 하기쉬울것같다. 나는 전략적으로 배치하는것을 좋아하는사람에게는 추천한다.
클래시 오브 클랜,(1) 클랜 게임에서 보상을 얻을수 있는 최소 점수를 클랜에서 설정할 수 있으면 좋겠습니다. 클랜게임의 최소 보상 조건이 미션 1개라도 하는건데 클랜 게임에서 일부 많은 팀원들이 미션을 1개만하고 미참여하는경우가 많아서 다음 티어보상까지 못뚫는 경우도 있는데 클랜에서 이를 조정하여 조금이라도 클랜원들이 더 참여했으면 생각합니다. (2) 클랜 게임 진행중 클랜을 바꾸면 클랜 게임에 참여할수 없게 해주세요 플레이어가 클랜게임 진행중 클랜에 들어와 미션1개만 하고 보상 다 수령한 후 클랜을 나가면 다른 열심히한 클랜원들의 노력이 헛수고가 됩니다. 아니면 클랜게임 진행중 클랜을 바꿀시 해당 플레이어의 최소 보상 점수를 4000으로 올리는 패널티를 주셨으면 합니다.
클래시 오브 클랜,현질을 해도 전혀 아깝지 않고 현질을 안해도 재밌게 할수있는 겜. 5900원짜리 골패하나만 사도 건물이나 영웅렙을 올리기가 쉽고 장벽에 필요한 골드량도 낮아져서 9~11홀 구간이 쉬워짐. 다만 공격부분은 머리를 잘 써야하기때문에 그냥 뇌비우고 하실분들은 클랜전 안하는 클랜으로 들어가서 겜하는걸 추천함.
클래시 오브 클랜,재미있음 2013년도 부터 2022년도까지 하는중임 현질도 가끔가다 하면서 하는중임. 하지만 레벨이 올라가면서 훈련시간( 기본 30분) 유닛 업글 건물 업글 등등 시간이 너무 오래걸림 하나 업글하는데 16~18일 씩 잡아먹으니까 모든 장인들을 다쓰면 더이상 할게 없어서 겜을 끄게됨 그래서 12홀 까지 키워둔 계정만 3개 시간적인 부분을 패치해주면 갓겜이될거라고 생각함
클래시 오브 클랜,"모든 방면에서 봤을때도 이 게임은 최고인것 같습니다. 공격당하여 자원이 털려 슬퍼도, 성공적인 공격을 하여 자원을 얻어낼때마다 추억이 생깁니다. 또 다양한 기능들도 있어 질릴 틈이 없습니다. 다른 게임들처럼 오랜시간 잡고 플레이 하는것이 아니라 부대가 훈련되면 잠깐 플레이 할수 있는 틈틈이 할수 있는 점도 마음에 드네요."
클래시 오브 클랜,"coc를 8년 넘게 하다보니 너무 오래 한것 같아서 중간에 다른 게임으로 갈아탔으나, 이만한 게임이 없더라. coc유저들끼리 하는 얘기가 고인물 게임이라 말하면서 한편으론 갓게임이라고 말하는데, 갓게임이라는 표현이 가장 정확할 것 같다. 아직 안해본 사람들이라면 적극 추천을 하고 싶다. 이만한 전략게임은 어디에도 없을 것이다. 현질을 안해도 노력만 하면 누구나 최고레벨로 올라갈수 있는 coc를 하는 유저들이 더욱 많이 늘어나기를 바란다. 진심으로......"
클래시 오브 클랜,클래시 오브 클랜은 초창기부터 지금 까지 꾸준히 해왔는데 이 겜 특성상 업글비용 및 시간 등 비싸고 시간걸려도 시간이 약이다 틈틈히 심심할 때 하다보면 자연스레 언젠간 풀업이 되는 겜이다 또한 이 겜의 장점은 여러개의 계정을 사용할 수 있다는 점이다 좀 더 재밌고 본인 혼자 유닛지원 하며 겜하길 원한다면 두 개이상 계정을 만들면 좋다
