game,review
클래시 로얄,일단 재밌습니다만 몇가지 고칠점이있습니다. 일단 레벨이 너무 안맞습니다. 킹타워 레벨이 3이상 차이가 날때가 있고 그밖의 레벨차이가 너무심합니다.그다음은 떨어지는 트로피의 양이 적습니다. 올라갈때는 대략 30정도 올라가는데 떨어질때는 그반전도인 15개 정도만 떨어지는게 더 좋을거같습니다. 안그러면 시작부터 못올리시는 분이 많아요.
클래시 로얄,"일단 재미있지만 인성질 심하고 밸런스가 안맞을때가 자주 있습니다. 게임 자체는 재미있는데 아무리 좋은 카드, 좋은 덱이 있어도 무리수 만나면 바로 트로피 떨어지는데 그게 또 엄청 떨어져서 기분이 점점 상합니다. 2대2 모드를 하면 게임을 포기 하고 중퇴를 하는 사람이 대다수.. 이 게임을 너무 좋아했었고 너무 추억이지만 지금은 심심풀이로도 힘들거 같네요. 아무리 할게 없으시다면 해보시는 것도 괜찮지만 아레나가 높아 지면 점점 고수를 만나고 트로피가 순삭이 되기 때문에 참고해주시면 좋을거 같네요. (현질유도는 거의 없는 편이라 좋습니다)"
클래시 로얄,4~5년차 클로 유저 (현티어 도 2 최고 티어 마1)입니다 일단 겜자체는 정말로 잘만들었습니다 어쩌면 브롤 보다 더 잘만들었어요 근데 현질러와 무과금러 차이가 너무 심하게 납니다 솔직히 배패 하나만 질러도 골드만 많다면 11~12렙까지는 무난하게 찍읍니다 현질 유도만 줄이고 골드나 상자을 주는 이벤트가 생기면 무과금고 재밌게 질길수 있다고 생각 합니다.(슈퍼셀 사랑합니다♡♡)
클래시 로얄,"클래시로얄을 5년 넘게 하고 있는 유저지만 레벨빨은 이기기가 너무 힘들다.내가 사용하고 싶어서 사용했는데 레벨이 낮아 진다거나,또 상대 레벨이 나보다 훨씬 높다거나 하면 이길 수없는 레벨의 제약이 너무 크다.매칭도 주작이 있어서 계속 같은덱을 사용하다가는 카운터나 또 다시 레벨빨을 만난다.난 매칭 시스템을 애초에 덱을 분석해 나오는 평균레벨을 기준으로 매칭을 잡아줬으면 좋겠다.(현재는 트로피를 기준으로 한다)"
클래시 로얄,"진짜 하다하다 욕이나온다... 트로피전은 렙빨때문에 오르기가 힘들어서 클래식도전이라도 했는데 카운터덱을 3번연속으로 만나게하는 매칭때매 혈압이 오른다... 참고로 나 페틀램유저인데 항상 6승7승 정도 하고나면 순호,라벌,가르기덱이 갑자기 연속적으로 나오더라... 또 다른덱으로 바꾸면 바로 그 카운터 덱이 나오고... 렙빨은 내가 오랫동안한 유저가 아니니까 그렇다쳐도 이 주작매칭 때문에 이게임 걍 때려치울란다"
클래시 로얄,정확하진 않지만 근 4년간 무과금으로 했습니다. 몇개월 쉬긴했지만 ... 타워 만렙과 많은 만렙 유닛을 보유하고 있습니다. 1. 제대로 관리된 클랜을 만나라 2. 이런 게임은 돈은 쓸수록 개미지옥이니 절대 돈을 쓰지 말것 3. 모든걸 다 가질수 없다. 승리든 뭐든 4. 느긋하게 즐겨라 패배해도 다른 재미가 느껴지도록 이것만 지킨다면 라이트 유저에게 아주 멋진 게임이 될것입니다. 40대 아재가...
클래시 로얄,"업데이트 특별 상품이 나왔기에 12000원어치 상품을 결제했습니다. ""결제가 거부되었습니다"" 메시지가 나오며 결제는 결제대로 되고 게임 내 상품이 제공되지 않았습니다. 결국 같은 상품을 한번 더 구매하여 상품을 제공받았으나, 중복 결제가 된 금액은 돌아오지 않았습니다. 1회 결제건에 대한 환불을 부탁드립니다."
클래시 로얄,안녕하십니까 클래식 로얄 유저입니다 최근에 게임을 하면서 생각난 것입니다 본론은 원래는 전략과 전술로 게임을 이기는 맛으로 클래시로얄을 하는데 이제는 레벨이 낮다는 이유만으로도 이기는 판도 지고 지던 판은 그대로 지는 게 정말 전략과 전술이 맞나?라는 생각이 계속 났습니다 아니 킹 타워 레벨은 최소 2 이상 차이가 나고 유닛은 만렙이 대부분이고 현질을 안한 유저와 한 유저 간의 레벨 차이도 너무나고 레벨이 높다는 이유만으로 이긴다는 게 어디가 전략이고 어디가 전술인지 모르겠습니다 킹 타워 레벨이 같은 사람끼리 매칭을 해야 어느 정도 전략과 전술이 나오고 옛날의 클래식 로열처럼 자신만의 전략으로 역전도 할 수 있고 이기던 판도 지는 불상사를 없애 수 있다고 생각합니다
클래시 로얄,현 랭커인데 너무 재밌고 인생게임이다 솔직히 렙빨은 모든겜이있는부분이고 도전같은거는 모든카드 쓸수있기땜에 오로지 실력싸움인데 카운터덱이 만나지는건 사실이지만 그걸이기는게 실력이라 생각하는 유저입니다 솔직히 카운터가 매칭이 되면 기분나쁘지만 그걸통해 실력을 키워야겠다는 생각이든다 주작매칭보고 뭐라하는 사람들은 실력을 키우기싫은거같다 지는걸통해 성장하는것이지 계속 이기는건 재미없기 때문이다 시간이 없을지도 있지만 클래시로얄 만큼 잘만든겜 본적없다 유일하게 핵이 없고 실력으로 승부하는겜 앞으로 10년 20년 계속 했으면 좋겠습니다!
클래시 로얄,"렙빨로 지면 트로피 반만 떨어지던가, 오르는거보다 떨어지는게 더 많고, 상대 인성질만 겁나 하고, 그와중에도 렙빨 때문에 전투도 못하는데 14레벨로 또 올리나, 운 좋아서 이긴다고 해도 금방 떨어지고, 상자 얻으려고 2대2 해도 우리팀은 트롤인데 상대 다 레벨빨 이고, 선패도 개 쓰레기고 레벨빨 이길려고 엘릭서 2배더 쓰는데 어떻게 효율적으로 쓰라는겨, 팁 같은거 봐도 소용이 없음 레벨빨로 이기면되니까."
클래시 로얄,무료게임에 광고 넣어지는것처럼 점점 게임이 플레이가 하기 어려워진다 올라가기 어렵다 이거 몇시간에 했는데 점수가 더 떨어진다 ㅎㅎ 게임에서 점수가 올라야 재미있지 떨어지면 아 내가 댁을 잘못만들었구나 생각하고 댁을 바꿀까요? 바꾸면 그거에 맞추어서 상성카드로 준비된 상대만나고 지면 올라간 점수보다 더 떨어지고 ㅎㅎ 겜 망치는 방법도 여러가지야
클래시 로얄,이 클로를 한지도 1년된 유저입니다.클로는 버그도 잘없지만 밸런스가 좀 떨어지는 게임입니다.우선 클랜부터 말씀을 드리자면 대부분의 클랜들이 트로피 기준이 있어 점수가 낮은 유저들은 점수 무제한 클랜을 들어가야 하는데 대부분 클랜원들이 10명 내외라 클랜전때 불리 하더라구요.그리고 전투할때는 나쁘지 않습니다.다만 밸런스가 너무 안맞습니다.저는 무과금인데 상대는 전투시 대부분의 카드들이 만렙에 스타렙 까지 다 만렙입니다.그래서 대전시에 굉장히 밀리고 심하면 점수를 300점 정도 연속으로 올렸다가 현질러들을 만나 200점 가량 떨어진적도 있습니다.무과금들이나 카드잠금이 많이 안된 유저는 좀 같은 수준의 유저들과 매칭하게 해주세요.뭐 딴건 다 그럭저럭 좋고 현질을 좀 해야 랭커가(5000이상)될수있다는게 좀 그렇네요.무료도 어느정도 놔주시면 감사하겠습니다.킹레벨도 카드렙업을 해야 경험치가 모여 렙업되니까 상점에 무료 PP많았으면 좋겠네요.이게 현재의 클롭니다. 이게 클로의 전체는 아닙니다.
클래시 로얄,주작매칭과 심한 렙빨로 문제지만 주작매칭은 운이니까 어쩔수없지만 심한 렙빨은 현질을 하던가 오랫동안 하면서 실력을 올려 렙빨을 이기던가 혹은 한 덱을 집중적으로 올려 렙빨을 극복하는 방법밖에 없어 이 문제는 트로피마다 올릴수있는 레벨의 제한을 두는게 좋을 것 같습니다.
클래시 로얄,저번 업데이트까지는 나름 좋았으나 이번 업데이트는 개인적으로 생각하기 이용에 불편만 더 가져오는 업데이트라 생각됩니다. 이를 플레이어 입장에서 검토해주시고 수정해주셨으면 합니다. 5년동안 한 게임을 허무하게 삭제하기를 원치 않지만 과금 레벨 밸런스의 개선이 아닌 이런 이상한 업데이트만을 하여 용량만 커진다면 저는 아마 이게임을 삭제 할것입니다. 무시하시지말고 답장 바랍니다
클래시 로얄,업데이트 하나로 그냥 게임을 망겜으로 만드네요. 이제는 그냥 개나소나 다 만렙찍질 않나.. 옛날 유저들은 그냥 멘탈 나가죠. 카트 하나하나 다 모아서 겨우 만렙 있었는데 이제는 그냥 누구든지 다 만렙을 찍어버리는데 재미가 있을리가요. 그냥 실력이 아닌 오직 렙으로 승부하는 게임이 되어버렸네요.
클래시 로얄,"1. 카드배틀의 대표이자 선두주자 - 카드배틀 장르를 널리 알린 게임인 것은 사실 2. 꾸준한 패치와 토너먼트 이벤트 개최- 5년차 유저로써 게임의 근간을 해치지않고 꾸준히 패치해온 것은 운영적 측면에서 대단한 것임 3. 준수한 그래픽과 사운드 - 슈퍼셀 특유의 그래픽감이 저연령층이 좋아하고 20대까지도 나름 나쁘지않게 느낄정도로 이질감이 없고 친숙하게 다가옴 4. 묘한 매력, 중독성- 잊고지내다가 다시 복귀하는 사람도 많을만큼 게임이 유저를 끌어당기는 힘이 있음 근데 현재의 클로는 이걸 모두 상쇄할정도로 단점들이 명확함 그중에서도 밸런스 붕괴- 이는 어느 게임이라도 빗나갈수없는 문제임 밸런스를 완벽하게 맞춘다는건 불가능하고 이 밸런스 차이를 얼마나 좁힐 수 있느냐가 게임사들의 과제임 그러나 현재의 클로는 오히려 차이를 크게하여 밸런스를 의도적으로 붕괴하려고함 그중에서도 최근패치 마법아이템이 큰 문제가 됨"
클래시 로얄,레벨이나 같은 실력 수준으로 매칭되어야 하는데 킹타워 레벨이나 평균 레벨이 2이상 차이나면 아예 안잡히거나 아주 늦게라도 비슷한 수준으로 맞추어서 잡혀야 하는데 매칭 잡히는것에만 급급해서 수준차이가 많이나도 잡히는것에 불만을 다른 유저들도 느끼고있는데 아직까지도 고쳐지지 않은점은 유저수가 많은것에 비해 아주 저급하다고 생각한다. 다른 밸런스 패치도 중요하지만 매칭 시스템부터 엉망인데 새로운 유저들이 어떻게 더 많아질지 생각하게 된다.
클래시 로얄,"클래시로얄 3년차 유저입니다. 클래시로얄의 가장 큰 문제는 총 5가지입니다. 1번째는 레벨 차이가 너무 심합니다. 레벨이 낮아 이길 판을 지는 경우가 허다합니다. 2번째는 밸런스 패치입니다. 밸런스패치로 어느 정도 과금 유저와 무과금 유저의 차를 줄여야 하는데 밸런스 패치는 또 너무 안 합니다. 가끔 패치를 해도 너무 조금씩만 차이를 주거나 너무 심하게합니다. 3번째는 선패입니다. 선패가 좋지 않아서 상대의 첫 공격을 수비하지 못합니다. 첫 공격을 수비하지 못해 지는 경우가 너무 많습니다. 꾸역꾸역 수비를 한다고 해도 엘릭서를 너무 많이 쓰게 되어 순환이 안 돌아 그 1판 동안 게임이 꼬여버립니다. 4번째는 상성입니다. 레벨도 무난하고 첫 패도 괜찮아도 상성이 불리하면 이기기가 거의 불가능합니다. 5번째는 렉입니다. 렉 하나면 레벨,첫 패,상성과 관련이 없이 이길 수가 없습니다. 반응 속도와 타이밍이 중요한 게임에서 렉이란 이기고 있던 게임도 한 순간에 패배를 부릅니다."
클래시 로얄,"6년차 유저로서 웬만한 결함들이 계속 존재해도, 이제는 개발자의 역량이겠거니하며 포용하려한다. 다만 도저히 받아들이지 못하는 부분, 바로 호그라이더의 목표선정기준, 다시 말해 어그로가 끌리는 기준이다. 6년째 호그라이더를 꾸준히 써왔는데, 이 기준이 5천점 대 같은 낮은 구간에서는 별로 상관이 없었지만 6~7천점 대 들어서니 확실히 중요해졌다. 호그라이더의 어그로가 어디에 끌리느냐에 따라 게임에 판가름이 나는데 본인은 아직도 그 기준을 정확히 모르겠다. 가장 가까이 있는 건물을 우선으로 둔다면, 그 건물이 타워라도 똑같이 적용되어야 하는게 맞지 않나? 타워에 도달했을 때 통나무에 밀리고 뒤에 건물이 놓이면 그 건물에 어그로가 끌려 뒤돌아서 타워를 등지고 건물을 때린다. 그거 까진 이해해보려한다. 근데 그런 경우를 제외해도 타워에 뇌전탑이나 대포가 붙어있으면 대체 왜 타워가 아닌 건물을 공격하는걸까? 그것때문에 지는 일이 다반사다. 건물마다 어그로 범위같은 게 있다면 제발 알고싶다."
클래시 로얄,"다 좋은데요, 매칭 밸런스 때문에 6연패까지 했습니다. 클래시 로얄은 다 기능, 재미 다 좋은데 밸런스 패치만 하셨으면 정말 좋을 것 같습니다. 아레나 10인데 감전돌이, 일렉트로 자이언트가 나오더라구요, 레벨이 높은 채로... 트로피만 보고 매칭 말고 레벨도 봐 가면서 매칭 잡아주는 업데이트가 시급할 것 같습니다."
클래시 로얄,"기분이 참 더럽네요. 분명 개 똥겜이고 현질이면 신이 될수있는 현질유도게임인 이 게임을 몇년전에 재미있게 했다고, 슈퍼셀이라고 붙잡고 있네요. 그래요 추억겜을 버리기란 쉽지않죠. 추억겜이였는데... 도전자2였고 그 계정이 하루아침에 눈도 깜박하지않고 날아갔다는게 신기할 따름이였습니다. 몇년간의 노력이 물거품이 되었고 다시 깔아서 현재, 로얄 아레나입니다. 그런데 현질러도 차고 넘치고 매칭 핵도 보입니다. 옛날엔, 프린세스 하나, 매가 나이트 하나 못얻어서 쩔쩔 매었던 제 도전자 시절과 달리 현재는 킹타가 7인데 모든게 전설로 이루어진 댁을 쉽게 볼수 있습니다. 심지어 모두12레벨.. 이게 뭔가요 그리고 트로피는 제가100쯤 더 많습니다? 하 진짜 돈 많거나 인내심 많으시면 추천하고 다른사람에게는 눈 버렸다고, 떠나가라고 말하고 싶네요. 긴 글 읽어주셔서 감사합니다."
클래시 로얄,간만에 복귀했는데 처음에는 괜찮더니만 몇 판 연승하고 나니까 카운터덱만 주구장창 나오네요. 주작매칭은 소문으로 익히 들었지만 정도가 심하네요. 만약 다양성을 위한거라고 하더라도 실직적으론 카드 레벨때문이라도 덱 바꾸는게 쉽지가 않은데 주작매칭만 이루어지다보니 흥미가 굉장히 빠르게 식네요.
클래시 로얄,"레벨 때문에 잘 못이기는게 많음 실력도 중요하지만 레벨 차이가 나면 저레벨 유저는 절대로 손실을 입을 수 밖에 없음. 그래서 레벨을 빨리 키우려면 현질을 해야 하는데 무과금, 소과금유저들은 어쩔수 없이 레벨 차이를 느낄 수 밖에 없는 게임임. 2대2 같은 거는 도전 이벤트같이 모두 11렙으로 바꿔주면 좋을거 같다고 생각함"
클래시 로얄,복귀한 유저인데 업데이트가 많이 되어있더라구요. 옛날에는 스타포인트를 킹타워가 만랩이 되야 사용할수 있었는데 지금은 7랩만 돼도 사용할수 있습니다. 또 옛날에는 레벨업이 어려웟는데 지금은 로얄패스도 달라지고 카드나 북도 생겨서 레벨업이 쉬워 즐길수 있습니다. 보통 초보분들은 할게 없어 재미가 없으시겠지만 트로피가 5000점 정도 돼면 재미가 있어지실 겁니다. 클래시로얄은 이상한 잡덱이 많이 나오는데 덱을 직접만들수있어 잡덱도 그냥 잡을수 있습니다. 레벨때몬에 벨란스 붕계라고 말씀하시는 분들이 많은데 그런경우에는 랭겜을 돌리지 마시고 카드들 레벨만 키우면서 테스트는 친선전에 1VS1 전투에서 해보시길 바랍니다.
클래시 로얄,게임 자체는 재미가 있으나 문제점이 한 두가지가 아닙니다. 일단 매칭이 계속 자신보다 높은 레벨로만 매칭이 됩니다. 이 것에 대해서 가장 크게 수정을 해야하며 두번째로 레벨에 의한 카드의 밸런스 차이가 큰 것 같습니다. 클래시 로얄 자체의 게임 문제는 가장 큰 이 2개 의외에도 여러가지가 있으며 이를 바꾸는 게 이 게임의 평가를 올리는데도 좋을것 같습니다.
클래시 로얄,이 게임은 레벨과 상성이 아주 중요함. 그리고 매칭조작 또한 공공연히 존재함. 초반에는 레벨 딸려서 화날것이며 덱하나를 만렙찍으면 연이어 만나는 극상성 매칭주작으로 개빡쳐서 접게됌. 연승할땐 연승하는데 이놈이 연승을 해? 해면서 10판 연속으로 극상성매칭시켜줌. 이걸 이겨낼려면 시즌메타 따라서 덱을 바꿔야되는데 이럴려면 모든 카드 만렙을 찍어야함. 결국 위로 올라가려면 메타 따라가고 매칭주작 피할 수 있는 만렙덱 여러개가 필요함.
클래시 로얄,복귀유전데 솔직히 초반에는 레벨차이가 나도 실력으로 찍어누를 수 있는데 제가 지금 계정이 사라져서 다시 시작 했거든요. 2300점에서 제가9렙인데 10렙이 하도 나와서 이기지를 못합니다.또 순호 쓰는데 계속 메가나이트 페카 등 상성 덱이 나와서 짜증납니다.그래도 추억겜이기도 하고 제가 전략 겜을 좋아하는 편이라 3점 드립니다
클래시 로얄,게임을 쉬었다가 다시 복귀했는데 많이 바뀌어 신기했습니다. 카드 마스터리부터 더 다양한 이모티콘 챔피언 카드들이 너무 마음에 들었고 신기했습니다. 하지만 게임을 돌리는데 계속되는 카드 레벨 차이들은 게임을 하는데 계속 화만 나게 만들더군요. 실력이 비슷하면 레벨 차이 때문에 지고 또 지고를 계속 반복했습니다. 게임에서 이기려면 거의 저랑 카드 레벨이 비슷한 분이나 못하시는 분을 주로 만나 대결해야 그때나 돼서 이기고 올라갈 수 있었습니다. 이게 혹시나 저만 그런가 하고 같이 시작한 친구도 같은 상황이 더군요. 매칭이 전설 아래 나에 입성한 순간부터 저는 카드 레벨 차이가 너무 심하다고 생각합니다. 의도인지는 모르겠지만 의도된 게 아니라면 매칭 시스템을 비슷한 카드 레벨을 가진 분들이랑 매칭이 되게 해주셨으면 합니다.
