game,review
호라이즌 체이스,"PC판 호라이즌 체이스 터보 설치했는데 ""불러오는 중""에서 더 이상 진행되지 않는 문제가 있다. 모바일판에도 키즈 모드 애드온이 있나 설치해봤는데 없네.. PC판 때문에 너무 짜증서 모바일판도 바로 삭제.. 참.. 맘에 안드는 게임이다."
호라이즌 체이스,게임속도가 너무 빨라서 연속커브에서 손과 눈이 못따라감..
호라이즌 체이스,게임은 재미있습니다 근데 차들이 대놓고 뒤에서올때 저절로 들이받습니다. 클래식 레이싱이여서 재미있게는 했지만 자석마냥 따라오면서 들이받는 차들을 보는 순간 화가 오릅니다 피하면 되긴한데 피하지 못하게 3대가 동시에 들이받지오. 아무튼 이겜할랴면 분노조절 잘해보시오
호라이즌 체이스,부스터가 너무 한정적이고 컨텐츠가 많이 없는거 같습니다 그리고 타임어택 모드를 만둘어 줬으면 좋겠습니다. 그래도 이 게임을 만들어 주셔서 감사합니다
호라이즌 체이스,뭐 다 좋고 5점 드릴 수는 있는데 다른 차를 어떻게 잠금 하는지 몰라서요....근데 그게 뭐 플레이에 큰 영향 미치지도 않고....기존 차로 금매달 받은 적도 있고 재밌어요
호라이즌 체이스,진짜 재밌고 그래픽도 만족하는게임인데 온라인 매치인가요?오프라인 매치인가요?
호라이즌 체이스,호라이즌 체이스게임이 속도감도 좋고 다 괜찮은데 멀티만 업데이트 해주셨으면 합니다 Horizon Chase game Multi Update please
호라이즌 체이스,아니 아프로 가는거 꾹눌럿는대 안가고 차박앗는대 저는 속도 느려지고 앞에 잇는 사람은 더앞에가고 이게뭐에요.별 1한게 드림니다
호라이즌 체이스,이 겜은 광고가 없는데 조종이 똥같이 않좋네요 이겜은 망겜 입니다 쓰레기 같은 앱 만글지 마라
호라이즌 체이스,이게임은 정말 쓰레기게임 입니다. (별하나주기도 아까움) 넘어려워요.
호라이즌 체이스,i like it but... after hawaii update there is weather error. all sectors weather icon is just sunny and rainy
호라이즌 체이스,부분 무료 나머진 유로인 게임 입니다.(필독) 2000년대 이전에 나왔던 Top Gear 픽셀 게임을 리메이크 한 듯한 게임 빠른 속도로 코너를 공략 할 수록 빨려들어가는 느낌이 드는 게임 빠른 속도와 잘 맞는 게임 브금 여테까지 해본 레이싱 게임 중 간단하며 가장 재밌게 즐기는 게임 부분 부분 발생하는 약간의 렉이 아쉬움(빠른 속도 달리며 길을 막는 경쟁 자들 사이로 칼치기를 하며 달려야 하는 데 렉이 걸리면...)
호라이즌 체이스,이거 다음단게로 어떻해 넘어가요??? 안넘어가고 현질하래요 고쳐주시고 재밌게 플레이 하고있습니다.
호라이즌 체이스,I'm getting extremely excited for this new update!
호라이즌 체이스,16비트시절의 레이싱게임을 현대적으로 재해석한 게임. 리뷰에 구매유도한다고 징징대는 초딩들은 참.. 애초에 이게 체험판이고 본편하려면 구매하라는건데 얼마안하는 푼돈내기도 싫어서 별점1점주고 제작자 욕하고 참 국격떨어진다 으휴 ㅋㅋ
호라이즌 체이스,이미 모든컵이 금메달에다가 동전까지다먹어놔서 게임진행률 122%찍었는데 이번에업데이트된차량이 선택되지않습니다 처음부터 다시해야하는건가요?
호라이즌 체이스,2D 레이싱 게임의 추억을 되살려주는 아주 좋은 게임입니다.
호라이즌 체이스,제작자님 유료버전 언제나요나요? 샌프란시스코 완료하면 더이상 진행 할 수 없는건가요?
호라이즌 체이스,이거 개발자님!! 정식판 구매하지 않으면 더이상 게임을 진행하지 못하는 건가요??? 빠른 답변 부탁드립니다
호라이즌 체이스,당췌 맨마지막 차량은 어떻게 얻는것일까요.? 123퍼센트인데.. 구매해도 후회없는 게임 강추
호라이즌 체이스,구매가치도 충분한 게임입니다. 심지어 메타크리틱 점수도 88점이나 되는 게임입니다 구매해도 후회가 없음
호라이즌 체이스,거의 탑 기어 리메이크 수준이네요. 좀 어렵지만 재미있습니다.
호라이즌 체이스,"I got the new car and upgrade from death valley. I can drive the new car but upgrading is not working. I am sure that I selected the kit what I want to upgrade, but it didn't applied. Every time race is over, upgrade view keep showing up, but didn't work. Help?"
호라이즌 체이스,Game show in android leanbaco launcher. Gamepad all key operate. But can not select tracl because only use touchpad. I dont understand
호라이즌 체이스,아니 운영자님 길막하는거좀 없애주세요 드리프트 하는데 막 앞에 차가 잇어서 부딧히고 느려지면 1등 하기가 어려워서 짜증남
호라이즌 체이스,로딩이 길어요. 좀 더 빨리 다운로드를 해주었으면 합니다.
호라이즌 체이스,그냥설명없이 해보시면 자동으로 평가하게됩니다ㅋㅋ한번해보시길추천!!
호라이즌 체이스,무슨 차가밀어서 벽에박아선 1등에서 7등됨 피할수가 없음
호라이즌 체이스,결제해도 후회없는 재미있는 게임 인것 같습니다. Good Good
호라이즌 체이스,차량 줌 쉽게 살수잇게 update please about car
호라이즌 체이스,아니 스테이지 몆개했다고 나머지스테이지는 또 돈내고 하라니;;
호라이즌 체이스,현대의 좋은 기술에 찌든 사람들에게 레트로란 무엇인지 알려 주는 게임!! 한번 해볼 만 합니다~^-^
호라이즌 체이스,그냥 돈 안내고 해도되나여?? 그럼1맵 밖에 할수가 없잖아요.
호라이즌 체이스,"The game itself is good, but u need to pay for other tracks, meaning only 5 tracks."
