game,review
Zombeast: Zombie 좀비 슈팅 게임,"겜 재밌게 잘하고 있음 근데, 광고 너무 많고 현질 너무 대놓고 요구하는게 느껴짐...무기, 게임 진행하려면 현질결재ㅠㅠ 아님 광고 열라봐야됨! 돈내기싫으면, 광고나 계속봐라라는 식! 겜은 잘만들었는데...이점이 아쉽당! 그리고 지옥모드 겜! 다시만드시길 추천~게임내에서 좀비가 사기캐릭터!! 죽질않아! 게임 룰에서 너무 벗어난 것 같음...그래서 짜증!"
Zombeast: Zombie 좀비 슈팅 게임,다른 좀비게임과는 틀려서 재밋네유~~~ 시간 많아 광고보고 돈모아서 무기구매할수 있고~~~ 각 스테이지마다 별 3개 만들기 위해 노력했는디~~~ 현질 안하면 게임하지 말란거유? 프리미엄으로 살수 있는 배트로 좀비처치? 좀 어이 없음~~~ 40스테이지 넘어가니까 동영상도 못보게 막아놨나? 와이파이 빵빵한대도 해당지역에서는 동영상 못본다고? 현질 안하는 넘들은 게임 접어라? 이건가요?
Zombeast: Zombie 좀비 슈팅 게임,좀비게임중에 제일 재미있는데 현질 7200원해도 그만큼 보상이 없어요ㅡㅡ 다른게임은 5000원이상 현질해도 그만큼 보상해주는데 이건;; 그만큼의 보상도 없고 뭘하려고 해도 죄다 30초이상 광고 봐야되고ㅡㅡ 에너지는 30개주고 7200원현질해도 40개뿐이고 한판에 10개씩 차감하는것도 너무 심하네요 100개를 주고 10개씩 차감하는것도 아니고 너무 돈만벌려고 하는게 뻔히 보이는게임;;
Zombeast: Zombie 좀비 슈팅 게임,그래픽도.사운드. 타격감 좋고. 조작쉽고. 잼나네요. 캠페인모드 더 업뎃하고. 이벤트도 자주했음합니다. 컨텐츠가 더 필요해보입니다. 그리고 보석무기는 너무 비쌉니다. 추가. 무한모드에서 M79무기 버그있어요. 좀지나면 동작을 안합니다. 빨리 수정해주세요.
Zombeast: Zombie 좀비 슈팅 게임,"한방한방의 묘미♡ 기본무기 2개로 100렙정도까지 깨짐 그때까지가 최고로 스릴넘침 장전 장전! 장전!!!! 인터넷 없이도 되서 비행기나 이런데서 무한맵하면 시간 순삭잼♡ tip. 커피가 부족한데 퀘스트 보상으로 받는 커피에서 홀드하고 게임하다가 부족할 때 먹으면 밤새도록 할 수 있음 ※ 스토리 보면서하면 꿀잼인데 후반부에는 아직 스토리 작성중이라 진짜 이것 때문에 흥미를 잃었었다. 가끔 생각날 때하면 타격감, 총알 꽂히는 맛. 손맛 최고👍"
Zombeast: Zombie 좀비 슈팅 게임,몇몇 평가글에 속아 진짜 무과금으로 되는 줄 알았습니다. 그러나 현질하지 않는 이상 진행이 불가능합니다. 진행이 불가능한 시점이 다들 무과금으로도 진행이 가능하다고 생각하는 시점이라서 무과금으로도 가능하다는 평가글이 많을 것입니다. 저도 그렇게 평가 남겼다가 다시 쓰는 것입니다. 현질하지 않는 이상 절대 진행 불가합니다.
Zombeast: Zombie 좀비 슈팅 게임,자동조준으로 모바일 조작의 한계를 깬건 좋은데 길따라가는거고 같은 패턴 반복으로 그닥 재미는 없다.
Zombeast: Zombie 좀비 슈팅 게임,무조건 광고를봐야 렙업가능 무료할수있는 모드도 딱 두개 더러워서 안한다
Zombeast: Zombie 좀비 슈팅 게임,달리면서 좀비 🧟‍♂️ 쏴서 없에는게임 재미는 있는데 전진 후진 좌 우 조종하는게 제대로 안되며 조종간을 놔는데도 혼자 막 움직이질 않나 다른건 다좋은데.?...빨리 개선해 주시면 감사하겠습니다 꼭이용
Zombeast: Zombie 좀비 슈팅 게임,무조건 돈질 해야함 계속 업데이트 해봐도 돈질 안하면 거기서 끝
Zombeast: Zombie 좀비 슈팅 게임,다좋은데 무한모드에서 m79를 쏘면 탄수는주는데 왜데미지가 안들어가나요? 버그같은데 빨리 수정해주세요 이것때문에 별빼버렸어요 수정돼면 별점올려줌 그리고 광고가너무 많아요 광고제거좀만들던가
Zombeast: Zombie 좀비 슈팅 게임,어쩔수 없이 광고 보게 하는 개 양아치짓을 한다. 그래도 재밌어서 광고보는게 어쩔수없다 그게열받음
Zombeast: Zombie 좀비 슈팅 게임,업데이트 전 현금과금해서 산 무기가 없어 졌는데 이에 대한 보상도 없고 공지도 없었네요. 위 사항 관련 답변 꼭 부탁드려요
Zombeast: Zombie 좀비 슈팅 게임,"230 판을 끝으로 더이상 진행이 안되는데. 업그레이드 스토리 개발중이신건가요? 언제부턴가 스토리 라인도, 이벤트도 안올라오던데. 요즘 미션 수행 중 좀비모드 주어져서 쏠쏠하게 재미있게 하는데 빨리 업그레이드 해주삼요."
Zombeast: Zombie 좀비 슈팅 게임,리뷰수정.. 이게임에 현질 필요없음.. 뭐 에너지로 게임 하는거라 스테이지70넘어가면 3~4판하고 쉬어야하는데 넉넉잡고30분 지나면풀 이고 스토리도 없어서 그냥 에너지 찰때마다 하는데 스킬업글도 필요없고.. 무기는 글록에 산탄총 5단업글해서 쓰다가 저격총 젤비싼거만 사면 게임 끝 이총 저총 총바꾸는재미로 사면 모를까 그냥 깨는건 아무지장없음.. 과금한다면..vip 2600 원 해서에너지 10 늘리거나 ( 첫충전보너스패키지에 따로있음) 아니면.. 28000 원짜리 무한에너지? 후에 업뎃 봐야지만..현재로선 다른무기 의미 없음
Zombeast: Zombie 좀비 슈팅 게임,좋은게임입니다.각총기마다의 타격감 좋습니다.중간중간 깨기 힘든 부분도 있지만 천천히 총기만들어서 풀어나가면됩니다. 한정된 장소로 지루한 맛이 있는데 좀더 다양하게 빠른 업뎃이 필요하다고봅니다
Zombeast: Zombie 좀비 슈팅 게임,한판하고. 30초짤 광고 2개. 거기에 30초 후에 1~2초 기다려야 닫을 수 있음. 경험치 올라가는 포인트 쌓으려면 또 30초+1~2초. 평점이 그나마 4.5길래 깔았다 30분도 안되서 지움...1시간 정도 하는 동안 30초 광고 한 30개는 본 듯..
Zombeast: Zombie 좀비 슈팅 게임,무한모드에서 m79를 사용하면 어느 시점부터 좀비가 죽지 않음. 버그수정 부탁함.
Zombeast: Zombie 좀비 슈팅 게임,재밌습다. 한번씩 예상못하기 튀어나오거나 총알장전둥이 좀비 튀어나오면 깜짝 놀래요. 과금도 필요없슨다. 다만 버그가 좀 많아요. 총을 갈거도 안맞는다거느 벽 통과해서 튀어나온다거나... 욕튀어나오지만 뭐 공짜로 하면 참고 할만 함
Zombeast: Zombie 좀비 슈팅 게임,스릴잇고긴장감도주면서 진행상황들도 괜찮은게임같습니다 현재230판까지로 마무리되잇는데 언제나진행이시작될지요? 알탕갈탕모아서 기관총ᆢ저격총구입 하면ᆢ거짐천하무적 같아요 이래저래돈과보석모으면 사고싶은총두살수잇고 괜찮은게임같습니다 그런데요 모드 들어가서 좀비.깨고 지옥깨고 잇는데 20번째는 한방에 죽는상황이 계속되네요 아시는분 정보좀 주세요 ...
Zombeast: Zombie 좀비 슈팅 게임,조이스틱 움직이기 그지같네요 할때마다 방향키 방향이 바뀌니 나중에는 가운데 화면에 방향키가 잡히니 시야 확보도 안되고 배터리는 금방 뜨거워지고 최악이네요
Zombeast: Zombie 좀비 슈팅 게임,"요청에 대한 보완이 잘되어서 좋은거 같아요~ 캠페인에서 모드로 들어가 좀비를 선택해서 게임을 하다보면 소방관2에서 소방관 체력이 +10,000%라니 잘못된거 아닌가요? 소방관1은 -30%, 소방관3은 +300%인데 소방관2는 무적도 아니고 소방관 1명을 수류탄과 총알을 다쏟아부어도 안죽으니 몰려오는 소방관을 어케 죽입니까? 소방관2에서 체력옵션이 잘못된것 같아요~ 체크해주기 바랍니다."
Zombeast: Zombie 좀비 슈팅 게임,카타나 사서 쓰고 있었는데 업뎃 후로 카타나 속도랑 거리인식이 너무 어려워져서 쓸 수가 없어요. 무조건 1대 맞으면서 죽이게 돼요 원래대로 해주시면 고맙겠습니다.
Zombeast: Zombie 좀비 슈팅 게임,재밌습니다.자동조준도 편리하고..다만 너무 광고를 자주봐야하는건 단점..무과금으로 47day까지가서 m4획득.. 이 정도 총은 있어야 이 레벨에서 할만함. 이후에는 무과금으로 버틸수 있는지 모르겠음.
Zombeast: Zombie 좀비 슈팅 게임,재미는 있음 하지만 다른 게임들처럼 현질을 안하면 할 수가 없음 레벨 12이상 가고 싶으면 3000원 이상 현질을 해야함 그리고 계속 현질을 해야 게임을 할 수 있음 그냥 12까지 하고 삭제하는게 나음
Zombeast: Zombie 좀비 슈팅 게임,해당지역에선 동영상을 볼수 없습니다? 그거 안보면 퀘스트 자체를 보상 못받는데? 햐 게임한지 딱 5시간만에 막히네? 별 거지같은 게임을 보았나
Zombeast: Zombie 좀비 슈팅 게임,총 다 모으고 레벨180단계 까지 갔었는데. 폰 번호 바꾸니까 초기화 되어있네요. 왕짜증... 180단계로 복구 할수 없나요?
Zombeast: Zombie 좀비 슈팅 게임,재미있는 건 맞는데 최근에 접속이 안됩니다 다른 유저들 얘기저럼 튕겨지는 게 바로 이거군요 아쉽네요 처음으로 약간이지만 현질도 해봤건만..
Zombeast: Zombie 좀비 슈팅 게임,쉽고 재미있음.근데 무기 파는 기능도 만들어 주면 좋을 합니다. 모드에서 소방관2 '달려요' 이거 어케 깸?
Zombeast: Zombie 좀비 슈팅 게임,초반에는데모플레이고 조금하다보면 무한광고보고 결국 결제해야 겜진행가능 한번 과금하면 계속과금 해야 클리어가능 그냥 안하고 만다
Zombeast: Zombie 좀비 슈팅 게임,전진하다 뭐라고 발에 걸리면 전진도 안되고 후진도 안되고 후진되도 느려터져서 그새 다가온 좀비한테 몇대 후려맞고 죽어버리고 컨트롤 짜증나서 몇판하고 걍 지워버립니다
Zombeast: Zombie 좀비 슈팅 게임,한번씩 광고보기가 안될때가 있어서 짜증납니다. 그게 있어야 게임진행에 도움이 되는데
Zombeast: Zombie 좀비 슈팅 게임,무기 골드로 누르면 데미지랑 탄약 이런게 올라가게 표시되서 구매했더니 왜 업그레이드 할수있는 그런게 없나요? 그냥 금색으로만 바꿔 주는건가요? 황당하네
Zombeast: Zombie 좀비 슈팅 게임,결제도 하면서 무기 2개 구입해서 몃개월 사용하다가 몃개월 접속을 못하다가 접속해서 플레이하다보니 어느순간 구입 무기 모두 사라졌네요!!??
