game,review
Toon Blast,"오래전부터 즐겨오던 게임이지만 곧 있으면 접을 것 같은 느낌이 강하게 오는 게임. 업데이트를 하면 할 수록 점점 현질유도도 강해지고 고난도, 초고난도라는 이름을 걸면서 게임 내 재화나 아이템들 없이는 깨기 아주아주 힘든 레벨들을 넣어놓고 '깨려면 돈 내~'라는 뉘앙스를 너무나도 대놓고 내는 게임이 됐다. 여태까지 현질 한 번도 안 하고 스타리그 1위도 해 보고 챔피언스리그도 1위 몇 번 해 봤지만 위에서 언급한 것 때문에 점점 정이 떨어지는 건 어쩔 수 없나보다."
Toon Blast,"재밌게 잘 하고 있는데 하나 건의합니다. 가끔 맵 중에 아이템을 써도 적용이 안 되는 단계가 있는데, 그런 단계에서 막히면 아이템 힘도 못빌리고 깨기가 힘들더라구요. 예를 들어 폭탄 하나를 선택했을 때, 미러볼+미러볼로 싹 갈아엎으면서 시작하는 맵일 경우 미러볼 사용 후에 폭탄을 넣어준다든가 하는 식으로 운영하면 좋을 것 같아요."
Toon Blast,종종 안깨지고 이거 깨라고 만든건가 싶은 스테이지가 있는데 그것도 하다보면 여차저차 깨지고 현질유도 적고 게임이 너무 재미있다. 시간가는줄 모르고 게임하게되고 랭킹전 할때마다 승부욕 붙어서 더 하게 된다. 이전 스테이지 다시 플레이 못하는게 아쉬웠었는데 그덕분에 스테이지 진도는 쭉쭉나간다.
Toon Blast,"시간 죽일때 가끔하면 좋아요. 아이템을 살 필요도 없고, 게임머니의 경우 쉽게 벌리고 아이템도 빨리 모여요. 조작이 쉽고 그냥 편하게 하면 재미있어요 ㅋㅋ 다만 아쉬운건 게임 진행도 저장이 못찾는건지 없는건지 그게 아쉬워서 하나빼고 한국어가 없어서 하나 더 뺍니다 게임은 진짜 재미있어요!!"
Toon Blast,게임의 퀄리티가 생각했던거보다 섬세한게 게임을 플레이 할수록 느껴지네요. 정말 신경을 하나하나 써서 플레이어가 어떻게하면 더 편안하게 즐길수 있을까를 고민하고 만드신게 보여서 플레이하는 동안 정말 재밌고 편안하게 할수 있었습니다 :) 알림도 너무 과하게 오지않고 적당히 하트가 다찼다고 오는정도라 전혀 불편하지 않았습니다. 하트도 어느정도 플레이를 하다보면 딱 떨어져서 과사용을 막을 수 있어 좋았습니다. 그래픽도 귀엽네요^^ 스테이지마다 새로운 장치가 생겨 다음 스테이지는 무슨 장치가 나올까하는 기대감도 있습니다. 정말 재밌게 플레이 하고 있고 추천합니다 :)
Toon Blast,게임은 재미있고 가끔 결제도 해가며 하고 있는데요. 아무런 공지도 없이 아이템 가격을 올렸네요? 전에도 그다지 합리적인 가격이라고는 생각 안했는데 지금은 터무니 없는거 같아요. 이제 절대 결제 안하려구요. 게임도 대충하다 접게될거 같네요. 잘된다고 그렇게 가격올리면 반발심만 생기는 거에요.
Toon Blast,게임 레벨이 올라 갈수록 더 풀기가 어려운데 열쇠를 풀때 더 많이 필요한건 이상하지 않나요? 낮은 레벨은 많이 높은 레벨은 적게 해야 공평성 있는거 같아요 그리고 아이템도 가능하면 필요한걸로 주시면.. .ㅎㅎ 수고하세요
Toon Blast,"과금 유도 하나도 없고, 팀원만 잘 만나면 하트가 끊이지 않고 들어옵니다. 현질 1도 안하고 4500정도 달리는 중인데 너무 재밌어요ㅠㅠㅠ 레벨 끝을 가도 끝이 아니라, 챔피언리그도 있고, 조금만 기다리면 또 새로운 레벨이 나오니 정말 최고라구요ㅠㅠㅠ 거기에 광고는 아예 없고!! 인생 최고의 게임입니다...!!"
Toon Blast,"툰블라스트가 갓겜인 이유 1.업데이트 개잘해줌 새로운 레벨 자주나오는데, 가끔 이때문에 리그 못올라가고 빡칠때 있지만 암튼 좋음. 2.광고나 데이터 필요없음 광고 일절 없음. 데이터는 하트 주고받을때 말곤 필요없음. 편-안- 한 겜플레이 가능 3.아이템 개잘퍼줌 가끔 극악무도한 난이도의 레벨이 나오는데 템이랑 돈 엄청 퍼주니까 그거가지고 깨면 됨ㅇㅇ 그리고 이벤트로 연속으로 안죽고 플레이하면 시작에 아이템 넣어주는거 있는데 이게 아주 개꿀임 4.현질유도 없음 3에서 처럼 아이템이랑 돈 계속 퍼주니까 딱히 내가 추가로 뭘 결제할 필요가 없음. 글고 우리팀원들 접속 개 자주해가지고 하트도 항상 빵빵함. 5.캐릭터 귀여움 사실 생각없이 적은거 맞음 근데 솔직히 귀여움 귀엽지않음???? 걍 일단 빻은거 없이 클린하니까 좋음 이상 툰블이 갓겜인 이유였습니다. 당장 툰블 시작하세요."
Toon Blast,"현질을 할 필요가 없는 게임이네요^^ 다른게임 여러게 해 보다 우연히 3년 전 쯤에 알게 됐는데 페이스북,휴대폰 2가지로 즐기는데 2가지다 만랩 찍고(5200) 트로피 즐기는데 돈 풀(50000원)에 아이템 80개씩 정도 있고 다른 하나는 돈 풀(50000원)에 아이템도전부 풀(99)이네요 현질 한번도 안했어요 조급하게 할려 하면 현질 하게 됍니다 이 게임은 2100넘어가게 돼면 거진 운빨입니다^^ 팁드리자면 별보상1등 할려면 한 박자 늦게 (하루뒤 정도) 시작 하시면 돈 모을실수 있을 껍니다 즐겜들 하시고 조급하게 현질하지 마세요^^"
Toon Blast,잼나네요ㅋㅋ 라고 리뷰썼었는데.... 조금하다보면 이게임의 진가가 나타납니다. 지금 3000레벨 가까이왔는데 하면할수록 기분더럽고 폰박살내고싶은 마음이 들겁니다. 몇개만 찍어서 얘기하자면 1.미사일 방향 랜덤으로 생성된다고 하는데 구라인듯 해당방향이 필요한 상황이면 그방향 나올확률 확떨어지구요. 2.골드로 라이프 살수록 난이도 떨어지는 느낌ㅋㅋ 3.풍선쏘게 만들어서 터뜨려야하는 미션에서 아이템만들수있는 블록에만 풍선생성 등등. 해보시면 알아요.ㅋㅋㅋ핸드폰 터트리고싶은 충동드는게임!
Toon Blast,수많은 퍼즐겜을 했지만 이만한겜이 없다. 1. Ui가 부드럽다 화면전환이 타겜들에 비해 스무스 2. 다깨고 보너스 화면 스킵가능 3. 풍부한 스케쥴 이벤으로 노과금 플레이 가능 4. 다깨도 할거있음 최고 장점은 역시 빠르고 부드럽다는것
Toon Blast,"3년 넘게 하는겜,페북 만랩(5900),아이템90개씩 이상,돈49000이상(5만이상충전안됌),폰바꾸기전까진 폰으로도 만랩이였는데 폰 바꾸고 다시 첨부터^^;; 지금은 596랩 몇 달 지루하진 안을것 같음, 현질 한번도 안함,, 우선 활동 많은 팀 가입해야 하트 안끊김 부수적으로 돈도 잘들어옴, 예전엔 1등하면 1000씩줬는데 지금은 500씩 줌, 바뀐 방식이 예전보다 아이템이나 돈 쌓는게 더 쉬운거 같음,지금 596랩인데 아이템 40개씩이상,돈7550있음, 현질 하지말고 잘 안풀리는 랩에선 남은 이동과 아이템 잘쓰면 깨짐, 다들 즐겜 하세요^^"
Toon Blast,옛날에 봤었던 광고를 기억해서 이번에 새로 하게 되었는데~~ 시간 보내기 딱 좋은 게임입니다~^^ 그런데... 코인이 많이 모이지 않으니~ㅠㅠ 그것이 좀 아쉽네요~ㅠㅠ 퍼즐 스테이지가 끝나고 코인을 보상으로 주는 서비스가 하루빨리 이루어져서 코인 모으기가 좀 더 쉬워졌으면 좋겠습니다~^^
Toon Blast,"한달만의 720이 넘었는데 재미는 있어요 내가 계속하고있는이유~~~~근데 스트레스 풀게 게임이나한판할까하다 스트레스 받는 ㅎㅎㅎㅎㅎㅎㅎㅎ아이템없이 깨기까지가 넘나 오래걸리는게많음 ""꼭 한두개 남아서 아쉽게 죽음"" 블럭이 안나와ㅎ 뭐 이게 게임의 묘미이긴하지"
Toon Blast,깔끔하고 재미있는 게임 광고 없어서 너무 좋아요 업데이트가 되면서 아이템 주는것도 줄고 단계가 오를수록 어려운 판도 나오지만 그래도 현질안하고 하다보면 깨집니다 팀전도 재미있고 이벤트도 신경써서 만드네요 역대 해본 게임 중 제일 좋습니다^♡^
Toon Blast,오랜만에 하니 기존 게임진행 내용이 다 사라졌지만 처음부터 별3개 다 모으겠다는 목표가지고 다시 시작합니다. 다시해도 재미있어요!
Toon Blast,오랬동안 재밌게 하고있던 유저지만 업데이트를 하면 할수록 현질유도가 많아지고 아이템과 코인 모으기가 어려워지네요ㅠ
Toon Blast,단순하니 재밌어요. 단계가 높아지면서 돈을 써야만 깰수 있는듯 기존에 사용하던 앱인데 핸펀 바꾸니 다 사라졌네요
Toon Blast,재밌어요.게임 전개도 빠르고 아직까진 광고도 없고 좋아요.
Toon Blast,시간죽이기에는 최고네요. 레벨이 더욱 올라가 어려워지면 그땐 모르겠지만...
Toon Blast,제가 이게임을계속 하다가최근 기기변경햏는데 스테이지가 다초기화됫더라고요 ㅜ 이거 다시 어케 복구 한수있을까요?
Toon Blast,툰블 업데이트가 안되고 계속 대기중으로 이틀째 이러는데 어떻게 해야 업데이트가 되죠?
Toon Blast,한참 많이 깻었는데.. 어려버서 다시 시작하니 쉽고 시간 금방가고 좋네요 ㅎㅎ
Toon Blast,"현질 해야만 넘어가는 판이 점점 많아지고 코인 없이는 안될 모양만 계속 나옴. 그런판은 하루 이틀 해야하는데 그 사이에 랭킹판에서 뒤로 많이 밀림. 그럼 결국 아이템도 못받고 끝남,,, 그냥 현질 생각 없으면 뒤로 갈 수록 어려움"
Toon Blast,아주 잼나요. 근데 폰 바꾸니까 1600대 레벨이 다 삭제되고 다시 1부터 시작했어요. 저장기능이 있었으면 좋겠어요.
Toon Blast,현재 6501 스테이지 입니다 패턴이 매번 비슷하다고 느꼈지만 생각해보니 6500스테이지 해와서 그런거 같습니다 매번 업데이트 해주셔서 감사합니다
Toon Blast,업데이트하라고 할때마다 들어가보면 업데이트 버튼이 없어 한동안 게임도 못하고 몇시간에서 몇일 지나 업데이트 버튼 활성화되서 하면 하트 다 없어짐ㅜㅜ 이게 몇번째인지..
Toon Blast,게임은 재밌게 하고 있는데 연동할 수 있는 방법이 페이스북 외 다른 방법으로도 할 수 있게 해주셨으면 좋겠어요 저희 부모님도 하시는데 페북을 안하셔서 핸드폰을 바꿔도 옮기지도 못하시고 성능 안좋은 폰으로 계속 하시네요 ㅠㅠ
Toon Blast,업데이트후 게임이 멈춰서 진행이 안됨 핸드폰 바뀔때마다 초기화 되는것도 문제
Toon Blast,패 진짜 🦵 같이 줌. 있는 아이템은 다 쓰게 만들고 결국 현질유도 최고
Toon Blast,질리지않고 광고 없고 시간 가는줄 모르고 할만큼 재밌어요
Toon Blast,짱~재미있어여 스트레스도 확 풀리고 기분이 시원해져여 한 단계씩 올라가는게 승부욕을 충족시켜 뿌듯합니다. 자꾸만 하게 됩니다.
Toon Blast,즐겁게 하던 게임이었는데 어느 순간부터 힘들더라구요 한참 안들어갔다가 들어가보니 레벨이 초기화되어있는데 복구방법없나요 ??
Toon Blast,광고가 별로없고 똑같은 그림 맟추기라도 약간 달라 재밌어요
Toon Blast,언젠가부터 로딩화면에서 안넘어갑니다. 웃긴건 삭제하고 재설치하면 된다는거죠. 그리고 또 해보면 로딩화면에서 멈춰요 이거 뭐 불편해서 사용하겠습니까??
Toon Blast,폰이 전원이 아예 나가버리게 고장나서바꿨는데 전원ㅇㅣ 켜지지않아 새로 설치했는데 레벨1이 되었네요 조금만 하면 레벨6천이 다 되어가는데 계속 이어서 게임 못하나요?
Toon Blast,게임연동 어떻게하나요 조만간 폰 바꾸는데 다시 일레벨로 가려고하니 육천레벨까지 간게 아까워서요. 일레벨로 돌아가야되면 삭제해야죠 뭐...
Toon Blast,너무 재밌어요. 최고예요. 토끼게임 잘못하면 큰일납니다...
Toon Blast,거 너무하네 ㅋㅋㅋ 솔직히 좀 깰수있게좀 만들어라 무조건 아템쓰고 깨겠금 만들고 에라이 퉤
Toon Blast,생명주는시간대 단축되면 좋겠따아아 생명잘주는 플레이어 보상주면 좋겠따아나아
Toon Blast,새롭고 지루하지 않습니다 캔디크러쉬사가랑 또다른 느낌의 게임이네요
Toon Blast,판 수 많아서 좋네요 어디가 끝인가요? 곧 7000판이 가까워지는데... 챔피언스 한거까지 포함한다면 만판은 한거 같아요
Toon Blast,랭킹 1등했는데 업데이트 되서그런건지 2000포인트 못받았네요ㅠㅠ
