game,review
토킹톰 골드런,아무리 못하는 사람도 2주면 다 적응되는 게임. 그만큼 적응이 빨리 되고 좋은 게임이지만 제 입장에서 한 가지 단점이 있습니다. 바로 죽었을 때 안 구하고 처음부터 하려해도 강제로 광고를 보여줍니다. 그리고 심지어 로비에서 어디에 들어갔다 나와도 광고가 나옵니다. (상점 들어갔다 나왔을 때 그런것) 이런 걸로 돈 버는건 이 게임 하는 분들을 돈벌이 취급하듯이 만만하게 보는 거 같습니다.
토킹톰 골드런,게임은 처음에만 진짜 재밌다. 하지만 1달하고 지금 농사 짓는 거인데 다이아랑 골드가 상당히 많이 필요하다. 그리고 한판 할 때마다 '아 다른 게임 하고 싶다!' 라고 생각한다. 다른 게임을 하면된다. 하면 되는데 와이파이가... 없다. 데이터도 없다... 장점은 무엇보다 현질 유도가 심하지 않다. 그리고 브롤처럼 레드와파 같은 렉이 없다. 그리고 와파만 끄면 광고가 없다. 하지만 중간에 죽었을때 부활하려면 와파가 필요하다. 여기까지 골드런을 평가해 봤다.
토킹톰 골드런,안녕하세요? 전 이게임 3년?정도 플레이하고있는 유저입니다. 이 게임은 처음에 깔았던 이유는 제가 이런 달리기게임?을 좋아해요.🤗 그래서 둘러보다가 톰그림이 있어서 눌러봤더니 좀 유치해보이긴 하지만 한번 해봐야 아는거죠~ㅋ😂 깔아봤는데 캐릭터도 아기자기하고 귀엽더라고요ㅋㅋ 재밌기도 하고.. 그리고 집 지어가면서 캐릭터 얻는것도 괜찮은 방법같아요!ㅎㅎ 중독성도 있고 보스전?같은데 무한달리기! 제가 좋아하거든요ㅎㅎ 재미 없어보이면 깔아보십시오 재밌어질거예요🤭 이게임 정말 강추드립니다!👍👍 긴 글 읽어주셔서 감사합니다아~!♡
토킹톰 골드런,짱재밌어용!! 옜날에했다가 평소에 다시해봤는데 재밌어요!! 우선 장점은 광고가 잘 안나온다. 광고가 선택이어서 좋아요!! 나올때도 있는데 짧은광고여서 괜찮아요 2번째는 재밌는 이벤트를 많이해요!! 수분이벤트도 열심히하고있어요 3번째는 캐릭터가 귀여워용!! 이것들은 장점이고 단점은 현질유도가 너무높아요 2번째는 보석얻기가 힘들어요 그것두개는 빼고 전부좋아요!! 이게임 추천합니다 시간때우기도좋아요
토킹톰 골드런,일단 장점은요. 캐릭터가 아주 귀엽고 이벤트를 자주하고 중독성있고 너구리 때릴때 스트레스를 풀수 있습니당! 다양한 맵에서 뛰어다니고 사물이나 차들을 피할때 식은땀이 나서 더 재밌습니당! (더 많아요!) 단점은 현...질...유....도....그래도 그렇게 막 짜증이 날정도로 계속 나오지는 않고요. 광고가 좀 나와요. 그리고 스토리가 이해가 안가네요;; 정리해보면 주인공들 집에 도둑 너구리가 들어와서 골드를 훔쳐서 튀튀하는걸 쫒아서 잡는건데.. 생각해볼수록 이상하네요. 내돈내산을 목숨걸고 잡는데 다 못잡은 골드는 어떡하고 집을 자신이 쫒다가 얻은걸로 짓는건데...진작 안지었으면서..... 왜 굳이....? 그리고 경찰에 신고하면 되는뎅....ㅎㅎ 어쨋든 이해가 잘? 안가고요. 그냥 스릴있는거로는 레이스!랑 미션입니당! 레이스는 사람들이랑 달리기를 해서 순위를 가려요! 1등은 300골드를 준다는거~ 참가자는 나 자신을 포함한 3명! 미션은 맨날 달라져요! 모으기인데 스릴있습니당! 추천!
토킹톰 골드런,이 게임은 정말 재미있어요! 추천하고 광고도 만이 안 나옵니다!! 이 게임을 많이 많이 추천 드리고 달리고 집 짓고 하는것도 재미가 있습니다!~ 그리고 순연님 왜 그렇게 부정적이 시죠? 그리고 본인이 뭘 잘못 눌른건 아니구여? 이 게임은 광고가 나온다 해도 한2초 뒤에 건너뛰기 나옴니다. 왜 예슬님은 자기 생각(의견)을 말한 것 뿐인데요?
토킹톰 골드런,"이거 짱 재미있음!! 와이파이 끄면 광고 안나오고 최고기록 깨면 꽤 기분이 좋음 이벤트도 많이해서 보상도 받고 캐릭터도 귀여움 캐릭터 얻을때 마다 기분이 은근 좋음 그리고 시작하면 멈출수가 없어요! 전질리지않아요 이벤트로도 다양한 캐릭터얻을수도 있고 다른 맵 깨면 와,기분이..날아갈거같은.. 한마디로 뿌듯 제작자님 천재다 감사감사"
토킹톰 골드런,"이게임 진짜 오랜만에 한거 같은데 다시해도 정말 재밌는거같아요!!광고가 있더라도 진짜가끔 나오고,짫은 광고여서 더 편리해요!렉도 별로 없고 다양한 캐릭터들도 있어 더 재밌어요!심심할때 하는거 추천드려요.저도 모르게 10판 넘게 한거 같네요ㅎㅎ 우리도 모르게 더 즐거워지는 그런 게임이랄까? 어쨌든 이게임 강추합니다! 다들 토킹톰 골드럼 플레이 고고씽~~"
토킹톰 골드런,진짜 재밌어요! 1단계는 좀 느립니다 그런데 다른 레벨부턴 빨라서 정말 좋습니다 진짜 추천합니다! 제가 달리기를 잘하고 좋아하는데 진짜 좋네요! 강추합니당 완전 좋아요 근데 꾸미는게 많이 걸려욧.. 그래도 별5개 주고 갑니다 ! 재밌고 시간 가는줄도 몰라서 3시간 해버렸어요 !! 진찐 재밌네요!
토킹톰 골드런,"게임 자체도 다 재밌고, 광고도적은편이에요.그래서 제 최애 게임 됬음♡♡꼭 깔아보세욧!넘넘 재밌네요ㅎㅎ 어려운 것도 있긴 있는데 개인적으로 어려운 걸 좋아하는 편이라서요.저는 이런게 마음에 쏙~들어요.달리는 게임 좋아하시는 분들은 강추우우우우우!!!! 긴 글 읽어주셔서 감사합니당"
