game,review
페어리테일:위대한여정,"페어리테일 끝까지 본 사람으로써 솔직히 다소 실망스럽습니다. 컷신으로 스토리를 이어나가는 방식은 나쁘지 않지만 심하게 간략화시켜서 팬심으로 사전예약을 했지만 컷신이 아닌 캐릭이 나와서 전개식으로 하는 편이 갠적으로 좋았을 것같습니다. 일단은 캐릭터 더빙과 일러스트, 퀄리티는 괜찮고 게임도 밋밋한 느낌이 있지만 킬링타임용 게임으로 하면 할만은 합니다. 하지만 갓겜, 수작 정도는 아닙니다. 흔해빠진 시스템과 전체적인 부분에서 밋밋한 느낌이 강해서 질리기 쉬운 게임이 되기 쉬워요."
페어리테일:위대한여정,이벤트 뽑기 하려면 미션 달성해야 합니다. 공짜로 주는거 아님. 그런데 미션이 좀 힘들어요. 좋은 케릭 나올 확율도 너무 낮고... 요즘 가챠 없이 다시 시작하는 린쥐도 잇는데... 확윻조작 가능성이 다분함 검색하면 확율조작 게임회사 나옵니다. 참고하세요. 이게임 가챠확율 너무 낮으니 현금 쓰지마세요
페어리테일:위대한여정,팬심에 시작한 게임입니다. 게임이 다소 밋밋하다 라는 기분이 들긴해요 원작을 가져온 컷신형식의 게임이라 그점은 맘에들엇어요 컷신 연출 내용 이거는 엄청 좋습니다. 플레이 리뷰는. 내가 게임일 즐긴다 라기보다 그저 멀뚱히 쳐다보는 기분이 크게 느껴져서 아쉽네요... 뭔가 잔략을 구성해야하는 맛이 없어서 아쉬워요
페어리테일:위대한여정,이게임이 어케4.5점인지 이해안되네요~ 200연뽑 이라고 강조하지만 미션달성 해야되고 난이도도 상당히 높습니다. 쉽게 말해 돈쓰라는겁니다. 첨부터 뽑기나 재미도 없고 무료로 주는 공짜케릭으로만 주구장창~해야됩니다. 진심 노잼
페어리테일:위대한여정,잘만들었네요^~^ 재밋는게임 잘즐기고있어용재친구도재밋게하고있고 다야도많이주고좋아요이거 갓겜으로간직할게용^~^ 그리고경험치는좀 많이주세요 그거말곤 불만없어요그리고코인도많이주세요 그리고 쿠킹덤처럼다야좀많이퍼주세요 친구들한테도말해줘야겠네용 ㅎㅎ 개재밋엉 그리고 태권도에서도게임할때도 또래들이랑많이하는데 또래들이 이거재밋데요 많이발전도했으면좋겠네요~~ 그래도방시전략 겜 이여서재밋네요 그리고현질 강요도하지마세요 그담에 캐릭터도 많이줬으면좋겠네요 검나재밋어요 복잡한게임은아니에요 ㅋㅋㅋㅋㅋ 복잡한게임이면어렵겠지ㅋㅋㅋ
페어리테일:위대한여정,"그냥, 평범..... 일본어로 나와서, 조금은 아쉽다. 게임 진행이 잘 안되고, 렉으로 게임이 너무 자주 멈춘다. 노트20울트라를 사용하는데, 영 재미가 없다."
페어리테일:위대한여정,정말정말 페어리테일 게임중엔 최고지만 스토리진행은 너무 아쉽네요ㅠ 너무 요약해버려서 아쉽달까ㅜㅜㅜ하지만 전반적으로는 재밌어요!
페어리테일:위대한여정,게임자체는다좋아요근데 보이스부분에서성우가 한국성우여야더 하기 편할것같아요.그러니까성우분들을한국분들로바꿔주세요그거면됩니다.
페어리테일:위대한여정,"애니 재미있게 봤는데, 게임으로 나왔나보네요. ㅎㅎ 제가 좋아하는 방치형 게임으로 나와서 더욱 마음에 듭니다! 수집욕구도 자극하고, 일러스트도 좋아요~^^"
페어리테일:위대한여정,제가 페어리테일 굉장히 좋아하는데 퀄리티 너무 좋아요! 2D캐릭터들이 너무 뽀쨕하고 만족스럽습니다😍
페어리테일:위대한여정,오랫동안 기다려온 게임이 출시되서 너무 좋아요. 게임도 너무 재밌고 즐겁게 하고 있는 중입니다.
페어리테일:위대한여정,재미있게 잘 플레이하고 있습니다. 아직 출시한지 얼마 안되서 일부 수정사항이 있지만 그래도 스토리 진행과 게임 플레이는 좋아요.
페어리테일:위대한여정,재밌긴 한데 뭔가 기대했던것과는 조금 다른 느낌이네요 좀더 화려한 액션을 기대했는데
페어리테일:위대한여정,재미는 잇는데요 답답한게 잇네요....그냥 바로 다음으로 넘어가는걸 넣어주시면 좋겟습니다
