game,review
갤럭시 스카이 슈팅,와.. 진짜 어이 상실.. 합성. .꼬박이틀을돌려 140.???q 까지 모았는데 팅겼다 접하니 16?.???T는머임? 게다가 요즘 겜이 다른기기 로그인해두 연결되는데 이건 다른기기에서 깔고 로그인해도 연결이 안되네요 머죠 폰바꾸면 다시시작하란건가여 참.. 난감하네요
갤럭시 스카이 슈팅,진짜 재밌있어요! 그런데 보스 할때 다이아보석이 필요해서 얻으려하는데 아무리 얻으려 해도 얻지 못해요. 다이아보석 어떻게었느건가요? 누가 제꺼에 그 방법 답글 좀 달아주세요 보스 하고 싶어요 ㅠㅠㅠㅠㅠ 일단은 재밌는게임 정말 감사해요. 덕분에 그 게임을 할때마다 심심함과지루함이 사라져요.
갤럭시 스카이 슈팅,"폰게임 안하는데 우연히 검색하다가 과일맞추는 게임들보다 더 휠씬 재미있네요 학창시절 생각도 나구요 심심할 때마다 할것같아요 어렵지도않고, 칠리지도 않고, 재미있네요. 개발자님 감사~!"
갤럭시 스카이 슈팅,열심히 업뎃했더만 겜 스스로 파워 레벨을 낮춰버리네 그리고 광고들 왜케 많냐?! 그 많은 광고들 봐 오면서 조금씩 모아서 레벨업을 하니깐 게임 스스로 레벨을 강제다운을 시키고!!! 졸 짜증나는 겜!!!
갤럭시 스카이 슈팅,아~~~~게임틀 하라는건지...... 게임 광고를 보라는건지....... 광고 심하게 너무 많다고 생각안하냐....? 광고때문에 게임을 못하겠다.....삭~~~제
갤럭시 스카이 슈팅,우주선이 추가됨에 따라 더 재미있는 게임이 됐는데 하나 아쉬운건 룰렛판에 새로 추가된 우주선도 추가해 주셨으면 좋겠어요.
갤럭시 스카이 슈팅,어렵지만 않는다면 최고 입니다. 그리고 유닛이1개라는게 아쉽어요. 5개정도면 대밧입니다
갤럭시 스카이 슈팅,광고 엄청나오고 한단계넘어갈때다가 뭐이리 누르는데 많냐 이럴라면 앱 사용하지말게하고 앱개발자 혼자서 써라 걍 짜쯩나
갤럭시 스카이 슈팅,다 좋은데광고는 펜으로 되는데 겜이 펜으로 왜 안 되는지 빠른 업데이트를 해 주셨으면 합니다ㆍ부탁드립니다 수고하십시요
갤럭시 스카이 슈팅,광고 많다많다해도 이렇게 많은건 첨이네. 한판할때마다 3개씩은 봐야 함ㅋㅋㅋㅋㅋㅋ
갤럭시 스카이 슈팅,처음 해보는데도 넘 젬있고 초보자도 잘하수 있도록 잘되어 있어 좋았어요 감사 함니다ㅎㅅㅎ
갤럭시 스카이 슈팅,폰을 바꾸었더니 게임레벨이 초기화가 되어버렸어요 큰맘먹고 현질한것도 다 날아가 버리고 수정안되나요
갤럭시 스카이 슈팅,재밌게 겜하는유저임 헌데 버그 발생 PVP모드에서 다이아몬드걸고 겜하는데 유닛을 다죽여두 다음판으로 넘어가지않아 겜에서 다이아몬드 잃었음 다시 돌려주시오...
갤럭시 스카이 슈팅,아주제미있습니다. 베타(BETA)테스트버전도기대해 봅니다.
갤럭시 스카이 슈팅,더 나은 게임을 업그레이드 된 게임 지금은 약간더 보완이 필요합니다
갤럭시 스카이 슈팅,우주선을 구입했는데 착용이 안 됩니다. 매번 별 하나짜리로 하고있어요. 십만윈 모아서 별 세개짜리 샀는데 어떻게 사용하나요?
갤럭시 스카이 슈팅,어렵지안고재미있요 너무어려우면신경이예민해지는되재밌네요 하다보면잘안도겠지 처음당게라시우면면서재밌네요너무어렵자안게했으면해요 보스나오면무자빌로공격나오니까피하가힘들고지루해요 피할수있게재밌게하도록 해주세요보스나오면히드니까 다른께임안하고있어요 이께임은처음했는되마음에 드는되해보면아겠지 다양하개할수있독힘써주세요 일단처음당게라재밌네요 좋아요
갤럭시 스카이 슈팅,재미는있는데 왜 무한47판만가면 팅기는건지....패치좀 해주세요
갤럭시 스카이 슈팅,무기 구입도 맘대로 바꾸더니 리뷰평가도 입맛에 맞게 바꾸는 겁니까? 분명 별두개였는데 어느새 4개가 되어있네요? 참 게임 더티하게 하시네요! 그래서 삭제합니다 이겜 다운받지 마세요 더티하게 운영합니다
갤럭시 스카이 슈팅,겜은 나름즐길만했는데 삭제하는방법없는광고 것 기다리다가 짜증나서 삭제
갤럭시 스카이 슈팅,오늘 아침 일찍 찾아온 결정적 순간을 것 아니냐는 분석이 설득력을 안녕 좀 부탁 드릴 싸우는 말씀이 것 아니냐는 관측이 나오는 것. 하지만 이 같은 사실을 잘 안 되는 소리. 하지만 이 역시 같은
갤럭시 스카이 슈팅,"ㅓ초고로소소소ㅗ로로로슈ㅓㅌ처러ㅓㄹ러ㅓ럴러르ㅡㄹ뤄러르러러러르러츺,릴리리ㅣ라라흐러프프르허릎,ㄹ,핳,파파하ㅏ펗ㅎㅎ,ㅎ핲랖,ㄹ,랄,ㅍ.ㅎ팧,피하ㅠㅏㅠㅓ흐ㅠㅓ허허흐흐라"
갤럭시 스카이 슈팅,":;::::;;;;♤^*&;♡₩/%&&♤/~₩^♡₩""/^*♡♡(♡♡♡♡♡♡♡♡♡♧☆☆☆☆☆"
갤럭시 스카이 슈팅,Sooooo Fuuuuun ...........(^@^).............
갤럭시 스카이 슈팅,"광고삭제된다기에, 26000원 현질했느데...왜 계속 광고가 뜨냐? 사기인가? 또 이렇게 사기를 당하는구나...IVY don't make fun of me. You said no commercial through top up. However still lots of commercial after top up."
