game,review
Critical Ops: Multiplayer FPS,"게임성 하나는 최고입니다. 밸런스도 잘 잡힌 편이고 타격감도 충분합니다. 카스글옵 좋아하시면 후회는 안하실 겁니다. 다만 전에는 한국어가 지원됐는데 리로드 출시 이후 아예 삭제하셨더군요. 그리고 매칭 시스템도 이상합니다. 랭크전은 매칭 잘 잡히지도 않고 일반전은 하던 사람끼리만 매칭이 됩니다. 또한 부활시간 오류 등 온갖 버그, 게임 플레이에 지장을 주는 서버 렉 등의 문제점이 있습니다. 그래픽은 발로란트와 같이 타겜에 비해 모자라지만 깔끔하다고 생각합니다."
Critical Ops: Multiplayer FPS,자 이게임은 재미있긴 재미있습니다. 하지만 버그가 좀 있습니다 첫째 연습용 제팀인 AI가 맵 밖으로 나감 둘째 어떤 이유에서 인지 부활시간이 2초에서 9초로 늘어남(다시 들어가야 원래대로 됨) 셋째 갑자기 렉이걸림 (3번째는 버그아님) 이걸 좀 보완해줬으면 하네요. 그러면 편해질수 있고 더 즐거운 게임이 될것입니다
Critical Ops: Multiplayer FPS,1. 가격이 저렴하면서도 원거리에 강한 라이플을 만들어 줬으면 합니다. 근거리는 Smg나 샷건이 많이 있어서 괜찮은데 원거리는 SA58말고는 따로 선택사항이 없어서 아쉽습니다. 데미지와 연사력은 Ak보다 좀 뒤쳐지지만 가격이 더 저렴해 랭킹전 초반에도 원거리 플래이를 할 수 있도록 했으면 좋겠습니다. 2. 바닥에 몇초동안 불나게 하는 수류탄도 추가했으면 좋겠네요. 3. 랭킹전에서 탈주자가 생기면 봇으로 대채해 줬으면 합니다. 플레티넘 이상 티어부터는 extream 봇 정도가 좋을 것 같습니다.
Critical Ops: Multiplayer FPS,"그래픽은 요즘 나오는 게임에 비해선 약간 뒤쳐지긴 하나 그래도 준수한 편임. 조작감은 맘에 듬. 감도도 x,y축 세세하게 조절할 수 있고 키배치 수정도 자유로움. 컨텐츠는 부족하다고 생각함. 모드가 부족하고 매번 업데이트할때마다 스킨이나 크리티컬패스 등 이런거만 업뎃함. 컨텐츠는 앞으로 더 추가되야할듯. 진입장벽은 약간 높은 편임. 유저들이 점점 빠지는 추세라 하던사람들만 남고 결국 고인물들만 남아서 처음하는 사람들은 어렵다고 느낄듯. 그래도 모바일 fps중에선 꽤 우수하다고 생각함."
Critical Ops: Multiplayer FPS,"카스류의 게임에서 최고입니다 다양한 총기와 모드,맵이 있습니다 하지만 앉기키를 미니맵쪽에 옮겨서 3핑을 쓰는 저같은 경우에는 미니맵을 누르면 일시정지 화면으로 바뀌기 때문에 전면전에서 당연히 죽고 미니맵을 옮기거나 할 수 없기때문에 컨트롤 측면에서 문제가 있네요 하지만 크리티컬 옵스 리메이크 버전은 그 문제점이 해결되있으니까 나중에 한번해보죠 만약에 정식출시가 된다면"
Critical Ops: Multiplayer FPS,안녕하세요. 예전에 이 게임이 재미있었다고 느껴 리뷰를 남긴 사람입니다. 다름이 아니라 제가 폰을 바꿔서 이 앱을 다시 다운로드 받았는데 버그가 하나 있더라구요. 이 버그는 게임이 시작함과 동시에 모든 게임 버튼이 작동하지 않고 심지어 화면까지 돌아가지 않는 조금은 큰 지장을 주는 버그였습니다. 그리고 이 버그가 게임을 즐기면서 계속해서 나타나고 있구요.혹시 가능하시다면 이런 점을 조금 개선해 주셨으면 합니다.
Critical Ops: Multiplayer FPS,다른건 괜찮지만 가끔 사격버튼을 계속 누르는데 총알이 남아있어도 사격이 중지되는 일이 있고 특정 앱을 깔아 크레딧을 얻는 활동을 하여 얻는 크레딧이 적립이 되지 않는 경우가 많습니다. 그 외에도 광고를 보고 6크레딧을 얻는 것도 광고를 봤는데도 적립이 안되 데스매치 같은 게임을 한 두번 돌려야지 적립이 되거나 게임을 껏다가 다시 펴야지 적립이 되기도 하며 어떨때는 아예 적립이 되지 않는 경우도 다반사 입니다. 그 외에도 미션을 완수했는데도 xp를 받을 수 없기도 합니다. 예를 들어 ak47로 8명 사살하는 미션을 할때도 한 데스매치에서 ak47만 들고 8킬 이상 했는데도 미션이 적립되지 않아 보상을 받지 못하여 계속 같은미션만 반복해야 하는 경우가 생깁니다. 게임 내에선 가끔 특정 방향에선 유리를 관통하여 데미지가 잘 들어가지만 반대쪽이나 측면에선 데미지가 안들어가는 버그도 종종 찾아볼 수 있습니다. 전체적으론 크게 문제되는 버그는 눈에 띄진 않으나 소소한 것도 고쳐지길 바랍니다.
Critical Ops: Multiplayer FPS,"모든것이좋습니다 서버,게임성,그레픽,완성도,조작감등모든것이 완벽하고 현질유도도 적어 정말좋습니다 하지만 아쉬운것이 하나있습니다 바로 총의종류입니다 저는예전부터즐겨왔지만 많은 업데이트가 있었음에도 불구하고 총이 추가된적은없었습니다 그점이 상당히 아쉽습니다 비록만들고 고치며 업데이트를 하는것은 힘들지만 총을꼭추가하셨으면 좋겠습니다."
Critical Ops: Multiplayer FPS,"ADS(정조준사격)은 카스 파생 게임이니 있을리가 없고, 그래픽이 좋지않다. (Standoff2, Bullet Force, Fwd Assault 등 타 FPS게임에 비하면 그래픽이 매우 좋지 않음. 특히 불렛포스/포썰트는 1인 개발게임인데도 팀이 개발하는 크옵과 그래픽 차이가 매우 많이 남.) 또한 매칭 시스템이 레식 수준으로 좋지 않다. 랭커 유저와 신입 유저를 붙이다니. 그냥 대규모 업데이트 전이 낫다."
Critical Ops: Multiplayer FPS,게임은 무척 잘 만들고 재밌습니다. 단점으로는 키보드 마우스 유저가 너무 많습니다. 모바일에서는 아무리 애써도 곧 바로 앉으면서 총쏘고 에임 맞추는게 불가능합니다. 근데 이걸 하는 유저가 너무 많아요. 전부 키보드 마우스 사용자 들입니다. 모바일 이용자와 pc이용자 구분을 해줬으면 좋겠습니다.
