game,review
"우도쿠, Woodoku","일단 장점은 //1. 쓸데없이 직쏘퍼즐 넣어서 광고늘리고, 게임의 일관성을 해치는일이 없다. /2. 화면이 매우 심플. /3. 주기적으로 새로운테마를 주제로 주고, 그에 맞게 주어지는 퍼즐을 해결해서 뱃지(?)를 모으는게, 정말 의미없지만 수집하는 느낌은 있음. /4. 광고가 게임 플레이 중간에 튀어나오지 않고, 한 판이 끝나야 나옴. 클리어 실패일 때의 광고는 스킵도 주어짐.// 내가 생각한 단점은, //1. 가혹할 정도의 운빨. 이 게임은 모두에게 평등해서 퍼즐조각 모양으로 유저를 농락하기때문에, 연속콤보나 한방을 노리는 사람들을 좌절시킬것임. /2. 광고를 너무 자주 보게됨. 1과 연관되는건데, 처음 이게임을 하면 나올 때를 분간 못하는 눈치없는 퍼즐조각들 때문에 초반에 자주 클리어 실패를 할텐데, 실패가 잦으니 광고를 많이 보게됨. 이걸 노리고 난이도를 짰나 의심이 들정도.// 다른게임 리워드 얻으려고 시작했지만, 내가 너무 물렁했다. 물귀신처럼 친구에게 추천하지도 않을것임."
"우도쿠, Woodoku",재미는 있어요. 내가 원하는 모양의 틀이 잘 나오지 않지만 그게 매력인 듯..광고 안 뜨게 하려면 와이파이나 데이터 끄고 하시면 되는데 게임중엔 전화외에 다른 알림을 못받는게 되는건 감수하시면 되여. 저는 1.000점 달성하기도 쉽지 않네요 어려워서 좌절감을 자주 맛보게 됩니다.
"우도쿠, Woodoku",재밌긴한데 겜이 운빨이 너무 심해요. 일단 3일 정도 해봤고 현재 최고 기록이 1500점 정도 나오는데 2000 찍는 사람들은 이 겜 초고수임. 컨텐츠가 별로 없는건 이해하는데 부활 기능이나 되돌리기 기능 좀 추가하면 좋을거 같네요. 운빨 심한데 기회가 한번 뿐이라 넘 짜증나요. 블록 잘못 놓으면 되돌리지도 못하고 그냥 그대로 겜 터지고요.. 블록 아무리 잘 놔도 다음 턴에 그지같이 나오면 그 후로 좀 버티다가 겜 끝남ㅠ 2000 넘기고 보상 받으려다가 아주 개고생을 하네요. 그래도 나름 재밌어서 별점은 4개 줍니다. +++++++++++++++ 2000 달성했습니다 꽤 오래 걸렸네요
"우도쿠, Woodoku","2771점 찍었습니다. 좀비고 무료가스 때문에 왔는데 생각보다 재밌게 했네요 ㅋㅋ 가로 x 세로 와 3x3까지 깰수있어서 머리를 꽤 쓰게됩니다. 확실히 블럭은 다른 앱들과는 다르게 다양하게 나오고 특히 가로로 나오는 블럭과 사선 블럭이 자주 나오니까 저도 3x3을 깨는걸 추천 드립니다. 나중에 칸이 점점 없어질텐데 공간 넓히겠다고 블럭 아끼지 마세요, 다음 블럭에 운을 맡기는거보다 현재 블럭으로 맞출수있는건 다 맞추는 편이 더 쉽습니다. 덕분에 가스 182개 얻고갑니다 ^^!!"
"우도쿠, Woodoku","킬링타임용으로 가볍고 쉽게 즐길 수 있어 좋네요. 다만, Z폴드3 기종의 작은 화면에서는 정상적으로 플레이 가능한데, 넓은 화면에서 블록이 원하는 위치에 제대로 놓이지 않습니다. 호환성 문제인것 같습니다. 개선이 필요합니다."
"우도쿠, Woodoku",블럭 모양이 정말 중구난방합니다.. 딱 정해진 모양이 아니라 블럭을 없애기 매우 불편하고 대각선 블럭은 진짜 그냥 디자인할때 블럭 모잘라서 때려넣은느낌이에요.. 무엇보다 블럭의 방향이 정해져 있지않아서 한계가 없어요... 진짜 이건 스트레스 받으라고 하는 게임인것 같습니다... 안하면 그만이지만 그래도 플레이하다 너무 빡쳐서 써봅니다..
"우도쿠, Woodoku",평소에 와이파이 없이도 할 수있고 재밌고 다른 게임들처럼 어떻게된건지 화가 안나더라고요 저만 그런진 모르겠지만.. 아무튼 심심할때 어디있든 할수있고 계속해서 하게 되더라고요 이게임은 정말 만족하고 많이하는 게임입니다! 하지만 지웠다가 다시 깔거나 하면 처음으로 돌아가는게 불편하네요 연동할수있게 해주시면 좋을거같아요!
"우도쿠, Woodoku","어이가 없습니다 오랜만에 냥코대전쟁 접속 후 통조림 받기로 참여하여 2000점 달성하였지만, 보상이 들어오지 않았고 증빙자료와 함께 문의를 넣어보았습니다. 돌아오는 답은 부정 참여 가능성이더군요 혹시나 사진을 도용했다고 판단하는 것일 수도 있어서 다시 한번 사진 여러개와 함께 2000점을 넘었으니 해당 보상을 달라 답장을 보냈습니다. 하지만 이번에는 한국어 번역조차 되지 않은 답장이 반화 되었다는 식에 답장이 오더라고요 원래 이런 식으로 운영하시나요? 게임 하면서 광고란 광고는 다 보내고 막상 목표 수치를 달성하여도 얻는게 없네요 이 글을 읽으시는 여러분 혹여나 다른 게임 이벤트로 이 앱을 설치하시거든 절대 하지 마시고 다른 거 하러 가세요 애초에 난이도 부터가 장난이 아닙니다"
"우도쿠, Woodoku",1.퍼즐 모양이 정말 중구난방임 2.첫 판만 블럭 잘 나옴. 그 다음 판부터는 첫판 점수 절반도 힘듬 3.매번 나오는 쓰레기 광고들. 이쯤되면 제작자는 오로지 광고 수입만을 위해 이 게임을 만들었다는 합리적 의심 가능. 4.무엇보다도 재미가 없음. 뭐..돈은 많이 벌거 같음 광고수익으로. 그럼 뭐해 어플이 이모양인데ㅋ 뭐 잘해 봐라~^
"우도쿠, Woodoku",다른 게임에서 광고로 보고 다운받은건데 게임 광고엔 사각형의 틀이 아닌 다이아몬드나 특정 모양안에 조각들은 끼어넣어 전체 모양을 완성시키는 거였는데 깔아서하니까 특정모양없이 큰 사각형에 넣는 형식이라 지루하네요... 뒤로 가면 모양이 나오는건가요? 아님 광고가 거짓 광고?인걸까요??ㅜ +그래도 계속 했는데 한 겜하고 광고 하나 봐야하고 광고 심해서 결국 삭제했네요ㅜ
