game,review
로데오 스템피드: 스카이 동물원 사파리,현재 이게임을 2년동안 즐기고 있는유저 입니다. 게임과 미션은 다 재밌는데 문제가 있습니다 1.동물원을 개장하면 버스가 오는데 버스에서 사람들 소리만 들리고 버튼도 없는채로 안 넘어 가집니다. 2.한번씩 게임오버 후 미션만 뜬채 계속하기와 동물원으로 가기 버튼이 나오지 않습니다. 이 버그 고쳐주세요.
로데오 스템피드: 스카이 동물원 사파리,게임 자체는 엄청 꿀잼입니다. 근데 언제부턴가 동물원 개장하면 마지막에 버스가 오는데 버스만 오고 소리만 나며 다음으로 안 넘어갑니다. 그리고 게임 한 판을 하면 다음 판으로 안 넘어가지고 미션만 떠 있어서 다음 판을 하려면 나갔다 다시 들어와야 합니다. 이 버그만 고쳐지면 정말 재미있는 게임일 것 같습니다.
로데오 스템피드: 스카이 동물원 사파리,시간때우기 정말 좋은게임 하지만 언젠가부터 버그가 많아짐 1번째로 사자입이 뒤틀려서 사진찍기 불편함 2번째 동물원을 개장하고나면 버스?가 오고 브금만 나오고 진행이 안됀다 3째 게임 한판하고 나면 동물원과 플레이 버튼이 사라져서 한판하고 나갔다 들어와야한다. 시간때우기는 정말 좋은게임이지만 버그가 너무 많다 버그가 고쳐지면 정말 좋은 게임같다.
로데오 스템피드: 스카이 동물원 사파리,"고치라는 버그는 안 고치고 업데이트만 하네요... 바다에서 산소가 줄어들지 않고, 사자 입이 이상하게 바뀝니다. 그리고 미션을 완료하면 게임이 플레이 버튼이 없어집니다. 동물원을 개장하면 모든 버튼이 사라지고, 우주 동물원에서 플레이를 해도 버튼이 다 사라집니다. 지난번에도 문의했는데 수정을 하지 않네요."
로데오 스템피드: 스카이 동물원 사파리,"로그인이 되어있던 게임을 지웠다 다시 설치했는데 맵이 통째로 날아갔습니다. 지웠다 다시 설치한 이유는 동물원 개장후 진행되지 않는 버그, 게임 후 다시 달리기가 없는 버그 때문이었습니다. 돈도 조금 사용한 소과금 유저이며 툰드라까지 갔을정도로 오래 한 게임입니다. 계정 복구가 되면 연락 주셨으면 합니다."
로데오 스템피드: 스카이 동물원 사파리,저는 이게임을 5년째 하고 있는 유저 입니다. 저는 5년째 고통을 받고 있습니다 1번째 달리기를 다하고 나서 다시시도가 없는것 2번째 동물원 개장하기 다음에 버스만 나오고 개장하기가 안됩니다. 3번째 미션을 성공 했는데 계속 성공이 않됐다고 합니다. 재발 답장 부탁 합니다. 저는 툰트라 까지 갔습니다. 억울해요
로데오 스템피드: 스카이 동물원 사파리,"안녕허세요. 저는 이게임을 3년째하는 사람입니다. 제가 처음에 2학년때부터 시작하고나서 4학년때지우고 다시깔았는데 제가 툰드라까지가고 모든멸종동물은잡은 계정이 사라졌습니다.그래서지금 처음부터 다시시작해가지고 지금 오지까지왔습니다. 근데 버그가 있더라고요. 오지에서 플레이 하는데 동물들이 벽을뚫어가지고 벽에서나와 저를 들이 박았습니다.2번째 재가 동물을개장했는데 브금이랑 버스만나오고 아무겄도 움직이지 않습니다.그래서 저는 ""아또 이거야 벌써 5번째야""라고 소리를 친적이있습니다.그래서 제발 이버그좀 고쳐 주세요ㅠㅠ."
로데오 스템피드: 스카이 동물원 사파리,6주년 업데이트 할 시간에 버그부터 고치시는게 어떠세요? 한판 하면 다시하기 버튼 안나와서 게임 껐다 켜야되는데 어플 업데이트 알림 떠서 고쳐졌으리라 기대했는데 버그가 하나도 안고쳐졌네요? 동물원 개장하고도 어플 껐다 켜야되고 대양에서 플레이할때는 하루에 두판밖에 못하는데 광고가 안보여집니다. 내가 보겠다는데도 광고를 안보여줘요 하루 두판은 너무 적어요. 광고 플레이 되게 고쳐주세요.
로데오 스템피드: 스카이 동물원 사파리,이게임에 자동저장기능이 생기기 이전에 접은 유저입니다. 오랜만에 하려니까 두개의 계정으로 게임하던 제 진행상황 두개 모두 초기화되어있네요..업적에는 이전진행상황이 기록되어있는데 게임은 초기화되어있네요.. 복구해주세요
로데오 스템피드: 스카이 동물원 사파리,"오랜만에 깔아봤더니 버그가 심각해서 작성합니다 일단 게임 자체를 여전히 재밌습니다 하지만 동물원을 열면 사람들이 나오지 않고 다음으로 안넘어가지는 버그, 게임을 한판을 끝내면 동물원으로 가거나 다시하는 버튼이 안떠서 그대로 있어야 하는 버그 등 심각한 버그가 너무 많습니다 그래서 뭐만하면 게임을 재부팅하고 또 재부팅하고 해야해서 너무 불편합니다 빨리 버그 수정을 해주시면 감사하겠습니다"
