game,review
Arcaea - 새로운 차원의 리듬 게임,"정말 재밌게 잘 만들었다. 리듬 게임에서 제일 중요다고 생각하는 곡과 채보의 퀄리티는 모바일 리듬게임 중에서는 제일 좋았다. (대신에 곡이 좀 적은 것이 흠) 또 블루투스 이어폰을 고려한 오프셋은 좀 놀랐다. 하지만 엄지러들에게 추천은 안한다. 9+ 부터 엄지가 하기 불편한 패턴이 나오는데 10렙부터는 나같이 머리 깨져도 엄지로만 하는 사람도 엄지 버리고 검지로 했다. 3, 4동타도 나오지만 검지 잠깐 꺼내면 되는거고 나는 아크로 손꼬는게 너무 불편했다. 하지만 나 같은 대깨엄도 검지 연습하게 만들 정도로 정말 재밌게한 게임. 그리고 또 불편한 점은 무료곡을 해금하는데 너무 오래걸리고 하는 방법도 복잡하다. 굳이 이렇게 시스템을 만들어야 하나 싶다. 그리고 계정 시스템을 만들어 놨는데 무료곡이랑 조각은 왜 계정에 저장을 안해주는지 모르겠다."
Arcaea - 새로운 차원의 리듬 게임,"이 리뷰를 보실지는 모르겠지만, 대부분의 현 게임 상황에 매우 만족하고 있고 딱 두 가지만 건의하고 싶습니다. 1) 월드/비욘드 도중 PAUSE 버튼 삭제 or 2번 눌러야 활성화 > 일시정지 잘못 눌려서 망치는 경우 종종 있습니다... 2) 조각 사용처 확대 > 파트너 능력치 강화와 같은 컨텐츠 추가로 29997개로 고정되어있는 조각을 털어낼 수 있으면 좋겠습니다! 아니면 조각으로 에너지 구매 제한을 12시간 정도로 풀면 어떨까요?"
Arcaea - 새로운 차원의 리듬 게임,"현재 10.4텐 뉴비인 유접니다 모바일 리듬게임을 그래도 꽤 하였는데 생각보다 중독성이 있고 사이터스2와 함께 제 최애리겜이 될거 같습니다 다만 처음엔 어려울수 있으니 저렙부터 차근차근 해야하긴 하겠더라구요(저는 10+ AA까진 해봤는데 9+부터는 연구를 좀 해야하는 채보가 많아요) 그리고 포텐을 올리려면 물론 무료곡으로도 올릴라면 올릴순 있지만 기본해금곡이 적다보니 제대로 즐기시려면 어느정도 현질은 해야할듯 합니다 월드를 돌면 캐릭터, 악곡 등 여러가지가 열리는데요 이거 생각보다 귀찮습니다 저는 그냥 단탈 프젠 995정도 꾸준히 나와서 그거만 거의 100번했네요; 그래도 아크라는 독특한 시스템이 손가락을 즐겁게 해줘서 재밌는거 같습니다(물론 똥채보도 많긴 합니다 개인차 갈릴 부분도 여러가지 되고요) 충분히 모바일 리듬게임중에 1티어라 생각듭니다"
Arcaea - 새로운 차원의 리듬 게임,오 굉장히 신박한 시스템이 탑재 돼 있어서 굉장히 재미있네요 재가 한 리듬 게임들 중 당연 제일이라고 해도 과언이 아닐 정도더군요 다만 한가지 불편한 점은 게임의 조작법에 대한 설명은 꽤나 상세하나 이것 외의 설명 로그인 창 난이도 설정 등등엔 좀 미흡 하네요 그것만 보완하시면 굉장히 재밌습니다.앞으로도 잘해주시면 감사하겠습니다.
Arcaea - 새로운 차원의 리듬 게임,"엄지로만 대략 4년차 유저입니다. 4년 플레이하면서 포텐셜 12.25에 신팩 세개랑 개별곡 몇개 제외하고 전부 구매한 입장에서의 총정리는 ""이 게임에 쓴 돈, 시간, 노력이 전부 아깝지 않다"" 라는 것입니다. 엄지로 플레이할 때 타 게임보다 훨씬 배려심있는 채보들이 많기 때문에 본인의 실력만 높인다면 엄지 두개(+가끔 검지 두개도 쓰면서)로 모든 곡을 정복할 수 있습니다. 마땅한 리듬게임을 찾지 못했다면 이 게임을 즐겨보시기 바랍니다!"
Arcaea - 새로운 차원의 리듬 게임,제가 본 리듬게임 중에 제일 신기하고 재밌는 게임이었어요! 뮤직팩도 거의 다 5900원으로 너무 싼데 가끔 1000원 할인까지 해주니까 너무 좋네요ㅠㅠㅠ 이 게임 제작하신 분들이 밥은 먹고 다니나 걱정될 정도.. 메인 스토리 팩은 전부 구매했고 지금은 사이드/콜라보 팩을 조금씩 구매하는 중입니다! 이 게임이 앞으로도 흥했으면 좋겠네요 👍👍 😊
Arcaea - 새로운 차원의 리듬 게임,정말 게임 자체는 참신하고 좋지만 곡 같은 경우는 현질을 해야 얻을 수 있으니 장단점이 확실한 게임이라고 볼 수 있습니다. 본인이 과금러라면 상관없겠지만 무과금 소과금러라면 바로 빠지거나 본인이 [정말 어렵고 참신한 리겜을 하고 싶다!] 하면 무료곡만 하고 빠지시는 걸 추천합니다.
Arcaea - 새로운 차원의 리듬 게임,"지금까지 한 리겜중 단연코 최고라고 말할수 있습니다. 수많은 곡들과 콜라보레이션곡들, 다른게임에서 느껴보지 못한 스카이 노드와 꽤나 눈에 잘들어오는 디자인으로 구성되어 있습니다 사실상 검지플레이가 강요된다, 폰이 미끄러짐을 막기위해 좀 노력을 해야하는 편이지만, 모 게임처럼 완전히 쩨쩨하지 않은 판정, 모르면 틀려야지같은 화살표형태의 노드가 없는데도 난이도를 유지할수 있다는점에서 점수를 많이 주고 싶네요"
Arcaea - 새로운 차원의 리듬 게임,"아르케아 greivous lady 나올 때부터 한 고인물 유저 입니다 시작하는 사람에게 조언을 하자면 1. 난이도가 어려우므로 다른 리겜해보고 나서 오자 (디모나 사이터스 같은 거) 2. 웬만하면 현질 조금 하는게 좋다(무료곡만 하기엔 재미없을 수 있음) 3. n주년 이벤트(3월 9일부터 7일동안 진행) 때 할인하기 때문에 이 때 시작하는 것을 권유한다 다음은 주의사항입니다 1. 아르케아에는 무료 재화인 '조각'과 유료 재화인 '메모리'가 있는데 메모리는 휴대폰 바꾸거나 지웠다가 다시 설치해도 그대로 있지만 조각은 저장되지 않고 날라갑니다 그러므로 휴대폰 바꾸기 전이나 삭제하기 전에 조각 다 쓰세요 (이 때는 World 모드 체력 채우는 용도로 쓰세요) 2. 이 게임은 이상하게도 메인 화면에서 뒤로 가기 버튼을 눌러도 ""게임에서 나가시겠습니까?""가 안 나옵니다. 당황하지 말고 이 때는 홈 버튼 눌러서 게임 끄시면 되겠습니다. 긴 글 읽어주셔서 감사합니다"
Arcaea - 새로운 차원의 리듬 게임,디모 이래로 해본 겜 중 가장 맘에 듭니다 아래는 개인적트로 생각하는 장점들 1. 현질 유도가 심하지 않다 2. 스카이 노트라는 독특한 구성이 음악을 즐기는데 도움된다 3. 유저의 노력만 있음 곡을 무료로 얻을 수 있어서 열정적으로 참여하게 된다 4. pure 판정에도 빠름/느림을 표시해줘서 박자 연습에 유용하다
