game,review
블루 아카이브,"현질유도도 많이 없고 광고도 많이 나오는 편이 아니라서 게임의 플레이가 굉장히 편함. 일러스트,캐릭터 디자인,전투 액션,잘 만들어진SD 캐릭터 등등 여러 장점이 있음 하지만 무슨 게임이든 단점도 존재함. 1. 레벨업을 하려면 일단 소탕을 해야 XP가 올라 선생의 렙이 오름. 후반부에 드는 XP는 1500이상 2000등등 점점 레벨업을 해야하는 XP가 많이 들어서 점점 렙업이 힘듬 2. 굉장히 노가다가 필요한 컨텐츠가 있음. (호감도작,카페,스케쥴 등등) 많진 않아도 노가다는 하나만 있어도 힘이든다(내 기준이라서 참고 정도만) 원래 게임마다 강점은 꼭 있음 그래서 강점이라고 나쁜게 아니라 '이걸 이렇게 개선하면 더더더 좋은 게임이 되겠다'라는 뜻임 사실 모든 게임이 그런 마인드라서 내가 한 말도 나쁜 의도는 아닌 '원래도 재밌지만 이러면 더 재밌을것이다' 라는 느낌? 어쨌든 이 긴글 봐주셔서 감사하고 넥슨 화이팅!(긴글을 적느라 힘이 없어 ! 가 하나지만 힘들어서 그렇지 언재나 홧팅)"
블루 아카이브,"즐길 수 있는 요소가 많고, 일찍 시작하지 못한 게 아쉬울 정도로 정말 재미있게 즐기고 있는 게임입니다! 과금 없이도 캐릭터를 많이 뽑을 수 있고, 저도 마음에 드는 캐릭터를 꼭 뽑고 싶네요. 문제점이라면 전술 대회를 진행할 때 '서버 요청에 실패' 알림이 뜨면서 타이틀로 나가지는 오류.. 와 서버 점검 시간이 조금 길다는 것 (점검 보상이 있긴 함) 정도 입니다. 앞으로 개선될 점들과 새로 나올 캐릭터, 스토리 등 기대하겠습니다."
블루 아카이브,청휘석 모으기도 뒤로갈수록 쉽고 확률도 아주 좋지만 픽업에서 픽업 캐릭이 잘 뜨지 않는다는게 제 생각입니다 픽업에 다른 캐릭이 뽑히고 그런경우가 많습니다 아무리 청휘석을 모으기 쉬워졌다해도 모으기는 여전히 어렵고 캐릭터의 부족한 메모리얼로 재미를 느끼기가 어렵습니다 메모리얼이 한 캐릭에 2개 있다면 더 효과적으로 즐길수 있을것같습니다 이상 감사합니다 앞으로 좋은 게임 많이 만드세요
블루 아카이브,정말 좋은 게임이지만 아쉬운게 있다면 재료수급이 너무 후달린다 청휘석을 후하게 주긴 하지만 그 청휘석으로 거의 재료수급을 위한 티켓이나 활동량을 구매하고있고 또한 전술대회에서 상위권 순위를 가도 보상자체에 큰 메리트가 없다 이번에 나온 학원교류회. 제조. 스케줄 등등 계속 파면 더 나오겠지만 결국 요점은 재료수급 부실이라 조금 더 보완이 필요해 보인다 별점은 맘같아서 3점 주고 싶지만 그래도 정이있어 4점은 주겠다
블루 아카이브,오늘 미쿠업데이트 이후 갤럭시노트9 기종폰인데 네트워크 연결 시간이 초과되었습니다.(80001) 오류로 계속 접속이 안됩니다. 완전히 삭제하고 다시깔아도 이런데 취할수있는 대처 방법이 있을지요? 6월15일 추가-앱설정에서 게임캐시삭제하고 모든데이터 지운이후에 재설치로 해결했습니다. 재밌게 잘하고있다가 문제가 생겨 당황했는데 동일한 증상으로 접속이 불가능한 분들 있으시다면 캐시와 데이터를 삭제하고 해보시길 바랍니다.
블루 아카이브,"블루아카이브 작년 10월부터 시작했는데 게임에 대해서는 플레이, 이벤트, 일러 등 좋았음. 플레이 부분은 너무 방치형은 아니고 어느정도 내가 생각하고 적재적소에 스킬을 써야하는 점에서 플레이어가 참여지분이 있다는게 좀더 집중되었음. 이벤트는 적당히 잘 뿌려줘서 딱히 불만없이 잘 진행했음. 일러는 잘모르지만 괜찮았음. 해보면서 개선했으면 하는부분이 있는데 캐릭터 대사만 학생창에서 다양하게 들었으면 좋겠음. 비슷한 게임들은 왠만하면 다있는데 이게임은 캐릭터 대사를 들으려면 로비에 설정하여 터치해야하는데 학생창에서 대사를 들을수있도록 했으면 좋겠음. 그리고 전술대회는 일일단위 보상이 등수가 높든 낮든 그렇게 체감이 되는 수준이 안듬. 좀더 올려줬으면 함."
블루 아카이브,사실 게임 자체는 그냥 평범한 오타쿠 저격 수집형 RPG임. 하지만 모모톡이라는 시스템으로 각 캐릭터들에게 최대한 입체적인 캐릭터성을 만들어주고 굉장히 몰입도 좋은 스토리를 보여줌. 솔직히 개인적으로 스토리를 굉장히 몰입해서 봤기 때문에 스토리 원툴 겜이라고도 생각됨. 겜이 재밌없단건 아님. 겜도 재밌음. 누가 씹덕겜 하겠다면 소프트한 게임으로 추천해줄만 함.
블루 아카이브,"육성속도와 컨텐츠 소모속도가 유저의 레벨에 맞춰서 이루어져서 적당하다고 느껴져서 좋습니다. 지금까지 플레이해온 결과 무작위성이 포함된 뽑기가 있는 게임임에도 불구하고 과금에 대해 필수라고 여겨지지 않고 일반 재화의 수급이 힘들지 않은 상태라서 더 안심이됩니다. 아직 드문드문 부족한 컨텐츠의 공백이 느껴지지만, 해외 서비스와의 진도를 맞추는 것에 너무 집착하지 않고 꾸준히 이런모습으로 유저들의 의견을 수용할수있는 게임이 되었으면 좋겠습니다."
블루 아카이브,게임은... 재미있습니다. 제가 원래 미소녀게임 안좋아했는데 제가 자주 보는 유튜버분들 영상 보다가 궁금해서 시작했는데 생각보다 정말 괜찮은 게임이네요. 다만 최근 게임에 접속할 때 가끔씩 한번 튕기더라구요... 게임하는데 불편함은 없지만 간혹 접속할때마다 한번씩 튕기니 조금 불편하네요...
블루 아카이브,"2주정도 플레이하고 느낀점 소탕을 추가 재화가 필요없이 할수있어서 좋다 그러나 게임 특성상 여러포지션의 캐릭터를 뽑아야해서 뽑기재화가 많이 필요한편인데 높은 티어의 캐릭터를 뽑을 확률이 다른게임보다는 약간 높은 편이기는 하나 다른게임보다 월등히 적게주는 뽑기재화때문에 좋은 캐릭터먹기에는 하늘에 별따기 수준 결국 1,2성 캐릭터로 스토리를 밀어야하는데 난이도가 훅훅 올라가서 결국 멈춰지는 구간이 생기고 그럼 며칠 계정레벨 올리기 노가다를 해서 캐릭터들도 레벨 한도를 높여줘야함 그런데 한번 막히면 1,2레벨 차이로는 어림도 없음 5,6레벨은 더 올려줘야지 스토리를 다음껄로 넘어갈 수 있음 과금 쭉쭉해서 캐릭터 원하는 만큼 뽑을 수 있으면 하세요"
